epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.06.20.544;0.000;0.483;0.333;0.948;-72.988;69.817;62.378
1,72753E+12;2024-09-28T16.06.20.554;0.010;0.482;0.336;0.961;-72.866;70.854;61.280
1,72753E+12;2024-09-28T16.06.20.564;0.020;0.474;0.351;0.980;-73.780;72.256;58.537
1,72753E+12;2024-09-28T16.06.20.574;0.030;0.452;0.357;0.974;-75.305;67.134;56.463
1,72753E+12;2024-09-28T16.06.20.584;0.040;0.384;0.327;0.946;-77.012;50.671;57.927
1,72753E+12;2024-09-28T16.06.20.594;0.050;0.322;0.286;0.925;-79.146;27.195;59.085
1,72753E+12;2024-09-28T16.06.20.604;0.060;0.338;0.264;0.931;-80.305;3.415;56.768
1,72753E+12;2024-09-28T16.06.20.614;0.070;0.362;0.259;0.936;-81.768;-10.305;53.293
1,72753E+12;2024-09-28T16.06.20.624;0.080;0.377;0.247;0.925;-85.061;-14.451;53.171
1,72753E+12;2024-09-28T16.06.20.634;0.090;0.428;0.235;0.879;-90.915;-10.976;51.220
1,72753E+12;2024-09-28T16.06.20.644;0.100;0.460;0.199;0.835;-97.927;2.134;45.610
1,72753E+12;2024-09-28T16.06.20.654;0.110;0.461;0.142;0.788;-103.963;19.207;40.854
1,72753E+12;2024-09-28T16.06.20.664;0.120;0.434;0.091;0.765;-108.659;36.402;35.793
1,72753E+12;2024-09-28T16.06.20.674;0.130;0.401;0.059;0.779;-110.976;51.890;29.207
1,72753E+12;2024-09-28T16.06.20.684;0.140;0.366;0.031;0.816;-110.488;65.732;21.768
1,72753E+12;2024-09-28T16.06.20.694;0.150;0.323;0.006;0.856;-107.683;74.085;14.756
1,72753E+12;2024-09-28T16.06.20.704;0.160;0.267;-0.012;0.845;-104.390;74.329;8.049
1,72753E+12;2024-09-28T16.06.20.714;0.170;0.215;-0.025;0.813;-102.561;68.415;1.951
1,72753E+12;2024-09-28T16.06.20.724;0.180;0.177;-0.046;0.800;-100.854;59.512;-3.110
1,72753E+12;2024-09-28T16.06.20.734;0.190;0.173;-0.058;0.783;-99.512;50.488;-7.805
1,72753E+12;2024-09-28T16.06.20.744;0.200;0.177;-0.073;0.779;-98.963;43.902;-11.585
1,72753E+12;2024-09-28T16.06.20.754;0.210;0.181;-0.104;0.755;-98.963;40.061;-14.512
1,72753E+12;2024-09-28T16.06.20.764;0.220;0.199;-0.121;0.742;-99.329;39.207;-18.171
1,72753E+12;2024-09-28T16.06.20.774;0.230;0.236;-0.129;0.731;-100.061;41.159;-23.049
1,72753E+12;2024-09-28T16.06.20.784;0.240;0.258;-0.142;0.716;-100.549;45.427;-28.659
1,72753E+12;2024-09-28T16.06.20.794;0.250;0.268;-0.159;0.713;-100.000;50.427;-34.207
1,72753E+12;2024-09-28T16.06.20.804;0.260;0.257;-0.172;0.714;-99.207;54.268;-39.207
1,72753E+12;2024-09-28T16.06.20.814;0.270;0.207;-0.201;0.716;-97.500;54.085;-42.439
1,72753E+12;2024-09-28T16.06.20.824;0.280;0.148;-0.235;0.687;-95.305;47.500;-44.695
1,72753E+12;2024-09-28T16.06.20.834;0.290;0.124;-0.254;0.664;-93.780;36.402;-49.146
1,72753E+12;2024-09-28T16.06.20.844;0.300;0.115;-0.271;0.634;-92.744;23.963;-55.000
1,72753E+12;2024-09-28T16.06.20.854;0.310;0.109;-0.297;0.603;-91.037;13.293;-60.610
1,72753E+12;2024-09-28T16.06.20.864;0.320;0.130;-0.318;0.590;-88.598;6.402;-64.268
1,72753E+12;2024-09-28T16.06.20.874;0.330;0.183;-0.331;0.597;-84.573;5.061;-67.378
1,72753E+12;2024-09-28T16.06.20.884;0.340;0.255;-0.332;0.613;-79.634;9.573;-71.768
1,72753E+12;2024-09-28T16.06.20.894;0.350;0.349;-0.327;0.615;-74.268;18.659;-77.805
1,72753E+12;2024-09-28T16.06.20.904;0.360;0.431;-0.325;0.606;-68.354;28.171;-83.963
1,72753E+12;2024-09-28T16.06.20.914;0.370;0.479;-0.330;0.608;-61.707;32.744;-88.415
1,72753E+12;2024-09-28T16.06.20.924;0.380;0.524;-0.319;0.596;-55.305;27.500;-92.134
1,72753E+12;2024-09-28T16.06.20.934;0.390;0.542;-0.301;0.599;-49.939;17.317;-96.707
1,72753E+12;2024-09-28T16.06.20.944;0.400;0.522;-0.321;0.624;-43.415;10.427;-96.890
1,72753E+12;2024-09-28T16.06.20.954;0.410;0.511;-0.371;0.649;-34.207;6.890;-85.610
1,72753E+12;2024-09-28T16.06.20.964;0.420;0.564;-0.400;0.660;-24.817;8.110;-70.976
1,72753E+12;2024-09-28T16.06.20.974;0.430;0.656;-0.384;0.684;-17.683;15.915;-61.159
1,72753E+12;2024-09-28T16.06.20.984;0.440;0.699;-0.377;0.700;-12.622;24.756;-52.134
1,72753E+12;2024-09-28T16.06.20.994;0.450;0.664;-0.393;0.704;-8.598;29.207;-41.463
