epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.08.16.134;0.000;0.123;-0.118;1.057;-0.488;-8.415;-6.829
1,72753E+12;2024-09-28T16.08.16.144;0.010;0.128;-0.119;1.051;-0.976;-8.110;-6.768
1,72753E+12;2024-09-28T16.08.16.154;0.020;0.132;-0.119;1.035;-2.866;-5.732;-5.854
1,72753E+12;2024-09-28T16.08.16.164;0.030;0.127;-0.130;1.029;-4.695;-2.195;-3.963
1,72753E+12;2024-09-28T16.08.16.174;0.040;0.116;-0.143;1.020;-5.244;0.061;-1.890
1,72753E+12;2024-09-28T16.08.16.184;0.050;0.094;-0.152;1.023;-4.512;0.305;-0.732
1,72753E+12;2024-09-28T16.08.16.194;0.060;0.071;-0.163;1.026;-3.415;-0.732;0.610
1,72753E+12;2024-09-28T16.08.16.204;0.070;0.056;-0.159;1.026;-2.927;-2.561;1.220
1,72753E+12;2024-09-28T16.08.16.214;0.080;0.052;-0.144;1.034;-2.744;-3.110;0.915
1,72753E+12;2024-09-28T16.08.16.224;0.090;0.057;-0.135;1.032;-2.744;-1.768;1.037
1,72753E+12;2024-09-28T16.08.16.234;0.100;0.053;-0.125;1.028;-3.598;-0.854;2.561
1,72753E+12;2024-09-28T16.08.16.244;0.110;0.054;-0.120;1.030;-5.061;-0.488;3.171
1,72753E+12;2024-09-28T16.08.16.254;0.120;0.051;-0.121;1.049;-5.366;1.341;3.841
1,72753E+12;2024-09-28T16.08.16.264;0.130;0.049;-0.124;1.055;-5.122;2.561;4.878
1,72753E+12;2024-09-28T16.08.16.274;0.140;0.024;-0.117;1.057;-5.854;1.402;5.122
1,72753E+12;2024-09-28T16.08.16.284;0.150;-0.009;-0.116;1.053;-7.317;-1.646;5.610
1,72753E+12;2024-09-28T16.08.16.294;0.160;-0.016;-0.108;1.050;-9.817;-4.451;5.610
1,72753E+12;2024-09-28T16.08.16.304;0.170;-0.009;-0.101;1.045;-12.622;-5.488;3.963
1,72753E+12;2024-09-28T16.08.16.314;0.180;-0.011;-0.107;1.029;-15.793;-5.610;2.134
1,72753E+12;2024-09-28T16.08.16.324;0.190;-0.016;-0.115;1.030;-18.354;-4.573;0.366
1,72753E+12;2024-09-28T16.08.16.334;0.200;-0.025;-0.129;1.033;-19.085;-2.378;-0.793
1,72753E+12;2024-09-28T16.08.16.344;0.210;-0.036;-0.132;1.019;-19.451;-2.012;-2.500
1,72753E+12;2024-09-28T16.08.16.354;0.220;-0.040;-0.127;1.009;-19.634;-2.622;-5.366
1,72753E+12;2024-09-28T16.08.16.364;0.230;-0.046;-0.134;0.995;-18.049;-3.293;-7.256
1,72753E+12;2024-09-28T16.08.16.374;0.240;-0.052;-0.135;0.978;-16.524;-4.878;-8.110
1,72753E+12;2024-09-28T16.08.16.384;0.250;-0.063;-0.131;0.964;-15.732;-7.561;-8.841
1,72753E+12;2024-09-28T16.08.16.394;0.260;-0.060;-0.133;0.949;-15.122;-11.220;-10.671
1,72753E+12;2024-09-28T16.08.16.404;0.270;-0.060;-0.129;0.944;-14.512;-12.805;-13.720
1,72753E+12;2024-09-28T16.08.16.414;0.280;-0.055;-0.133;0.947;-13.232;-11.037;-15.244
1,72753E+12;2024-09-28T16.08.16.424;0.290;-0.033;-0.142;0.945;-11.341;-7.317;-16.829
1,72753E+12;2024-09-28T16.08.16.434;0.300;-0.035;-0.144;0.944;-9.756;-3.841;-19.634
1,72753E+12;2024-09-28T16.08.16.444;0.310;-0.064;-0.140;0.927;-9.573;-4.146;-21.890
1,72753E+12;2024-09-28T16.08.16.454;0.320;-0.080;-0.127;0.911;-10.305;-6.707;-24.329
1,72753E+12;2024-09-28T16.08.16.464;0.330;-0.069;-0.129;0.922;-10.000;-7.012;-27.500
1,72753E+12;2024-09-28T16.08.16.474;0.340;-0.059;-0.135;0.924;-8.902;-5.488;-29.695
1,72753E+12;2024-09-28T16.08.16.484;0.350;-0.061;-0.128;0.911;-8.476;-5.305;-31.890
1,72753E+12;2024-09-28T16.08.16.494;0.360;-0.083;-0.124;0.890;-9.390;-7.561;-33.841
1,72753E+12;2024-09-28T16.08.16.504;0.370;-0.092;-0.126;0.881;-10.549;-10.427;-34.817
1,72753E+12;2024-09-28T16.08.16.514;0.380;-0.070;-0.135;0.879;-10.549;-12.317;-36.890
1,72753E+12;2024-09-28T16.08.16.524;0.390;-0.047;-0.141;0.879;-9.085;-12.134;-40.000
1,72753E+12;2024-09-28T16.08.16.534;0.400;-0.036;-0.150;0.880;-6.646;-11.829;-43.171
1,72753E+12;2024-09-28T16.08.16.544;0.410;-0.033;-0.150;0.871;-3.720;-12.439;-46.951
1,72753E+12;2024-09-28T16.08.16.554;0.420;-0.032;-0.149;0.843;-0.671;-14.451;-50.732
1,72753E+12;2024-09-28T16.08.16.564;0.430;-0.035;-0.148;0.813;2.012;-17.561;-53.110
1,72753E+12;2024-09-28T16.08.16.574;0.440;-0.023;-0.142;0.799;4.756;-21.524;-55.000
1,72753E+12;2024-09-28T16.08.16.584;0.450;-0.009;-0.137;0.781;7.866;-25.061;-56.463
1,72753E+12;2024-09-28T16.08.16.594;0.460;0.007;-0.135;0.751;10.000;-27.317;-57.500
1,72753E+12;2024-09-28T16.08.16.604;0.470;0.043;-0.127;0.721;11.524;-26.890;-59.573
1,72753E+12;2024-09-28T16.08.16.614;0.480;0.081;-0.114;0.685;11.646;-23.049;-61.585
1,72753E+12;2024-09-28T16.08.16.624;0.490;0.116;-0.102;0.650;12.744;-17.073;-64.268
1,72753E+12;2024-09-28T16.08.16.634;0.500;0.136;-0.096;0.637;15.488;-9.146;-67.622
1,72753E+12;2024-09-28T16.08.16.644;0.510;0.163;-0.092;0.635;22.439;-0.610;-70.915
1,72753E+12;2024-09-28T16.08.16.654;0.520;0.169;-0.091;0.652;32.683;7.866;-73.841
1,72753E+12;2024-09-28T16.08.16.664;0.530;0.162;-0.109;0.699;43.476;15.427;-75.427
1,72753E+12;2024-09-28T16.08.16.674;0.540;0.114;-0.117;0.716;54.390;12.378;-77.195
1,72753E+12;2024-09-28T16.08.16.684;0.550;0.018;-0.075;0.717;59.268;-4.207;-78.780
1,72753E+12;2024-09-28T16.08.16.694;0.560;-0.028;-0.037;0.752;61.098;-24.085;-79.634
1,72753E+12;2024-09-28T16.08.16.704;0.570;0.022;-0.020;0.790;62.012;-38.902;-79.207
1,72753E+12;2024-09-28T16.08.16.714;0.580;0.083;0.021;0.806;57.927;-43.780;-77.988
1,72753E+12;2024-09-28T16.08.16.724;0.590;0.154;0.051;0.802;51.220;-39.329;-76.402
1,72753E+12;2024-09-28T16.08.16.734;0.600;0.237;0.061;0.831;46.280;-22.622;-75.549
