epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.02.07.217;0.000;0.174;-0.075;1.046;-5.305;-4.634;-8.963
1,72753E+12;2024-09-28T16.02.07.227;0.010;0.169;-0.075;1.052;-5.793;-4.268;-9.268
1,72753E+12;2024-09-28T16.02.07.237;0.020;0.156;-0.069;1.048;-7.134;-2.012;-9.329
1,72753E+12;2024-09-28T16.02.07.247;0.030;0.149;-0.078;1.045;-8.780;2.012;-8.049
1,72753E+12;2024-09-28T16.02.07.257;0.040;0.146;-0.078;1.046;-9.390;5.915;-7.439
1,72753E+12;2024-09-28T16.02.07.267;0.050;0.114;-0.078;1.047;-8.415;7.439;-8.049
1,72753E+12;2024-09-28T16.02.07.277;0.060;0.071;-0.084;1.037;-7.500;5.915;-8.598
1,72753E+12;2024-09-28T16.02.07.287;0.070;0.032;-0.079;1.025;-7.195;3.110;-9.268
1,72753E+12;2024-09-28T16.02.07.297;0.080;0.023;-0.080;1.007;-6.890;1.098;-10.793
1,72753E+12;2024-09-28T16.02.07.307;0.090;0.036;-0.081;0.976;-7.073;-0.366;-14.268
1,72753E+12;2024-09-28T16.02.07.317;0.100;0.026;-0.078;0.941;-8.110;-1.768;-19.634
1,72753E+12;2024-09-28T16.02.07.327;0.110;0.003;-0.085;0.917;-8.659;-3.354;-23.841
1,72753E+12;2024-09-28T16.02.07.337;0.120;-0.021;-0.099;0.890;-8.049;-5.610;-26.037
1,72753E+12;2024-09-28T16.02.07.347;0.130;-0.018;-0.104;0.861;-7.073;-8.293;-28.902
1,72753E+12;2024-09-28T16.02.07.357;0.140;-0.004;-0.099;0.833;-5.488;-9.817;-32.622
1,72753E+12;2024-09-28T16.02.07.367;0.150;0.003;-0.101;0.821;-2.866;-9.695;-36.220
1,72753E+12;2024-09-28T16.02.07.377;0.160;0.016;-0.111;0.808;0.610;-8.415;-40.122
1,72753E+12;2024-09-28T16.02.07.387;0.170;0.025;-0.123;0.789;4.451;-6.098;-44.939
1,72753E+12;2024-09-28T16.02.07.397;0.180;0.014;-0.126;0.777;8.171;-5.549;-49.268
1,72753E+12;2024-09-28T16.02.07.407;0.190;-0.000;-0.119;0.752;10.915;-7.317;-53.232
1,72753E+12;2024-09-28T16.02.07.417;0.200;-0.005;-0.114;0.735;13.293;-10.732;-57.561
1,72753E+12;2024-09-28T16.02.07.427;0.210;-0.011;-0.115;0.725;16.037;-16.220;-60.610
1,72753E+12;2024-09-28T16.02.07.437;0.220;-0.007;-0.095;0.721;17.683;-24.146;-63.049
1,72753E+12;2024-09-28T16.02.07.447;0.230;0.015;-0.058;0.726;19.268;-32.500;-67.256
1,72753E+12;2024-09-28T16.02.07.457;0.240;0.037;-0.049;0.746;23.171;-37.134;-72.317
1,72753E+12;2024-09-28T16.02.07.467;0.250;0.057;-0.063;0.761;28.537;-37.500;-74.451
1,72753E+12;2024-09-28T16.02.07.477;0.260;0.122;-0.037;0.770;33.902;-34.146;-76.402
1,72753E+12;2024-09-28T16.02.07.487;0.270;0.179;-0.005;0.767;38.902;-27.988;-79.268
1,72753E+12;2024-09-28T16.02.07.497;0.280;0.190;0.012;0.745;41.280;-23.049;-80.244
1,72753E+12;2024-09-28T16.02.07.507;0.290;0.194;0.035;0.736;42.073;-20.061;-80.488
1,72753E+12;2024-09-28T16.02.07.517;0.300;0.213;0.046;0.734;42.927;-16.951;-81.463
1,72753E+12;2024-09-28T16.02.07.527;0.310;0.223;0.052;0.737;43.902;-12.927;-82.256
1,72753E+12;2024-09-28T16.02.07.537;0.320;0.225;0.058;0.745;45.244;-10.000;-83.232
1,72753E+12;2024-09-28T16.02.07.547;0.330;0.223;0.056;0.767;48.171;-8.110;-84.390
1,72753E+12;2024-09-28T16.02.07.557;0.340;0.206;0.047;0.777;52.744;-7.866;-85.183
1,72753E+12;2024-09-28T16.02.07.567;0.350;0.198;0.049;0.774;57.683;-9.939;-85.915
1,72753E+12;2024-09-28T16.02.07.577;0.360;0.198;0.076;0.769;61.463;-13.293;-86.098
1,72753E+12;2024-09-28T16.02.07.587;0.370;0.213;0.117;0.766;64.512;-18.598;-86.585
1,72753E+12;2024-09-28T16.02.07.597;0.380;0.222;0.145;0.765;66.220;-24.329;-88.171
1,72753E+12;2024-09-28T16.02.07.607;0.390;0.235;0.167;0.769;66.524;-28.780;-88.476
1,72753E+12;2024-09-28T16.02.07.617;0.400;0.292;0.207;0.775;66.768;-30.427;-88.354
1,72753E+12;2024-09-28T16.02.07.627;0.410;0.353;0.241;0.791;67.622;-27.134;-88.537
1,72753E+12;2024-09-28T16.02.07.637;0.420;0.415;0.265;0.819;68.963;-18.476;-86.829
1,72753E+12;2024-09-28T16.02.07.647;0.430;0.495;0.289;0.855;71.585;-5.488;-83.659
1,72753E+12;2024-09-28T16.02.07.657;0.440;0.534;0.314;0.908;76.220;7.195;-79.024
1,72753E+12;2024-09-28T16.02.07.667;0.450;0.503;0.335;0.963;81.402;13.720;-71.220
1,72753E+12;2024-09-28T16.02.07.677;0.460;0.460;0.355;0.983;83.171;12.500;-63.232
1,72753E+12;2024-09-28T16.02.07.687;0.470;0.455;0.375;0.987;81.463;7.195;-58.659
1,72753E+12;2024-09-28T16.02.07.697;0.480;0.426;0.376;0.994;78.171;0.366;-54.756
1,72753E+12;2024-09-28T16.02.07.707;0.490;0.401;0.376;0.996;74.512;-6.890;-50.305
1,72753E+12;2024-09-28T16.02.07.717;0.500;0.400;0.378;0.987;70.732;-11.220;-46.341
1,72753E+12;2024-09-28T16.02.07.727;0.510;0.426;0.373;0.968;67.317;-11.037;-41.829
1,72753E+12;2024-09-28T16.02.07.737;0.520;0.445;0.346;0.953;64.573;-8.110;-36.098
1,72753E+12;2024-09-28T16.02.07.747;0.530;0.429;0.331;0.953;62.195;-5.549;-28.780
1,72753E+12;2024-09-28T16.02.07.757;0.540;0.408;0.341;0.945;60.305;-6.220;-21.159
1,72753E+12;2024-09-28T16.02.07.767;0.550;0.370;0.355;0.970;59.024;-9.878;-14.756
1,72753E+12;2024-09-28T16.02.07.777;0.560;0.347;0.355;0.997;58.049;-13.720;-10.488
1,72753E+12;2024-09-28T16.02.07.787;0.570;0.364;0.365;1.004;56.585;-15.610;-9.451
1,72753E+12;2024-09-28T16.02.07.797;0.580;0.375;0.383;0.998;55.488;-14.512;-11.524
1,72753E+12;2024-09-28T16.02.07.807;0.590;0.373;0.400;0.980;55.549;-12.073;-15.183
1,72753E+12;2024-09-28T16.02.07.817;0.600;0.387;0.417;0.962;57.622;-9.085;-20.122
1,72753E+12;2024-09-28T16.02.07.827;0.610;0.371;0.414;0.940;61.341;-7.256;-21.768
1,72753E+12;2024-09-28T16.02.07.837;0.620;0.384;0.409;0.926;65.915;-5.732;-17.683
1,72753E+12;2024-09-28T16.02.07.847;0.630;0.444;0.415;0.910;69.390;-2.134;-10.183
1,72753E+12;2024-09-28T16.02.07.857;0.640;0.487;0.440;0.908;70.732;1.280;-1.463
1,72753E+12;2024-09-28T16.02.07.867;0.650;0.499;0.493;0.893;69.939;3.049;7.805
1,72753E+12;2024-09-28T16.02.07.877;0.660;0.513;0.539;0.879;68.415;7.195;17.439
1,72753E+12;2024-09-28T16.02.07.887;0.670;0.554;0.558;0.879;68.110;16.159;26.463
1,72753E+12;2024-09-28T16.02.07.897;0.680;0.571;0.576;0.886;70.976;28.171;34.024
1,72753E+12;2024-09-28T16.02.07.907;0.690;0.535;0.580;0.915;75.732;36.768;41.768
1,72753E+12;2024-09-28T16.02.07.917;0.700;0.451;0.555;0.969;79.024;39.451;49.512
1,72753E+12;2024-09-28T16.02.07.927;0.710;0.394;0.548;1.024;78.720;38.049;54.634
1,72753E+12;2024-09-28T16.02.07.937;0.720;0.373;0.570;1.023;75.549;32.622;56.646
1,72753E+12;2024-09-28T16.02.07.947;0.730;0.308;0.575;0.986;68.415;22.988;59.085
1,72753E+12;2024-09-28T16.02.07.957;0.740;0.268;0.575;0.960;58.110;14.268;63.963
1,72753E+12;2024-09-28T16.02.07.967;0.750;0.327;0.581;0.973;50.427;12.073;67.195
1,72753E+12;2024-09-28T16.02.07.977;0.760;0.366;0.567;1.003;47.134;13.780;68.232
1,72753E+12;2024-09-28T16.02.07.987;0.770;0.327;0.547;1.048;45.915;14.085;69.695
1,72753E+12;2024-09-28T16.02.07.997;0.780;0.290;0.526;1.061;43.537;13.232;70.732
1,72753E+12;2024-09-28T16.02.08.007;0.790;0.294;0.530;1.037;39.085;11.768;69.512
1,72753E+12;2024-09-28T16.02.08.017;0.800;0.290;0.528;1.029;34.146;9.695;66.951
1,72753E+12;2024-09-28T16.02.08.027;0.810;0.293;0.530;1.032;29.390;7.683;65.122
1,72753E+12;2024-09-28T16.02.08.037;0.820;0.341;0.562;1.027;24.390;6.098;63.354
1,72753E+12;2024-09-28T16.02.08.047;0.830;0.378;0.595;1.007;17.683;2.439;63.720
1,72753E+12;2024-09-28T16.02.08.057;0.840;0.396;0.609;0.976;9.085;-3.476;67.927
1,72753E+12;2024-09-28T16.02.08.067;0.850;0.424;0.595;0.967;2.012;-8.049;75.244
1,72753E+12;2024-09-28T16.02.08.077;0.860;0.453;0.569;0.978;-0.549;-8.598;84.268
1,72753E+12;2024-09-28T16.02.08.087;0.870;0.489;0.556;1.000;0.122;-5.793;91.159
1,72753E+12;2024-09-28T16.02.08.097;0.880;0.493;0.549;1.022;0.793;-1.646;93.171
1,72753E+12;2024-09-28T16.02.08.107;0.890;0.455;0.547;1.034;0.061;0.488;90.793
1,72753E+12;2024-09-28T16.02.08.117;0.900;0.372;0.553;1.018;-3.354;0.793;88.902
1,72753E+12;2024-09-28T16.02.08.127;0.910;0.335;0.561;0.999;-8.537;1.098;89.573
1,72753E+12;2024-09-28T16.02.08.137;0.920;0.331;0.553;0.982;-13.476;4.085;90.793
1,72753E+12;2024-09-28T16.02.08.147;0.930;0.312;0.526;0.961;-17.988;6.341;92.988
1,72753E+12;2024-09-28T16.02.08.157;0.940;0.306;0.503;0.952;-21.037;6.829;95.244
1,72753E+12;2024-09-28T16.02.08.167;0.950;0.325;0.477;0.953;-20.427;6.280;96.951
1,72753E+12;2024-09-28T16.02.08.177;0.960;0.330;0.438;0.924;-17.195;2.134;98.780
1,72753E+12;2024-09-28T16.02.08.187;0.970;0.332;0.413;0.894;-12.988;-1.646;99.024
1,72753E+12;2024-09-28T16.02.08.197;0.980;0.371;0.384;0.875;-7.012;-0.244;99.573
1,72753E+12;2024-09-28T16.02.08.207;0.990;0.397;0.366;0.852;-0.976;5.549;102.012
1,72753E+12;2024-09-28T16.02.08.217;1.000;0.425;0.371;0.839;5.549;14.878;104.390
1,72753E+12;2024-09-28T16.02.08.227;1.010;0.448;0.371;0.837;12.073;27.195;107.866
1,72753E+12;2024-09-28T16.02.08.237;1.020;0.455;0.377;0.846;17.073;38.049;112.744
1,72753E+12;2024-09-28T16.02.08.247;1.030;0.444;0.401;0.837;18.902;43.841;116.159
1,72753E+12;2024-09-28T16.02.08.257;1.040;0.407;0.417;0.826;17.988;46.402;117.927
1,72753E+12;2024-09-28T16.02.08.267;1.050;0.366;0.409;0.848;16.037;48.232;120.915
1,72753E+12;2024-09-28T16.02.08.277;1.060;0.353;0.402;0.903;13.963;50.549;123.049
1,72753E+12;2024-09-28T16.02.08.287;1.070;0.350;0.400;0.939;11.098;52.012;121.037
