epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.01.42.317;0.000;0.560;-0.099;0.922;5.366;10.366;-20.793
1,72753E+12;2024-09-28T16.01.42.327;0.010;0.538;-0.114;0.926;5.122;11.341;-20.488
1,72753E+12;2024-09-28T16.01.42.337;0.020;0.514;-0.120;0.916;3.780;15.000;-20.427
1,72753E+12;2024-09-28T16.01.42.347;0.030;0.479;-0.131;0.915;1.890;18.720;-19.756
1,72753E+12;2024-09-28T16.01.42.357;0.040;0.460;-0.139;0.921;1.098;21.402;-19.329
1,72753E+12;2024-09-28T16.01.42.367;0.050;0.442;-0.151;0.924;2.012;21.829;-19.451
1,72753E+12;2024-09-28T16.01.42.377;0.060;0.396;-0.152;0.920;2.439;17.439;-17.683
1,72753E+12;2024-09-28T16.01.42.387;0.070;0.364;-0.145;0.920;2.378;9.939;-14.146
1,72753E+12;2024-09-28T16.01.42.397;0.080;0.380;-0.137;0.922;2.805;3.537;-11.463
1,72753E+12;2024-09-28T16.01.42.407;0.090;0.415;-0.132;0.925;3.659;0.000;-10.610
1,72753E+12;2024-09-28T16.01.42.417;0.100;0.428;-0.127;0.926;4.390;-0.610;-10.366
1,72753E+12;2024-09-28T16.01.42.427;0.110;0.425;-0.125;0.931;5.305;2.073;-10.061
1,72753E+12;2024-09-28T16.01.42.437;0.120;0.432;-0.125;0.942;6.341;7.500;-9.634
1,72753E+12;2024-09-28T16.01.42.447;0.130;0.434;-0.116;0.945;5.732;13.902;-9.756
1,72753E+12;2024-09-28T16.01.42.457;0.140;0.427;-0.101;0.941;4.085;21.341;-10.671
1,72753E+12;2024-09-28T16.01.42.467;0.150;0.435;-0.100;0.936;3.049;28.720;-10.854
1,72753E+12;2024-09-28T16.01.42.477;0.160;0.409;-0.093;0.941;1.585;31.890;-9.329
1,72753E+12;2024-09-28T16.01.42.487;0.170;0.359;-0.083;0.950;-0.366;28.720;-7.134
1,72753E+12;2024-09-28T16.01.42.497;0.180;0.332;-0.083;0.960;-1.280;23.171;-5.427
1,72753E+12;2024-09-28T16.01.42.507;0.190;0.333;-0.091;0.968;-1.037;18.415;-4.207
1,72753E+12;2024-09-28T16.01.42.517;0.200;0.329;-0.095;0.974;0.061;14.634;-3.841
