epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727528018595,2024-09-28T15.53.38.595,0.000,0.092,-0.130,0.670
1727528018605,2024-09-28T15.53.38.605,0.010,0.016,-0.130,0.700
1727528018615,2024-09-28T15.53.38.615,0.020,-0.044,-0.124,0.759
1727528018625,2024-09-28T15.53.38.625,0.030,-0.011,-0.096,0.837
1727528018635,2024-09-28T15.53.38.635,0.040,0.054,-0.040,0.876
1727528018645,2024-09-28T15.53.38.645,0.050,0.035,0.003,0.857
1727528018655,2024-09-28T15.53.38.655,0.060,-0.006,0.018,0.826
1727528018665,2024-09-28T15.53.38.665,0.070,-0.004,0.032,0.809
1727528018675,2024-09-28T15.53.38.675,0.080,0.027,0.042,0.810
1727528018685,2024-09-28T15.53.38.685,0.090,0.020,0.033,0.827
1727528018695,2024-09-28T15.53.38.695,0.100,-0.010,0.023,0.834
1727528018705,2024-09-28T15.53.38.705,0.110,-0.034,0.025,0.839
1727528018715,2024-09-28T15.53.38.715,0.120,-0.037,0.028,0.840
1727528018725,2024-09-28T15.53.38.725,0.130,-0.014,0.045,0.843
1727528018735,2024-09-28T15.53.38.735,0.140,0.018,0.082,0.847
1727528018745,2024-09-28T15.53.38.745,0.150,0.043,0.118,0.878
1727528018755,2024-09-28T15.53.38.755,0.160,0.031,0.159,0.905
1727528018765,2024-09-28T15.53.38.765,0.170,-0.036,0.196,0.945
1727528018775,2024-09-28T15.53.38.775,0.180,-0.081,0.237,0.975
1727528018785,2024-09-28T15.53.38.785,0.190,-0.091,0.269,0.958
1727528018795,2024-09-28T15.53.38.795,0.200,-0.126,0.278,0.937
1727528018805,2024-09-28T15.53.38.805,0.210,-0.139,0.288,0.929
1727528018815,2024-09-28T15.53.38.815,0.220,-0.099,0.307,0.927
1727528018825,2024-09-28T15.53.38.825,0.230,-0.038,0.311,0.930
1727528018835,2024-09-28T15.53.38.835,0.240,-0.032,0.311,0.934
1727528018845,2024-09-28T15.53.38.845,0.250,-0.071,0.318,0.940
1727528018855,2024-09-28T15.53.38.855,0.260,-0.136,0.330,0.963
1727528018865,2024-09-28T15.53.38.865,0.270,-0.182,0.359,0.980
1727528018875,2024-09-28T15.53.38.875,0.280,-0.205,0.398,1.016
1727528018885,2024-09-28T15.53.38.885,0.290,-0.196,0.451,1.036
1727528018895,2024-09-28T15.53.38.895,0.300,-0.202,0.497,1.016
1727528018905,2024-09-28T15.53.38.905,0.310,-0.182,0.529,1.000
1727528018915,2024-09-28T15.53.38.915,0.320,-0.112,0.565,0.997
1727528018925,2024-09-28T15.53.38.925,0.330,-0.063,0.591,0.996
1727528018935,2024-09-28T15.53.38.935,0.340,-0.039,0.595,1.002
1727528018945,2024-09-28T15.53.38.945,0.350,-0.029,0.597,1.018
1727528018955,2024-09-28T15.53.38.955,0.360,-0.039,0.592,1.025
1727528018965,2024-09-28T15.53.38.965,0.370,-0.074,0.582,1.014
1727528018975,2024-09-28T15.53.38.975,0.380,-0.127,0.588,0.994
1727528018985,2024-09-28T15.53.38.985,0.390,-0.150,0.608,0.994
1727528018995,2024-09-28T15.53.38.995,0.400,-0.149,0.641,1.012
1727528019005,2024-09-28T15.53.39.005,0.410,-0.132,0.685,1.035
1727528019015,2024-09-28T15.53.39.015,0.420,-0.083,0.737,1.057
1727528019025,2024-09-28T15.53.39.025,0.430,-0.064,0.760,1.066
1727528019035,2024-09-28T15.53.39.035,0.440,-0.146,0.745,1.069
1727528019045,2024-09-28T15.53.39.045,0.450,-0.163,0.726,1.063
1727528019055,2024-09-28T15.53.39.055,0.460,-0.099,0.714,1.060
1727528019065,2024-09-28T15.53.39.065,0.470,-0.063,0.709,1.062
1727528019075,2024-09-28T15.53.39.075,0.480,-0.096,0.684,1.062
1727528019085,2024-09-28T15.53.39.085,0.490,-0.131,0.664,1.063
1727528019095,2024-09-28T15.53.39.095,0.500,-0.123,0.672,1.068
1727528019105,2024-09-28T15.53.39.105,0.510,-0.056,0.713,1.082
1727528019115,2024-09-28T15.53.39.115,0.520,0.009,0.740,1.087
1727528019125,2024-09-28T15.53.39.125,0.530,0.012,0.746,1.074
1727528019135,2024-09-28T15.53.39.135,0.540,-0.035,0.743,1.046
1727528019145,2024-09-28T15.53.39.145,0.550,-0.053,0.732,1.022
1727528019155,2024-09-28T15.53.39.155,0.560,-0.060,0.711,1.016
1727528019165,2024-09-28T15.53.39.165,0.570,-0.082,0.681,1.023
1727528019175,2024-09-28T15.53.39.175,0.580,-0.022,0.662,1.026
1727528019185,2024-09-28T15.53.39.185,0.590,0.078,0.652,1.027
1727528019195,2024-09-28T15.53.39.195,0.600,0.135,0.636,1.025
1727528019205,2024-09-28T15.53.39.205,0.610,0.141,0.616,1.015
1727528019215,2024-09-28T15.53.39.215,0.620,0.122,0.602,0.996
1727528019225,2024-09-28T15.53.39.225,0.630,0.096,0.597,0.970
1727528019235,2024-09-28T15.53.39.235,0.640,0.061,0.588,0.945
1727528019245,2024-09-28T15.53.39.245,0.650,0.079,0.584,0.907
1727528019255,2024-09-28T15.53.39.255,0.660,0.105,0.590,0.894
1727528019265,2024-09-28T15.53.39.265,0.670,0.153,0.576,0.887
1727528019275,2024-09-28T15.53.39.275,0.680,0.279,0.576,0.897
1727528019285,2024-09-28T15.53.39.285,0.690,0.401,0.580,0.933
1727528019295,2024-09-28T15.53.39.295,0.700,0.400,0.567,0.980
1727528019305,2024-09-28T15.53.39.305,0.710,0.318,0.552,1.009
1727528019315,2024-09-28T15.53.39.315,0.720,0.244,0.553,1.054
1727528019325,2024-09-28T15.53.39.325,0.730,0.206,0.536,1.076
1727528019335,2024-09-28T15.53.39.335,0.740,0.250,0.561,1.037
1727528019345,2024-09-28T15.53.39.345,0.750,0.287,0.552,0.975
1727528019355,2024-09-28T15.53.39.355,0.760,0.215,0.516,0.937
1727528019365,2024-09-28T15.53.39.365,0.770,0.270,0.503,0.918
1727528019375,2024-09-28T15.53.39.375,0.780,0.348,0.480,0.921
1727528019385,2024-09-28T15.53.39.385,0.790,0.338,0.455,0.945
1727528019395,2024-09-28T15.53.39.395,0.800,0.314,0.433,0.963
1727528019405,2024-09-28T15.53.39.405,0.810,0.295,0.416,0.957
1727528019415,2024-09-28T15.53.39.415,0.820,0.245,0.391,0.956
1727528019425,2024-09-28T15.53.39.425,0.830,0.182,0.367,0.950
1727528019435,2024-09-28T15.53.39.435,0.840,0.170,0.373,0.935
1727528019445,2024-09-28T15.53.39.445,0.850,0.181,0.385,0.933
1727528019455,2024-09-28T15.53.39.455,0.860,0.184,0.384,0.931
1727528019465,2024-09-28T15.53.39.465,0.870,0.181,0.383,0.938
1727528019475,2024-09-28T15.53.39.475,0.880,0.182,0.372,0.941
1727528019485,2024-09-28T15.53.39.485,0.890,0.207,0.351,0.928
1727528019495,2024-09-28T15.53.39.495,0.900,0.242,0.343,0.908
1727528019505,2024-09-28T15.53.39.505,0.910,0.272,0.333,0.921
1727528019515,2024-09-28T15.53.39.515,0.920,0.290,0.323,0.940
1727528019525,2024-09-28T15.53.39.525,0.930,0.278,0.315,0.942
1727528019535,2024-09-28T15.53.39.535,0.940,0.247,0.306,0.927
1727528019545,2024-09-28T15.53.39.545,0.950,0.232,0.295,0.907
1727528019555,2024-09-28T15.53.39.555,0.960,0.223,0.276,0.892
