epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.52.49.726;0.000;0.029;0.187;0.881;111.463;-7.439;2.378
1,72753E+12;2024-09-28T15.52.49.736;0.010;-0.050;0.192;0.868;111.829;-10.244;2.073
1,72753E+12;2024-09-28T15.52.49.746;0.020;-0.078;0.214;0.849;113.049;-22.073;1.646
1,72753E+12;2024-09-28T15.52.49.756;0.030;-0.030;0.245;0.842;112.988;-27.378;0.732
1,72753E+12;2024-09-28T15.52.49.766;0.040;0.057;0.272;0.841;111.402;-18.232;-2.927
1,72753E+12;2024-09-28T15.52.49.776;0.050;0.108;0.294;0.856;110.122;-1.829;-7.683
1,72753E+12;2024-09-28T15.52.49.786;0.060;0.108;0.313;0.882;110.610;12.134;-10.976
1,72753E+12;2024-09-28T15.52.49.796;0.070;0.058;0.335;0.917;113.537;18.841;-13.232
1,72753E+12;2024-09-28T15.52.49.806;0.080;-0.021;0.346;0.945;118.659;16.280;-14.390
1,72753E+12;2024-09-28T15.52.49.816;0.090;-0.123;0.357;0.987;124.207;6.768;-14.939
1,72753E+12;2024-09-28T15.52.49.826;0.100;-0.191;0.392;1.025;128.780;-6.585;-15.427
1,72753E+12;2024-09-28T15.52.49.836;0.110;-0.175;0.448;1.007;130.244;-18.720;-17.622
1,72753E+12;2024-09-28T15.52.49.846;0.120;-0.114;0.484;0.970;126.220;-23.659;-23.659
1,72753E+12;2024-09-28T15.52.49.856;0.130;-0.059;0.508;0.945;117.927;-19.939;-32.744
1,72753E+12;2024-09-28T15.52.49.866;0.140;-0.013;0.534;0.948;108.415;-9.573;-41.890
1,72753E+12;2024-09-28T15.52.49.876;0.150;0.009;0.549;0.981;100.610;3.232;-49.146
1,72753E+12;2024-09-28T15.52.49.886;0.160;-0.009;0.557;1.035;96.646;12.988;-54.268
1,72753E+12;2024-09-28T15.52.49.896;0.170;-0.047;0.570;1.076;96.768;16.280;-57.866
1,72753E+12;2024-09-28T15.52.49.906;0.180;-0.106;0.589;1.094;97.561;12.317;-58.537
1,72753E+12;2024-09-28T15.52.49.916;0.190;-0.158;0.608;1.090;97.012;0.671;-57.256
1,72753E+12;2024-09-28T15.52.49.926;0.200;-0.183;0.634;1.060;94.512;-16.220;-56.585
1,72753E+12;2024-09-28T15.52.49.936;0.210;-0.203;0.654;1.031;88.659;-32.256;-56.890
1,72753E+12;2024-09-28T15.52.49.946;0.220;-0.187;0.666;1.012;80.000;-41.951;-58.476
1,72753E+12;2024-09-28T15.52.49.956;0.230;-0.132;0.686;1.005;70.244;-43.232;-61.220
1,72753E+12;2024-09-28T15.52.49.966;0.240;-0.106;0.688;1.015;60.915;-39.390;-65.183
1,72753E+12;2024-09-28T15.52.49.976;0.250;-0.122;0.677;1.038;52.073;-35.305;-70.427
1,72753E+12;2024-09-28T15.52.49.986;0.260;-0.136;0.676;1.063;44.939;-33.963;-76.524
1,72753E+12;2024-09-28T15.52.49.996;0.270;-0.150;0.688;1.106;39.817;-33.902;-82.805
1,72753E+12;2024-09-28T15.52.50.006;0.280;-0.176;0.726;1.181;36.280;-34.695;-88.902
1,72753E+12;2024-09-28T15.52.50.016;0.290;-0.216;0.776;1.205;32.866;-38.354;-93.110
1,72753E+12;2024-09-28T15.52.50.026;0.300;-0.233;0.799;1.168;25.366;-47.805;-96.220
1,72753E+12;2024-09-28T15.52.50.036;0.310;-0.240;0.789;1.124;13.415;-63.537;-101.402
1,72753E+12;2024-09-28T15.52.50.046;0.320;-0.244;0.774;1.100;-0.305;-79.756;-108.171
1,72753E+12;2024-09-28T15.52.50.056;0.330;-0.221;0.763;1.104;-12.195;-89.146;-111.524
1,72753E+12;2024-09-28T15.52.50.066;0.340;-0.152;0.750;1.127;-21.220;-90.122;-113.232
1,72753E+12;2024-09-28T15.52.50.076;0.350;-0.066;0.745;1.156;-29.390;-82.256;-117.927
1,72753E+12;2024-09-28T15.52.50.086;0.360;0.061;0.748;1.175;-36.524;-67.073;-124.207
