epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528048896,2024-09-28T15.54.08.896,0.000,0.549,7.256,-6.402
1727528048906,2024-09-28T15.54.08.906,0.010,1.341,6.159,-5.915
1727528048916,2024-09-28T15.54.08.916,0.020,0.488,1.280,-5.000
1727528048926,2024-09-28T15.54.08.926,0.030,-0.305,-4.329,-4.207
1727528048936,2024-09-28T15.54.08.936,0.040,-0.793,-8.232,-3.537
1727528048946,2024-09-28T15.54.08.946,0.050,-0.854,-11.098,-2.622
1727528048956,2024-09-28T15.54.08.956,0.060,-0.183,-11.402,-2.317
1727528048966,2024-09-28T15.54.08.966,0.070,0.671,-7.439,-3.415
1727528048976,2024-09-28T15.54.08.976,0.080,0.488,0.549,-4.756
1727528048986,2024-09-28T15.54.08.986,0.090,-0.854,7.927,-5.183
1727528048996,2024-09-28T15.54.08.996,0.100,-2.378,10.976,-5.366
1727528049006,2024-09-28T15.54.09.006,0.110,-3.598,9.329,-4.329
1727528049016,2024-09-28T15.54.09.016,0.120,-5.000,3.354,-0.793
1727528049026,2024-09-28T15.54.09.026,0.130,-6.402,-3.720,3.110
1727528049036,2024-09-28T15.54.09.036,0.140,-7.561,-9.024,6.037
1727528049046,2024-09-28T15.54.09.046,0.150,-8.659,-10.793,8.354
1727528049056,2024-09-28T15.54.09.056,0.160,-9.512,-8.780,10.000
1727528049066,2024-09-28T15.54.09.066,0.170,-10.061,-5.305,11.402
1727528049076,2024-09-28T15.54.09.076,0.180,-11.037,-2.134,12.683
1727528049086,2024-09-28T15.54.09.086,0.190,-12.073,-0.427,13.171
1727528049096,2024-09-28T15.54.09.096,0.200,-12.805,-1.341,13.598
1727528049106,2024-09-28T15.54.09.106,0.210,-13.598,-4.878,15.549
1727528049116,2024-09-28T15.54.09.116,0.220,-14.024,-8.720,17.988
1727528049126,2024-09-28T15.54.09.126,0.230,-14.085,-10.793,19.695
1727528049136,2024-09-28T15.54.09.136,0.240,-13.841,-12.134,22.012
1727528049146,2024-09-28T15.54.09.146,0.250,-14.024,-12.256,24.756
1727528049156,2024-09-28T15.54.09.156,0.260,-14.207,-10.488,26.341
1727528049166,2024-09-28T15.54.09.166,0.270,-13.963,-7.866,27.988
1727528049176,2024-09-28T15.54.09.176,0.280,-13.415,-5.610,31.037
1727528049186,2024-09-28T15.54.09.186,0.290,-12.134,-5.244,37.073
1727528049196,2024-09-28T15.54.09.196,0.300,-10.061,-8.476,47.378
1727528049206,2024-09-28T15.54.09.206,0.310,-7.683,-17.317,58.963
1727528049216,2024-09-28T15.54.09.216,0.320,-6.098,-28.537,65.854
1727528049226,2024-09-28T15.54.09.226,0.330,-4.695,-37.378,68.476
1727528049236,2024-09-28T15.54.09.236,0.340,-3.659,-41.098,70.488
1727528049246,2024-09-28T15.54.09.246,0.350,-3.232,-38.659,71.646
1727528049256,2024-09-28T15.54.09.256,0.360,-2.439,-31.402,70.366
1727528049266,2024-09-28T15.54.09.266,0.370,-0.976,-22.317,67.805
1727528049276,2024-09-28T15.54.09.276,0.380,2.134,-13.902,67.439
1727528049286,2024-09-28T15.54.09.286,0.390,7.561,-9.390,70.793
1727528049296,2024-09-28T15.54.09.296,0.400,14.390,-11.463,75.976
1727528049306,2024-09-28T15.54.09.306,0.410,21.829,-20.305,78.780
1727528049316,2024-09-28T15.54.09.316,0.420,29.024,-29.939,77.744
1727528049326,2024-09-28T15.54.09.326,0.430,35.244,-37.012,75.976
1727528049336,2024-09-28T15.54.09.336,0.440,40.000,-40.976,74.695
1727528049346,2024-09-28T15.54.09.346,0.450,42.378,-40.549,72.195
1727528049356,2024-09-28T15.54.09.356,0.460,43.110,-35.000,68.476
1727528049366,2024-09-28T15.54.09.366,0.470,44.756,-25.183,62.866
1727528049376,2024-09-28T15.54.09.376,0.480,48.110,-17.500,59.573
1727528049386,2024-09-28T15.54.09.386,0.490,54.695,-16.402,60.061
1727528049396,2024-09-28T15.54.09.396,0.500,65.000,-20.183,61.707
1727528049406,2024-09-28T15.54.09.406,0.510,77.439,-24.329,61.829
1727528049416,2024-09-28T15.54.09.416,0.520,90.000,-25.915,58.841
1727528049426,2024-09-28T15.54.09.426,0.530,100.610,-26.220,55.793
1727528049436,2024-09-28T15.54.09.436,0.540,106.707,-24.634,50.732
1727528049446,2024-09-28T15.54.09.446,0.550,109.085,-17.683,41.890
1727528049456,2024-09-28T15.54.09.456,0.560,108.963,-4.878,32.988
1727528049466,2024-09-28T15.54.09.466,0.570,106.159,10.488,32.439
1727528049476,2024-09-28T15.54.09.476,0.580,106.707,17.073,38.049
1727528049486,2024-09-28T15.54.09.486,0.590,111.463,8.049,42.683
