epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727527804633,2024-09-28T15.50.04.633,0.000,-128.232,-17.317,5.610
1727527804643,2024-09-28T15.50.04.643,0.010,-127.927,-17.500,6.524
1727527804653,2024-09-28T15.50.04.653,0.020,-127.500,-15.244,12.012
1727527804663,2024-09-28T15.50.04.663,0.030,-127.012,-12.195,17.927
1727527804673,2024-09-28T15.50.04.673,0.040,-125.976,-11.707,23.780
1727527804683,2024-09-28T15.50.04.683,0.050,-124.939,-12.927,29.695
1727527804693,2024-09-28T15.50.04.693,0.060,-123.598,-13.780,36.037
1727527804703,2024-09-28T15.50.04.703,0.070,-122.988,-13.537,42.317
1727527804713,2024-09-28T15.50.04.713,0.080,-122.500,-12.134,47.073
1727527804723,2024-09-28T15.50.04.723,0.090,-122.012,-11.280,51.646
1727527804733,2024-09-28T15.50.04.733,0.100,-121.037,-13.293,57.500
1727527804743,2024-09-28T15.50.04.743,0.110,-118.415,-16.463,63.049
1727527804753,2024-09-28T15.50.04.753,0.120,-114.085,-17.073,68.171
1727527804763,2024-09-28T15.50.04.763,0.130,-107.988,-14.756,71.829
1727527804773,2024-09-28T15.50.04.773,0.140,-102.134,-11.829,74.451
1727527804783,2024-09-28T15.50.04.783,0.150,-97.866,-11.646,77.195
1727527804793,2024-09-28T15.50.04.793,0.160,-93.902,-15.122,78.720
1727527804803,2024-09-28T15.50.04.803,0.170,-90.732,-20.305,80.366
1727527804813,2024-09-28T15.50.04.813,0.180,-87.927,-23.963,83.049
1727527804823,2024-09-28T15.50.04.823,0.190,-85.183,-23.232,85.122
1727527804833,2024-09-28T15.50.04.833,0.200,-81.768,-19.634,86.159
1727527804843,2024-09-28T15.50.04.843,0.210,-76.341,-14.695,86.646
1727527804853,2024-09-28T15.50.04.853,0.220,-68.415,-8.963,87.378
1727527804863,2024-09-28T15.50.04.863,0.230,-59.146,-3.110,88.354
1727527804873,2024-09-28T15.50.04.873,0.240,-50.976,0.854,89.207
1727527804883,2024-09-28T15.50.04.883,0.250,-43.780,-0.671,89.756
1727527804893,2024-09-28T15.50.04.893,0.260,-37.256,-8.171,91.341
1727527804903,2024-09-28T15.50.04.903,0.270,-32.134,-18.720,92.439
1727527804913,2024-09-28T15.50.04.913,0.280,-27.256,-27.378,91.159
1727527804923,2024-09-28T15.50.04.923,0.290,-21.402,-32.988,88.537
1727527804933,2024-09-28T15.50.04.933,0.300,-14.146,-34.695,85.366
1727527804943,2024-09-28T15.50.04.943,0.310,-5.732,-29.695,82.561
1727527804953,2024-09-28T15.50.04.953,0.320,3.659,-18.659,78.476
1727527804963,2024-09-28T15.50.04.963,0.330,12.622,-7.195,72.195
1727527804973,2024-09-28T15.50.04.973,0.340,20.427,-2.134,64.695
1727527804983,2024-09-28T15.50.04.983,0.350,26.585,-3.232,57.500
1727527804993,2024-09-28T15.50.04.993,0.360,31.220,-7.744,50.671
1727527805003,2024-09-28T15.50.05.003,0.370,33.963,-13.659,44.329
1727527805013,2024-09-28T15.50.05.013,0.380,34.634,-18.171,37.805
1727527805023,2024-09-28T15.50.05.023,0.390,35.610,-18.902,31.463
1727527805033,2024-09-28T15.50.05.033,0.400,39.146,-15.122,26.646
1727527805043,2024-09-28T15.50.05.043,0.410,44.390,-7.683,20.793
1727527805053,2024-09-28T15.50.05.053,0.420,48.415,1.707,13.963
1727527805063,2024-09-28T15.50.05.063,0.430,49.817,8.537,11.220
1727527805073,2024-09-28T15.50.05.073,0.440,47.866,6.524,10.915
1727527805083,2024-09-28T15.50.05.083,0.450,40.122,-2.866,7.927
1727527805093,2024-09-28T15.50.05.093,0.460,27.744,-12.805,6.037
1727527805103,2024-09-28T15.50.05.103,0.470,15.549,-17.073,5.610
1727527805113,2024-09-28T15.50.05.113,0.480,7.256,-12.073,3.720
1727527805123,2024-09-28T15.50.05.123,0.490,3.598,-1.707,2.195
1727527805133,2024-09-28T15.50.05.133,0.500,3.049,7.012,-0.488
1727527805143,2024-09-28T15.50.05.143,0.510,4.451,10.732,-2.500
1727527805153,2024-09-28T15.50.05.153,0.520,6.585,8.780,-0.793
1727527805163,2024-09-28T15.50.05.163,0.530,6.524,2.622,0.732
1727527805173,2024-09-28T15.50.05.173,0.540,4.024,-3.415,-0.366
1727527805183,2024-09-28T15.50.05.183,0.550,0.122,-4.634,-1.280
1727527805193,2024-09-28T15.50.05.193,0.560,-4.085,-2.195,-0.793
1727527805203,2024-09-28T15.50.05.203,0.570,-7.683,0.793,-0.732
1727527805213,2024-09-28T15.50.05.213,0.580,-10.000,3.476,-1.463
1727527805223,2024-09-28T15.50.05.223,0.590,-10.366,5.488,-1.890
1727527805233,2024-09-28T15.50.05.233,0.600,-9.268,5.610,-2.195
1727527805243,2024-09-28T15.50.05.243,0.610,-8.293,3.780,-2.866
1727527805253,2024-09-28T15.50.05.253,0.620,-7.317,1.707,-2.256
1727527805263,2024-09-28T15.50.05.263,0.630,-7.134,-0.732,-0.366
1727527805273,2024-09-28T15.50.05.273,0.640,-7.988,-3.354,0.061
1727527805283,2024-09-28T15.50.05.283,0.650,-9.085,-4.939,0.427
1727527805293,2024-09-28T15.50.05.293,0.660,-10.488,-3.963,1.951
1727527805303,2024-09-28T15.50.05.303,0.670,-11.646,-1.341,3.110
1727527805313,2024-09-28T15.50.05.313,0.680,-12.073,-0.061,3.780
1727527805323,2024-09-28T15.50.05.323,0.690,-11.402,-1.159,4.146
1727527805333,2024-09-28T15.50.05.333,0.700,-9.817,-4.268,4.878
1727527805343,2024-09-28T15.50.05.343,0.710,-7.134,-5.976,6.951
1727527805353,2024-09-28T15.50.05.353,0.720,-3.841,-5.610,8.841
1727527805363,2024-09-28T15.50.05.363,0.730,-1.646,-6.768,9.329
1727527805373,2024-09-28T15.50.05.373,0.740,-1.646,-11.280,9.329
1727527805383,2024-09-28T15.50.05.383,0.750,-2.744,-17.439,10.000
1727527805393,2024-09-28T15.50.05.393,0.760,-3.963,-23.476,11.098
1727527805403,2024-09-28T15.50.05.403,0.770,-5.122,-26.524,11.890
1727527805413,2024-09-28T15.50.05.413,0.780,-5.061,-24.390,13.110
1727527805423,2024-09-28T15.50.05.423,0.790,-3.598,-18.415,14.634
1727527805433,2024-09-28T15.50.05.433,0.800,-1.463,-12.500,16.585
1727527805443,2024-09-28T15.50.05.443,0.810,0.976,-10.549,18.902
1727527805453,2024-09-28T15.50.05.453,0.820,3.902,-11.829,22.317
1727527805463,2024-09-28T15.50.05.463,0.830,8.293,-12.805,27.195
1727527805473,2024-09-28T15.50.05.473,0.840,13.902,-12.622,30.732
1727527805483,2024-09-28T15.50.05.483,0.850,19.512,-12.561,34.024
1727527805493,2024-09-28T15.50.05.493,0.860,25.854,-14.024,37.256
1727527805503,2024-09-28T15.50.05.503,0.870,32.012,-14.451,39.268
1727527805513,2024-09-28T15.50.05.513,0.880,37.439,-10.305,39.756
1727527805523,2024-09-28T15.50.05.523,0.890,42.866,-2.500,39.207
1727527805533,2024-09-28T15.50.05.533,0.900,49.085,4.939,39.451
1727527805543,2024-09-28T15.50.05.543,0.910,56.890,8.415,40.488
1727527805553,2024-09-28T15.50.05.553,0.920,65.671,6.463,41.098
1727527805563,2024-09-28T15.50.05.563,0.930,74.024,1.402,39.634
1727527805573,2024-09-28T15.50.05.573,0.940,81.585,-3.049,36.890
1727527805583,2024-09-28T15.50.05.583,0.950,87.927,-6.037,33.780
1727527805593,2024-09-28T15.50.05.593,0.960,93.476,-4.085,28.415
1727527805603,2024-09-28T15.50.05.603,0.970,97.683,2.317,22.927
1727527805613,2024-09-28T15.50.05.613,0.980,101.159,6.159,20.244
1727527805623,2024-09-28T15.50.05.623,0.990,103.598,5.549,18.354
1727527805633,2024-09-28T15.50.05.633,1.000,105.305,2.134,16.341
1727527805643,2024-09-28T15.50.05.643,1.010,107.866,-2.927,14.329
1727527805653,2024-09-28T15.50.05.653,1.020,112.134,-7.927,11.159
1727527805663,2024-09-28T15.50.05.663,1.030,117.622,-10.122,6.463
1727527805673,2024-09-28T15.50.05.673,1.040,123.841,-7.683,0.366
1727527805683,2024-09-28T15.50.05.683,1.050,129.817,0.427,-5.976
1727527805693,2024-09-28T15.50.05.693,1.060,132.500,12.378,-12.988
1727527805703,2024-09-28T15.50.05.703,1.070,130.366,25.000,-21.159
1727527805713,2024-09-28T15.50.05.713,1.080,124.512,32.256,-27.683
1727527805723,2024-09-28T15.50.05.723,1.090,116.220,27.378,-30.549
1727527805733,2024-09-28T15.50.05.733,1.100,108.598,12.927,-32.378
1727527805743,2024-09-28T15.50.05.743,1.110,103.720,-0.976,-35.427
1727527805753,2024-09-28T15.50.05.753,1.120,101.585,-9.146,-38.720
1727527805763,2024-09-28T15.50.05.763,1.130,101.524,-9.878,-42.256
1727527805773,2024-09-28T15.50.05.773,1.140,103.537,-3.415,-47.317
1727527805783,2024-09-28T15.50.05.783,1.150,106.341,7.866,-52.683
1727527805793,2024-09-28T15.50.05.793,1.160,108.902,18.659,-56.402
1727527805803,2024-09-28T15.50.05.803,1.170,111.829,23.293,-59.268
1727527805813,2024-09-28T15.50.05.813,1.180,109.085,21.585,-61.707
1727527805823,2024-09-28T15.50.05.823,1.190,97.134,11.280,-61.768
1727527805833,2024-09-28T15.50.05.833,1.200,80.183,-6.280,-61.585
1727527805843,2024-09-28T15.50.05.843,1.210,65.305,-23.841,-64.695
1727527805853,2024-09-28T15.50.05.853,1.220,55.122,-35.610,-68.720
1727527805863,2024-09-28T15.50.05.863,1.230,50.122,-36.646,-72.317
1727527805873,2024-09-28T15.50.05.873,1.240,52.195,-26.098,-75.549
1727527805883,2024-09-28T15.50.05.883,1.250,59.756,-10.976,-77.378
1727527805893,2024-09-28T15.50.05.893,1.260,64.695,-1.341,-76.159
1727527805903,2024-09-28T15.50.05.903,1.270,61.280,-3.780,-75.305
1727527805913,2024-09-28T15.50.05.913,1.280,47.744,-14.451,-76.463
1727527805923,2024-09-28T15.50.05.923,1.290,27.500,-29.695,-76.341
1727527805933,2024-09-28T15.50.05.933,1.300,6.707,-47.073,-77.805
1727527805943,2024-09-28T15.50.05.943,1.310,-10.549,-55.366,-83.841
1727527805953,2024-09-28T15.50.05.953,1.320,-21.829,-49.390,-85.732
1727527805963,2024-09-28T15.50.05.963,1.330,-26.707,-36.646,-83.902
1727527805973,2024-09-28T15.50.05.973,1.340,-29.878,-22.012,-87.744
1727527805983,2024-09-28T15.50.05.983,1.350,-33.110,-10.122,-90.854
1727527805993,2024-09-28T15.50.05.993,1.360,-36.402,-8.354,-88.354
1727527806003,2024-09-28T15.50.06.003,1.370,-41.098,-17.012,-84.878
1727527806013,2024-09-28T15.50.06.013,1.380,-47.256,-30.305,-82.012
1727527806023,2024-09-28T15.50.06.023,1.390,-54.695,-43.293,-77.927
1727527806033,2024-09-28T15.50.06.033,1.400,-63.841,-52.988,-71.890
1727527806043,2024-09-28T15.50.06.043,1.410,-73.841,-54.634,-68.293
1727527806053,2024-09-28T15.50.06.053,1.420,-82.439,-47.317,-67.500
1727527806063,2024-09-28T15.50.06.063,1.430,-89.024,-36.890,-67.195
1727527806073,2024-09-28T15.50.06.073,1.440,-93.415,-27.683,-66.341
1727527806083,2024-09-28T15.50.06.083,1.450,-96.098,-22.988,-62.744
1727527806093,2024-09-28T15.50.06.093,1.460,-98.171,-23.598,-59.329
1727527806103,2024-09-28T15.50.06.103,1.470,-100.976,-26.890,-56.098
1727527806113,2024-09-28T15.50.06.113,1.480,-104.451,-32.927,-50.000
1727527806123,2024-09-28T15.50.06.123,1.490,-107.561,-39.146,-42.378
1727527806133,2024-09-28T15.50.06.133,1.500,-111.037,-40.549,-33.963
1727527806143,2024-09-28T15.50.06.143,1.510,-114.817,-36.829,-25.122
1727527806153,2024-09-28T15.50.06.153,1.520,-118.110,-30.610,-17.683
1727527806163,2024-09-28T15.50.06.163,1.530,-121.341,-24.390,-11.890
1727527806173,2024-09-28T15.50.06.173,1.540,-123.354,-18.963,-7.317
1727527806183,2024-09-28T15.50.06.183,1.550,-123.902,-15.610,-2.561
1727527806193,2024-09-28T15.50.06.193,1.560,-122.988,-15.061,1.707
1727527806203,2024-09-28T15.50.06.203,1.570,-120.549,-16.890,6.463
1727527806213,2024-09-28T15.50.06.213,1.580,-117.256,-19.878,12.500
1727527806223,2024-09-28T15.50.06.223,1.590,-114.573,-22.683,19.512
1727527806233,2024-09-28T15.50.06.233,1.600,-113.720,-23.598,27.012
1727527806243,2024-09-28T15.50.06.243,1.610,-113.598,-21.463,33.902
1727527806253,2024-09-28T15.50.06.253,1.620,-113.902,-15.976,40.122
1727527806263,2024-09-28T15.50.06.263,1.630,-114.756,-10.000,45.915
1727527806273,2024-09-28T15.50.06.273,1.640,-115.488,-4.329,49.512
1727527806283,2024-09-28T15.50.06.283,1.650,-115.305,0.915,52.927
1727527806293,2024-09-28T15.50.06.293,1.660,-113.110,2.561,58.598
1727527806303,2024-09-28T15.50.06.303,1.670,-108.293,0.549,65.854
