epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727527775773,2024-09-28T15.49.35.773,0.000,0.271,0.409,1.109
1727527775783,2024-09-28T15.49.35.783,0.010,0.275,0.398,1.111
1727527775793,2024-09-28T15.49.35.793,0.020,0.310,0.389,1.086
1727527775803,2024-09-28T15.49.35.803,0.030,0.326,0.377,1.078
1727527775813,2024-09-28T15.49.35.813,0.040,0.318,0.373,1.054
1727527775823,2024-09-28T15.49.35.823,0.050,0.338,0.368,1.022
1727527775833,2024-09-28T15.49.35.833,0.060,0.378,0.359,1.005
1727527775843,2024-09-28T15.49.35.843,0.070,0.384,0.347,0.992
1727527775853,2024-09-28T15.49.35.853,0.080,0.378,0.332,0.995
1727527775863,2024-09-28T15.49.35.863,0.090,0.368,0.314,1.016
1727527775873,2024-09-28T15.49.35.873,0.100,0.361,0.311,1.029
1727527775883,2024-09-28T15.49.35.883,0.110,0.347,0.307,1.022
1727527775893,2024-09-28T15.49.35.893,0.120,0.318,0.284,1.001
1727527775903,2024-09-28T15.49.35.903,0.130,0.282,0.261,0.994
1727527775913,2024-09-28T15.49.35.913,0.140,0.287,0.250,0.984
1727527775923,2024-09-28T15.49.35.923,0.150,0.313,0.228,0.968
1727527775933,2024-09-28T15.49.35.933,0.160,0.337,0.218,0.936
1727527775943,2024-09-28T15.49.35.943,0.170,0.308,0.192,0.884
1727527775953,2024-09-28T15.49.35.953,0.180,0.249,0.142,0.842
1727527775963,2024-09-28T15.49.35.963,0.190,0.224,0.103,0.820
1727527775973,2024-09-28T15.49.35.973,0.200,0.224,0.074,0.815
1727527775983,2024-09-28T15.49.35.983,0.210,0.257,0.061,0.832
1727527775993,2024-09-28T15.49.35.993,0.220,0.280,0.070,0.847
1727527776003,2024-09-28T15.49.36.003,0.230,0.267,0.053,0.833
1727527776013,2024-09-28T15.49.36.013,0.240,0.235,0.013,0.811
1727527776023,2024-09-28T15.49.36.023,0.250,0.214,-0.010,0.784
1727527776033,2024-09-28T15.49.36.033,0.260,0.208,-0.029,0.753
1727527776043,2024-09-28T15.49.36.043,0.270,0.200,-0.056,0.742
1727527776053,2024-09-28T15.49.36.053,0.280,0.156,-0.082,0.725
1727527776063,2024-09-28T15.49.36.063,0.290,0.133,-0.106,0.700
1727527776073,2024-09-28T15.49.36.073,0.300,0.136,-0.120,0.679
1727527776083,2024-09-28T15.49.36.083,0.310,0.132,-0.130,0.669
1727527776093,2024-09-28T15.49.36.093,0.320,0.129,-0.142,0.673
1727527776103,2024-09-28T15.49.36.103,0.330,0.121,-0.157,0.672
1727527776113,2024-09-28T15.49.36.113,0.340,0.106,-0.176,0.676
1727527776123,2024-09-28T15.49.36.123,0.350,0.083,-0.188,0.676
1727527776133,2024-09-28T15.49.36.133,0.360,0.076,-0.198,0.668
1727527776143,2024-09-28T15.49.36.143,0.370,0.067,-0.196,0.673
1727527776153,2024-09-28T15.49.36.153,0.380,0.049,-0.190,0.694
1727527776163,2024-09-28T15.49.36.163,0.390,0.057,-0.178,0.721
1727527776173,2024-09-28T15.49.36.173,0.400,0.068,-0.158,0.724
1727527776183,2024-09-28T15.49.36.183,0.410,0.086,-0.148,0.725
1727527776193,2024-09-28T15.49.36.193,0.420,0.116,-0.134,0.744
1727527776203,2024-09-28T15.49.36.203,0.430,0.087,-0.137,0.769
1727527776213,2024-09-28T15.49.36.213,0.440,0.003,-0.176,0.785
