epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528094136,2024-09-28T15.54.54.136,0.000,-64.512,-34.634,-57.195
1727528094146,2024-09-28T15.54.54.146,0.010,-64.512,-33.476,-58.110
1727528094156,2024-09-28T15.54.54.156,0.020,-64.756,-28.963,-60.488
1727528094166,2024-09-28T15.54.54.166,0.030,-65.671,-29.085,-58.598
1727528094176,2024-09-28T15.54.54.176,0.040,-69.329,-33.780,-53.110
1727528094186,2024-09-28T15.54.54.186,0.050,-76.402,-35.061,-45.976
1727528094196,2024-09-28T15.54.54.196,0.060,-83.171,-32.195,-36.037
1727528094206,2024-09-28T15.54.54.206,0.070,-89.024,-25.366,-32.866
1727528094216,2024-09-28T15.54.54.216,0.080,-94.695,-14.024,-33.780
1727528094226,2024-09-28T15.54.54.226,0.090,-97.683,-5.122,-28.537
1727528094236,2024-09-28T15.54.54.236,0.100,-96.707,-3.841,-22.256
1727528094246,2024-09-28T15.54.54.246,0.110,-92.927,-9.939,-18.902
1727528094256,2024-09-28T15.54.54.256,0.120,-87.134,-15.854,-15.610
1727528094266,2024-09-28T15.54.54.266,0.130,-81.951,-13.841,-11.220
1727528094276,2024-09-28T15.54.54.276,0.140,-79.939,-4.451,-7.500
1727528094286,2024-09-28T15.54.54.286,0.150,-81.280,5.915,-6.341
1727528094296,2024-09-28T15.54.54.296,0.160,-88.415,13.476,-5.976
1727528094306,2024-09-28T15.54.54.306,0.170,-100.244,14.268,-1.646
1727528094316,2024-09-28T15.54.54.316,0.180,-111.646,8.659,3.415
1727528094326,2024-09-28T15.54.54.326,0.190,-119.451,2.012,6.707
1727528094336,2024-09-28T15.54.54.336,0.200,-121.524,-1.829,10.183
1727528094346,2024-09-28T15.54.54.346,0.210,-117.378,-4.329,15.976
1727528094356,2024-09-28T15.54.54.356,0.220,-110.122,-4.756,22.988
1727528094366,2024-09-28T15.54.54.366,0.230,-103.841,-3.171,27.500
1727528094376,2024-09-28T15.54.54.376,0.240,-100.366,-3.354,28.841
1727528094386,2024-09-28T15.54.54.386,0.250,-98.963,-6.098,30.854
1727528094396,2024-09-28T15.54.54.396,0.260,-100.244,-8.963,33.720
1727528094406,2024-09-28T15.54.54.406,0.270,-104.695,-9.451,37.256
1727528094416,2024-09-28T15.54.54.416,0.280,-108.598,-7.012,38.171
1727528094426,2024-09-28T15.54.54.426,0.290,-110.549,0.549,36.098
1727528094436,2024-09-28T15.54.54.436,0.300,-111.220,10.610,35.610
1727528094446,2024-09-28T15.54.54.446,0.310,-109.939,16.098,37.805
1727528094456,2024-09-28T15.54.54.456,0.320,-105.610,11.220,40.671
1727528094466,2024-09-28T15.54.54.466,0.330,-99.390,-0.671,45.732
1727528094476,2024-09-28T15.54.54.476,0.340,-94.207,-12.134,51.707
1727528094486,2024-09-28T15.54.54.486,0.350,-92.866,-18.354,56.646
1727528094496,2024-09-28T15.54.54.496,0.360,-94.085,-20.305,62.134
1727528094506,2024-09-28T15.54.54.506,0.370,-96.951,-17.378,63.963
1727528094516,2024-09-28T15.54.54.516,0.380,-99.756,-8.780,61.951
1727528094526,2024-09-28T15.54.54.526,0.390,-100.366,2.012,60.122
1727528094536,2024-09-28T15.54.54.536,0.400,-99.390,8.963,59.512
1727528094546,2024-09-28T15.54.54.546,0.410,-95.732,10.122,60.000
1727528094556,2024-09-28T15.54.54.556,0.420,-88.841,5.854,62.439
1727528094566,2024-09-28T15.54.54.566,0.430,-81.829,-1.585,67.073
1727528094576,2024-09-28T15.54.54.576,0.440,-76.585,-11.585,72.012
1727528094586,2024-09-28T15.54.54.586,0.450,-72.439,-20.671,75.366
1727528094596,2024-09-28T15.54.54.596,0.460,-69.085,-22.988,78.354
1727528094606,2024-09-28T15.54.54.606,0.470,-66.951,-16.341,80.244
1727528094616,2024-09-28T15.54.54.616,0.480,-65.671,-4.146,79.878
1727528094626,2024-09-28T15.54.54.626,0.490,-64.329,5.610,78.354
1727528094636,2024-09-28T15.54.54.636,0.500,-63.537,9.817,77.256
1727528094646,2024-09-28T15.54.54.646,0.510,-61.341,8.232,77.134
1727528094656,2024-09-28T15.54.54.656,0.520,-57.134,3.963,76.159
1727528094666,2024-09-28T15.54.54.666,0.530,-53.110,0.061,75.549
1727528094676,2024-09-28T15.54.54.676,0.540,-49.024,-4.268,77.073
1727528094686,2024-09-28T15.54.54.686,0.550,-44.329,-9.085,78.598
1727528094696,2024-09-28T15.54.54.696,0.560,-39.878,-11.890,79.024
1727528094706,2024-09-28T15.54.54.706,0.570,-36.341,-12.622,80.122
1727528094716,2024-09-28T15.54.54.716,0.580,-34.451,-10.488,81.402
1727528094726,2024-09-28T15.54.54.726,0.590,-33.293,-7.683,82.195
1727528094736,2024-09-28T15.54.54.736,0.600,-32.073,-6.585,82.439
1727528094746,2024-09-28T15.54.54.746,0.610,-30.671,-6.402,82.195
1727528094756,2024-09-28T15.54.54.756,0.620,-28.354,-6.646,80.732
1727528094766,2024-09-28T15.54.54.766,0.630,-26.159,-4.146,75.854
1727528094776,2024-09-28T15.54.54.776,0.640,-23.171,0.427,71.951
1727528094786,2024-09-28T15.54.54.786,0.650,-18.780,2.561,72.073
1727528094796,2024-09-28T15.54.54.796,0.660,-13.598,0.793,73.659
1727528094806,2024-09-28T15.54.54.806,0.670,-7.866,-2.927,75.793
1727528094816,2024-09-28T15.54.54.816,0.680,-2.134,-7.927,79.085
1727528094826,2024-09-28T15.54.54.826,0.690,3.232,-15.793,85.000
1727528094836,2024-09-28T15.54.54.836,0.700,8.293,-23.293,84.634
1727528094846,2024-09-28T15.54.54.846,0.710,11.037,-22.378,75.549
1727528094856,2024-09-28T15.54.54.856,0.720,13.902,-11.524,68.293
1727528094866,2024-09-28T15.54.54.866,0.730,17.561,5.366,60.610
1727528094876,2024-09-28T15.54.54.876,0.740,21.098,17.378,52.500
1727528094886,2024-09-28T15.54.54.886,0.750,26.402,13.902,50.610
1727528094896,2024-09-28T15.54.54.896,0.760,33.354,-2.073,52.378
1727528094906,2024-09-28T15.54.54.906,0.770,39.329,-23.354,53.841
1727528094916,2024-09-28T15.54.54.916,0.780,42.683,-37.439,47.988
1727528094926,2024-09-28T15.54.54.926,0.790,44.390,-35.610,39.451
1727528094936,2024-09-28T15.54.54.936,0.800,45.549,-22.927,33.902
1727528094946,2024-09-28T15.54.54.946,0.810,47.134,-6.280,23.720
1727528094956,2024-09-28T15.54.54.956,0.820,50.061,8.354,11.402
1727528094966,2024-09-28T15.54.54.966,0.830,53.293,11.037,8.232
1727528094976,2024-09-28T15.54.54.976,0.840,54.329,-0.488,9.634
1727528094986,2024-09-28T15.54.54.986,0.850,52.622,-16.280,8.476
1727528094996,2024-09-28T15.54.54.996,0.860,47.439,-27.622,5.732
1727528095006,2024-09-28T15.54.55.006,0.870,39.024,-31.951,3.110
1727528095016,2024-09-28T15.54.55.016,0.880,29.451,-25.793,-0.122
1727528095026,2024-09-28T15.54.55.026,0.890,21.280,-11.341,-5.671
1727528095036,2024-09-28T15.54.55.036,0.900,15.610,2.805,-9.390
1727528095046,2024-09-28T15.54.55.046,0.910,13.415,10.000,-9.512
1727528095056,2024-09-28T15.54.55.056,0.920,14.512,10.732,-8.659
1727528095066,2024-09-28T15.54.55.066,0.930,16.829,8.476,-5.244
1727528095076,2024-09-28T15.54.55.076,0.940,18.659,1.220,1.707
