epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.49.04.874;0.000;0.046;0.391;1.191;111.098;19.634;-64.878
1,72753E+12;2024-09-28T15.49.04.884;0.010;-0.025;0.421;1.264;111.524;17.805;-66.463
1,72753E+12;2024-09-28T15.49.04.894;0.020;-0.080;0.467;1.256;113.049;10.610;-70.549
1,72753E+12;2024-09-28T15.49.04.904;0.030;-0.088;0.507;1.219;109.512;0.549;-73.780
1,72753E+12;2024-09-28T15.49.04.914;0.040;-0.095;0.533;1.179;100.488;-9.756;-75.854
1,72753E+12;2024-09-28T15.49.04.924;0.050;-0.130;0.542;1.150;88.476;-19.512;-77.622
1,72753E+12;2024-09-28T15.49.04.934;0.060;-0.167;0.541;1.137;76.341;-27.317;-77.744
1,72753E+12;2024-09-28T15.49.04.944;0.070;-0.132;0.525;1.167;64.634;-29.451;-80.305
1,72753E+12;2024-09-28T15.49.04.954;0.080;-0.039;0.530;1.235;55.000;-23.049;-92.195
1,72753E+12;2024-09-28T15.49.04.964;0.090;-0.026;0.537;1.287;48.720;-15.488;-102.988
1,72753E+12;2024-09-28T15.49.04.974;0.100;-0.072;0.551;1.302;43.841;-16.646;-106.707
1,72753E+12;2024-09-28T15.49.04.984;0.110;-0.090;0.570;1.281;38.659;-24.878;-108.720
1,72753E+12;2024-09-28T15.49.04.994;0.120;-0.070;0.563;1.280;34.329;-34.817;-106.707
1,72753E+12;2024-09-28T15.49.05.004;0.130;-0.075;0.533;1.286;31.463;-47.378;-102.500
1,72753E+12;2024-09-28T15.49.05.014;0.140;-0.088;0.494;1.237;26.768;-59.817;-102.256
1,72753E+12;2024-09-28T15.49.05.024;0.150;-0.083;0.481;1.187;17.195;-64.634;-102.256
1,72753E+12;2024-09-28T15.49.05.034;0.160;-0.044;0.507;1.163;4.939;-62.256;-100.671
1,72753E+12;2024-09-28T15.49.05.044;0.170;0.022;0.543;1.193;-9.756;-55.915;-102.378
1,72753E+12;2024-09-28T15.49.05.054;0.180;0.074;0.585;1.225;-24.024;-49.878;-107.134
1,72753E+12;2024-09-28T15.49.05.064;0.190;0.073;0.589;1.247;-36.646;-47.988;-108.598
1,72753E+12;2024-09-28T15.49.05.074;0.200;0.092;0.579;1.271;-46.646;-52.317;-109.939
1,72753E+12;2024-09-28T15.49.05.084;0.210;0.105;0.555;1.277;-54.573;-57.988;-110.854
1,72753E+12;2024-09-28T15.49.05.094;0.220;0.140;0.520;1.265;-61.402;-62.988;-107.805
1,72753E+12;2024-09-28T15.49.05.104;0.230;0.204;0.505;1.249;-67.256;-65.610;-104.939
1,72753E+12;2024-09-28T15.49.05.114;0.240;0.248;0.496;1.236;-72.500;-63.902;-101.768
1,72753E+12;2024-09-28T15.49.05.124;0.250;0.276;0.492;1.224;-78.232;-59.573;-96.220
1,72753E+12;2024-09-28T15.49.05.134;0.260;0.329;0.503;1.203;-85.366;-55.122;-91.220
1,72753E+12;2024-09-28T15.49.05.144;0.270;0.362;0.512;1.167;-93.476;-52.866;-86.951
1,72753E+12;2024-09-28T15.49.05.154;0.280;0.364;0.505;1.132;-102.683;-52.317;-80.610
1,72753E+12;2024-09-28T15.49.05.164;0.290;0.388;0.499;1.122;-110.976;-51.585;-70.732
1,72753E+12;2024-09-28T15.49.05.174;0.300;0.437;0.498;1.130;-116.402;-49.817;-60.122
1,72753E+12;2024-09-28T15.49.05.184;0.310;0.446;0.489;1.142;-120.000;-48.171;-50.305
1,72753E+12;2024-09-28T15.49.05.194;0.320;0.451;0.467;1.132;-122.256;-46.707;-40.488
1,72753E+12;2024-09-28T15.49.05.204;0.330;0.476;0.446;1.118;-123.293;-42.622;-31.890
1,72753E+12;2024-09-28T15.49.05.214;0.340;0.497;0.423;1.086;-123.841;-37.256;-23.110
1,72753E+12;2024-09-28T15.49.05.224;0.350;0.505;0.404;1.049;-124.390;-31.829;-13.902
1,72753E+12;2024-09-28T15.49.05.234;0.360;0.517;0.386;1.021;-125.305;-25.793;-4.451
1,72753E+12;2024-09-28T15.49.05.244;0.370;0.523;0.375;0.991;-126.829;-19.939;4.878
1,72753E+12;2024-09-28T15.49.05.254;0.380;0.500;0.366;0.973;-129.268;-16.646;14.329
1,72753E+12;2024-09-28T15.49.05.264;0.390;0.492;0.362;0.980;-132.073;-15.854;22.866
1,72753E+12;2024-09-28T15.49.05.274;0.400;0.481;0.357;0.984;-133.720;-15.610;30.366
1,72753E+12;2024-09-28T15.49.05.284;0.410;0.443;0.321;0.973;-134.390;-16.890;39.024
1,72753E+12;2024-09-28T15.49.05.294;0.420;0.426;0.291;0.958;-135.366;-17.927;47.256
1,72753E+12;2024-09-28T15.49.05.304;0.430;0.449;0.270;0.935;-135.854;-14.390;54.024
1,72753E+12;2024-09-28T15.49.05.314;0.440;0.466;0.242;0.905;-135.305;-7.317;60.549
1,72753E+12;2024-09-28T15.49.05.324;0.450;0.456;0.204;0.888;-133.720;-0.793;67.561
1,72753E+12;2024-09-28T15.49.05.334;0.460;0.421;0.178;0.885;-130.549;1.829;73.902
1,72753E+12;2024-09-28T15.49.05.344;0.470;0.375;0.166;0.874;-127.012;0.305;79.817
1,72753E+12;2024-09-28T15.49.05.354;0.480;0.351;0.149;0.842;-124.207;-3.537;85.244
1,72753E+12;2024-09-28T15.49.05.364;0.490;0.332;0.115;0.811;-121.768;-6.890;90.183
1,72753E+12;2024-09-28T15.49.05.374;0.500;0.299;0.072;0.786;-119.512;-9.817;95.061
1,72753E+12;2024-09-28T15.49.05.384;0.510;0.271;0.038;0.757;-117.622;-11.463;99.695
1,72753E+12;2024-09-28T15.49.05.394;0.520;0.257;0.005;0.741;-115.000;-11.159;103.476
1,72753E+12;2024-09-28T15.49.05.404;0.530;0.246;-0.025;0.745;-110.366;-10.915;105.000
1,72753E+12;2024-09-28T15.49.05.414;0.540;0.223;-0.053;0.744;-104.756;-10.183;104.817
1,72753E+12;2024-09-28T15.49.05.424;0.550;0.232;-0.065;0.757;-99.512;-8.963;104.756
1,72753E+12;2024-09-28T15.49.05.434;0.560;0.234;-0.054;0.730;-95.183;-9.024;103.171
1,72753E+12;2024-09-28T15.49.05.444;0.570;0.194;-0.071;0.693;-92.988;-9.085;101.463
1,72753E+12;2024-09-28T15.49.05.454;0.580;0.148;-0.103;0.672;-90.976;-9.878;103.476
1,72753E+12;2024-09-28T15.49.05.464;0.590;0.122;-0.120;0.672;-87.561;-11.098;107.500
1,72753E+12;2024-09-28T15.49.05.474;0.600;0.108;-0.125;0.681;-82.927;-12.195;110.915
1,72753E+12;2024-09-28T15.49.05.484;0.610;0.100;-0.142;0.672;-77.561;-14.207;113.415
1,72753E+12;2024-09-28T15.49.05.494;0.620;0.071;-0.174;0.675;-70.549;-18.598;115.427
1,72753E+12;2024-09-28T15.49.05.504;0.630;0.007;-0.205;0.676;-61.463;-25.793;116.646
1,72753E+12;2024-09-28T15.49.05.514;0.640;-0.051;-0.245;0.669;-50.976;-31.951;116.951
1,72753E+12;2024-09-28T15.49.05.524;0.650;-0.062;-0.281;0.650;-40.000;-35.122;114.146
1,72753E+12;2024-09-28T15.49.05.534;0.660;-0.047;-0.295;0.624;-29.756;-33.110;107.927
1,72753E+12;2024-09-28T15.49.05.544;0.670;-0.043;-0.308;0.602;-19.573;-24.573;101.524
1,72753E+12;2024-09-28T15.49.05.554;0.680;-0.071;-0.323;0.601;-8.659;-15.305;96.037
1,72753E+12;2024-09-28T15.49.05.564;0.690;-0.143;-0.334;0.610;2.744;-10.366;90.183
1,72753E+12;2024-09-28T15.49.05.574;0.700;-0.203;-0.346;0.635;13.659;-10.000;82.988
1,72753E+12;2024-09-28T15.49.05.584;0.710;-0.252;-0.349;0.676;23.780;-13.841;75.488
1,72753E+12;2024-09-28T15.49.05.594;0.720;-0.304;-0.346;0.691;31.585;-22.744;68.476
1,72753E+12;2024-09-28T15.49.05.604;0.730;-0.330;-0.349;0.685;35.244;-33.171;61.037
1,72753E+12;2024-09-28T15.49.05.614;0.740;-0.301;-0.359;0.689;35.305;-38.354;53.049
1,72753E+12;2024-09-28T15.49.05.624;0.750;-0.205;-0.374;0.726;34.756;-32.500;43.537
1,72753E+12;2024-09-28T15.49.05.634;0.760;-0.106;-0.386;0.778;34.756;-16.646;32.866
1,72753E+12;2024-09-28T15.49.05.644;0.770;-0.059;-0.389;0.852;36.463;-0.061;24.268
1,72753E+12;2024-09-28T15.49.05.654;0.780;-0.062;-0.366;0.962;41.402;9.268;17.683
1,72753E+12;2024-09-28T15.49.05.664;0.790;-0.081;-0.331;1.046;48.598;10.366;12.256
1,72753E+12;2024-09-28T15.49.05.674;0.800;-0.117;-0.310;1.086;53.049;7.134;9.451
1,72753E+12;2024-09-28T15.49.05.684;0.810;-0.127;-0.297;1.093;52.622;0.488;8.476
1,72753E+12;2024-09-28T15.49.05.694;0.820;-0.147;-0.262;1.050;45.671;-8.780;7.805
1,72753E+12;2024-09-28T15.49.05.704;0.830;-0.123;-0.241;1.023;32.500;-16.280;8.476
1,72753E+12;2024-09-28T15.49.05.714;0.840;-0.012;-0.240;1.043;18.841;-15.610;5.488
1,72753E+12;2024-09-28T15.49.05.724;0.850;0.098;-0.242;1.098;8.780;-3.659;-1.646
1,72753E+12;2024-09-28T15.49.05.734;0.860;0.136;-0.253;1.165;3.354;12.561;-5.000
1,72753E+12;2024-09-28T15.49.05.744;0.870;0.119;-0.264;1.202;2.561;21.646;-5.305
1,72753E+12;2024-09-28T15.49.05.754;0.880;0.080;-0.280;1.202;3.841;19.878;-7.012
1,72753E+12;2024-09-28T15.49.05.764;0.890;0.048;-0.296;1.168;5.244;10.427;-7.378
1,72753E+12;2024-09-28T15.49.05.774;0.900;0.037;-0.301;1.116;5.183;-0.610;-4.878
1,72753E+12;2024-09-28T15.49.05.784;0.910;0.068;-0.310;1.073;4.024;-8.293;-2.073
1,72753E+12;2024-09-28T15.49.05.794;0.920;0.109;-0.323;1.027;2.439;-10.244;-0.305
1,72753E+12;2024-09-28T15.49.05.804;0.930;0.152;-0.322;0.987;-0.122;-6.280;1.829
1,72753E+12;2024-09-28T15.49.05.814;0.940;0.200;-0.311;0.963;-2.744;1.646;3.232
1,72753E+12;2024-09-28T15.49.05.824;0.950;0.214;-0.305;0.949;-4.573;8.720;4.024
1,72753E+12;2024-09-28T15.49.05.834;0.960;0.183;-0.303;0.942;-4.329;10.427;5.305
1,72753E+12;2024-09-28T15.49.05.844;0.970;0.151;-0.302;0.936;-2.500;7.622;6.585
1,72753E+12;2024-09-28T15.49.05.854;0.980;0.145;-0.298;0.927;0.427;3.659;8.293
1,72753E+12;2024-09-28T15.49.05.864;0.990;0.164;-0.280;0.911;3.476;1.341;10.305
1,72753E+12;2024-09-28T15.49.05.874;1.000;0.184;-0.263;0.888;5.549;1.098;11.890
1,72753E+12;2024-09-28T15.49.05.884;1.010;0.189;-0.258;0.863;7.317;0.732;13.598
1,72753E+12;2024-09-28T15.49.05.894;1.020;0.173;-0.262;0.845;9.756;-1.341;15.244
1,72753E+12;2024-09-28T15.49.05.904;1.030;0.143;-0.262;0.825;12.622;-4.939;15.244
1,72753E+12;2024-09-28T15.49.05.914;1.040;0.100;-0.267;0.810;15.305;-9.756;13.902
1,72753E+12;2024-09-28T15.49.05.924;1.050;0.084;-0.271;0.789;17.073;-12.866;11.707
1,72753E+12;2024-09-28T15.49.05.934;1.060;0.102;-0.265;0.763;18.659;-12.561;8.354
1,72753E+12;2024-09-28T15.49.05.944;1.070;0.113;-0.262;0.749;20.854;-9.634;4.695
1,72753E+12;2024-09-28T15.49.05.954;1.080;0.086;-0.275;0.740;24.024;-6.707;2.500
1,72753E+12;2024-09-28T15.49.05.964;1.090;0.034;-0.282;0.723;28.232;-6.585;1.220
1,72753E+12;2024-09-28T15.49.05.974;1.100;0.006;-0.279;0.706;32.805;-9.756;-0.488
1,72753E+12;2024-09-28T15.49.05.984;1.110;-0.008;-0.280;0.681;37.622;-14.268;-1.951
1,72753E+12;2024-09-28T15.49.05.994;1.120;-0.025;-0.273;0.653;42.134;-19.634;-2.988
1,72753E+12;2024-09-28T15.49.06.004;1.130;-0.016;-0.259;0.638;47.805;-22.073;-3.598
1,72753E+12;2024-09-28T15.49.06.014;1.140;0.019;-0.253;0.639;56.037;-18.902;-4.146
1,72753E+12;2024-09-28T15.49.06.024;1.150;0.073;-0.213;0.685;64.024;-10.488;-5.122
1,72753E+12;2024-09-28T15.49.06.034;1.160;0.124;-0.161;0.736;71.951;-0.305;-6.341
1,72753E+12;2024-09-28T15.49.06.044;1.170;0.141;-0.126;0.764;79.573;7.012;-7.073
1,72753E+12;2024-09-28T15.49.06.054;1.180;0.109;-0.107;0.765;85.305;7.683;-7.439
1,72753E+12;2024-09-28T15.49.06.064;1.190;0.057;-0.093;0.751;89.268;0.854;-5.183
1,72753E+12;2024-09-28T15.49.06.074;1.200;0.028;-0.074;0.739;92.866;-10.488;-1.707
1,72753E+12;2024-09-28T15.49.06.084;1.210;0.028;-0.061;0.729;96.463;-21.341;0.122
1,72753E+12;2024-09-28T15.49.06.094;1.220;0.034;-0.046;0.712;99.878;-28.720;0.793
1,72753E+12;2024-09-28T15.49.06.104;1.230;0.071;-0.026;0.717;103.659;-26.341;-0.183
1,72753E+12;2024-09-28T15.49.06.114;1.240;0.155;0.000;0.751;108.049;-9.268;-3.293
1,72753E+12;2024-09-28T15.49.06.124;1.250;0.233;0.035;0.808;112.561;15.976;-6.524
