epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.54.08.895;0.000;-0.011;-0.193;1.009;0.549;7.256;-6.402
1,72753E+12;2024-09-28T15.54.08.905;0.010;-0.059;-0.204;1.004;1.341;6.159;-5.915
1,72753E+12;2024-09-28T15.54.08.915;0.020;-0.081;-0.210;0.989;0.488;1.280;-5.000
1,72753E+12;2024-09-28T15.54.08.925;0.030;-0.067;-0.214;0.983;-0.305;-4.329;-4.207
1,72753E+12;2024-09-28T15.54.08.935;0.040;-0.056;-0.222;0.976;-0.793;-8.232;-3.537
1,72753E+12;2024-09-28T15.54.08.945;0.050;-0.052;-0.231;0.975;-0.854;-11.098;-2.622
1,72753E+12;2024-09-28T15.54.08.955;0.060;-0.029;-0.233;0.994;-0.183;-11.402;-2.317
1,72753E+12;2024-09-28T15.54.08.965;0.070;0.026;-0.214;1.014;0.671;-7.439;-3.415
1,72753E+12;2024-09-28T15.54.08.975;0.080;0.073;-0.191;1.028;0.488;0.549;-4.756
1,72753E+12;2024-09-28T15.54.08.985;0.090;0.092;-0.179;1.026;-0.854;7.927;-5.183
1,72753E+12;2024-09-28T15.54.08.995;0.100;0.086;-0.178;1.018;-2.378;10.976;-5.366
1,72753E+12;2024-09-28T15.54.09.005;0.110;0.047;-0.188;1.011;-3.598;9.329;-4.329
1,72753E+12;2024-09-28T15.54.09.015;0.120;0.012;-0.202;0.996;-5.000;3.354;-0.793
1,72753E+12;2024-09-28T15.54.09.025;0.130;0.013;-0.207;0.991;-6.402;-3.720;3.110
1,72753E+12;2024-09-28T15.54.09.035;0.140;0.038;-0.198;0.997;-7.561;-9.024;6.037
1,72753E+12;2024-09-28T15.54.09.045;0.150;0.074;-0.187;0.996;-8.659;-10.793;8.354
1,72753E+12;2024-09-28T15.54.09.055;0.160;0.103;-0.187;0.994;-9.512;-8.780;10.000
1,72753E+12;2024-09-28T15.54.09.065;0.170;0.119;-0.190;0.993;-10.061;-5.305;11.402
1,72753E+12;2024-09-28T15.54.09.075;0.180;0.128;-0.193;0.976;-11.037;-2.134;12.683
1,72753E+12;2024-09-28T15.54.09.085;0.190;0.119;-0.204;0.963;-12.073;-0.427;13.171
1,72753E+12;2024-09-28T15.54.09.095;0.200;0.087;-0.215;0.958;-12.805;-1.341;13.598
1,72753E+12;2024-09-28T15.54.09.105;0.210;0.065;-0.215;0.956;-13.598;-4.878;15.549
1,72753E+12;2024-09-28T15.54.09.115;0.220;0.071;-0.205;0.956;-14.024;-8.720;17.988
1,72753E+12;2024-09-28T15.54.09.125;0.230;0.085;-0.202;0.961;-14.085;-10.793;19.695
1,72753E+12;2024-09-28T15.54.09.135;0.240;0.100;-0.201;0.964;-13.841;-12.134;22.012
1,72753E+12;2024-09-28T15.54.09.145;0.250;0.123;-0.198;0.953;-14.024;-12.256;24.756
1,72753E+12;2024-09-28T15.54.09.155;0.260;0.168;-0.196;0.947;-14.207;-10.488;26.341
1,72753E+12;2024-09-28T15.54.09.165;0.270;0.204;-0.198;0.941;-13.963;-7.866;27.988
1,72753E+12;2024-09-28T15.54.09.175;0.280;0.209;-0.199;0.930;-13.415;-5.610;31.037
1,72753E+12;2024-09-28T15.54.09.185;0.290;0.176;-0.191;0.928;-12.134;-5.244;37.073
1,72753E+12;2024-09-28T15.54.09.195;0.300;0.102;-0.188;0.943;-10.061;-8.476;47.378
1,72753E+12;2024-09-28T15.54.09.205;0.310;0.051;-0.193;0.937;-7.683;-17.317;58.963
1,72753E+12;2024-09-28T15.54.09.215;0.320;0.061;-0.190;0.913;-6.098;-28.537;65.854
1,72753E+12;2024-09-28T15.54.09.225;0.330;0.072;-0.182;0.886;-4.695;-37.378;68.476
1,72753E+12;2024-09-28T15.54.09.235;0.340;0.086;-0.179;0.848;-3.659;-41.098;70.488
1,72753E+12;2024-09-28T15.54.09.245;0.350;0.132;-0.171;0.810;-3.232;-38.659;71.646
1,72753E+12;2024-09-28T15.54.09.255;0.360;0.179;-0.165;0.780;-2.439;-31.402;70.366
1,72753E+12;2024-09-28T15.54.09.265;0.370;0.192;-0.160;0.764;-0.976;-22.317;67.805
1,72753E+12;2024-09-28T15.54.09.275;0.380;0.172;-0.155;0.759;2.134;-13.902;67.439
1,72753E+12;2024-09-28T15.54.09.285;0.390;0.111;-0.150;0.775;7.561;-9.390;70.793
1,72753E+12;2024-09-28T15.54.09.295;0.400;0.037;-0.149;0.779;14.390;-11.463;75.976
1,72753E+12;2024-09-28T15.54.09.305;0.410;0.001;-0.156;0.781;21.829;-20.305;78.780
1,72753E+12;2024-09-28T15.54.09.315;0.420;-0.022;-0.154;0.784;29.024;-29.939;77.744
1,72753E+12;2024-09-28T15.54.09.325;0.430;-0.024;-0.151;0.771;35.244;-37.012;75.976
1,72753E+12;2024-09-28T15.54.09.335;0.440;-0.023;-0.149;0.745;40.000;-40.976;74.695
1,72753E+12;2024-09-28T15.54.09.345;0.450;-0.009;-0.147;0.707;42.378;-40.549;72.195
1,72753E+12;2024-09-28T15.54.09.355;0.460;0.035;-0.144;0.679;43.110;-35.000;68.476
1,72753E+12;2024-09-28T15.54.09.365;0.470;0.070;-0.135;0.679;44.756;-25.183;62.866
1,72753E+12;2024-09-28T15.54.09.375;0.480;0.040;-0.123;0.704;48.110;-17.500;59.573
1,72753E+12;2024-09-28T15.54.09.385;0.490;-0.041;-0.130;0.742;54.695;-16.402;60.061
1,72753E+12;2024-09-28T15.54.09.395;0.500;-0.092;-0.133;0.774;65.000;-20.183;61.707
1,72753E+12;2024-09-28T15.54.09.405;0.510;-0.078;-0.111;0.812;77.439;-24.329;61.829
1,72753E+12;2024-09-28T15.54.09.415;0.520;-0.049;-0.076;0.841;90.000;-25.915;58.841
1,72753E+12;2024-09-28T15.54.09.425;0.530;-0.059;-0.046;0.843;100.610;-26.220;55.793
1,72753E+12;2024-09-28T15.54.09.435;0.540;-0.051;-0.018;0.828;106.707;-24.634;50.732
1,72753E+12;2024-09-28T15.54.09.445;0.550;-0.011;0.011;0.795;109.085;-17.683;41.890
1,72753E+12;2024-09-28T15.54.09.455;0.560;0.027;0.032;0.773;108.963;-4.878;32.988
1,72753E+12;2024-09-28T15.54.09.465;0.570;0.016;0.034;0.764;106.159;10.488;32.439
1,72753E+12;2024-09-28T15.54.09.475;0.580;-0.072;0.027;0.807;106.707;17.073;38.049
1,72753E+12;2024-09-28T15.54.09.485;0.590;-0.249;0.023;0.895;111.463;8.049;42.683
1,72753E+12;2024-09-28T15.54.09.495;0.600;-0.401;0.015;0.962;118.415;-13.354;47.012
1,72753E+12;2024-09-28T15.54.09.505;0.610;-0.409;0.018;0.998;125.976;-37.317;45.366
1,72753E+12;2024-09-28T15.54.09.515;0.620;-0.339;0.063;0.991;130.793;-52.805;34.451
1,72753E+12;2024-09-28T15.54.09.525;0.630;-0.264;0.119;0.953;130.549;-54.634;19.939
1,72753E+12;2024-09-28T15.54.09.535;0.640;-0.176;0.174;0.917;125.305;-42.439;3.598
1,72753E+12;2024-09-28T15.54.09.545;0.650;-0.060;0.227;0.941;117.622;-18.902;-15.854
1,72753E+12;2024-09-28T15.54.09.555;0.660;-0.021;0.286;0.977;110.000;8.049;-32.073
1,72753E+12;2024-09-28T15.54.09.565;0.670;-0.107;0.319;0.978;103.049;22.805;-35.061
1,72753E+12;2024-09-28T15.54.09.575;0.680;-0.223;0.329;0.990;97.927;18.476;-32.073
1,72753E+12;2024-09-28T15.54.09.585;0.690;-0.243;0.325;1.013;97.012;3.902;-33.780
1,72753E+12;2024-09-28T15.54.09.595;0.700;-0.220;0.305;1.021;98.476;-12.500;-37.927
1,72753E+12;2024-09-28T15.54.09.605;0.710;-0.244;0.285;1.015;100.854;-27.439;-41.098
1,72753E+12;2024-09-28T15.54.09.615;0.720;-0.246;0.285;0.987;102.439;-37.805;-44.573
1,72753E+12;2024-09-28T15.54.09.625;0.730;-0.163;0.308;0.971;100.549;-34.939;-52.805
1,72753E+12;2024-09-28T15.54.09.635;0.740;-0.042;0.363;0.971;96.037;-20.671;-64.329
1,72753E+12;2024-09-28T15.54.09.645;0.750;0.014;0.416;0.979;91.159;-4.146;-76.463
1,72753E+12;2024-09-28T15.54.09.655;0.760;-0.071;0.430;1.003;85.793;3.232;-83.598
1,72753E+12;2024-09-28T15.54.09.665;0.770;-0.178;0.449;1.037;82.378;-3.780;-84.634
1,72753E+12;2024-09-28T15.54.09.675;0.780;-0.197;0.482;1.032;79.878;-18.232;-85.183
1,72753E+12;2024-09-28T15.54.09.685;0.790;-0.195;0.489;0.998;76.463;-35.183;-85.854
1,72753E+12;2024-09-28T15.54.09.695;0.800;-0.189;0.484;0.975;73.902;-53.659;-86.341
1,72753E+12;2024-09-28T15.54.09.705;0.810;-0.168;0.469;0.964;73.780;-67.866;-87.500
1,72753E+12;2024-09-28T15.54.09.715;0.820;-0.146;0.452;0.966;75.549;-72.195;-89.085
1,72753E+12;2024-09-28T15.54.09.725;0.830;-0.096;0.453;0.970;78.415;-63.720;-91.402
1,72753E+12;2024-09-28T15.54.09.735;0.840;-0.018;0.476;1.010;81.646;-42.622;-98.171
1,72753E+12;2024-09-28T15.54.09.745;0.850;-0.001;0.523;1.066;83.476;-17.683;-106.707
1,72753E+12;2024-09-28T15.54.09.755;0.860;-0.055;0.585;1.115;82.622;-1.341;-110.671
1,72753E+12;2024-09-28T15.54.09.765;0.870;-0.104;0.655;1.121;77.256;4.512;-112.012
1,72753E+12;2024-09-28T15.54.09.775;0.880;-0.154;0.692;1.101;66.646;-3.415;-111.341
1,72753E+12;2024-09-28T15.54.09.785;0.890;-0.212;0.695;1.092;54.451;-26.098;-109.329
1,72753E+12;2024-09-28T15.54.09.795;0.900;-0.218;0.684;1.104;44.512;-52.927;-108.598
1,72753E+12;2024-09-28T15.54.09.805;0.910;-0.150;0.660;1.117;38.110;-70.488;-110.000
1,72753E+12;2024-09-28T15.54.09.815;0.920;-0.028;0.643;1.128;34.939;-69.451;-113.659
1,72753E+12;2024-09-28T15.54.09.825;0.930;0.067;0.626;1.141;34.085;-53.963;-116.829
1,72753E+12;2024-09-28T15.54.09.835;0.940;0.061;0.614;1.169;35.000;-35.488;-118.171
1,72753E+12;2024-09-28T15.54.09.845;0.950;0.046;0.627;1.224;36.585;-19.512;-119.085
1,72753E+12;2024-09-28T15.54.09.855;0.960;0.069;0.670;1.244;36.524;-6.768;-121.463
1,72753E+12;2024-09-28T15.54.09.865;0.970;0.048;0.693;1.201;30.793;-1.402;-120.549
1,72753E+12;2024-09-28T15.54.09.875;0.980;-0.010;0.691;1.143;20.183;-11.159;-115.732
1,72753E+12;2024-09-28T15.54.09.885;0.990;-0.045;0.680;1.105;7.500;-31.951;-111.890
1,72753E+12;2024-09-28T15.54.09.895;1.000;-0.059;0.652;1.094;-4.329;-54.573;-108.659
1,72753E+12;2024-09-28T15.54.09.905;1.010;-0.054;0.618;1.106;-12.744;-70.671;-105.122
1,72753E+12;2024-09-28T15.54.09.915;1.020;-0.005;0.587;1.118;-17.317;-73.354;-103.232
1,72753E+12;2024-09-28T15.54.09.925;1.030;0.080;0.565;1.130;-19.024;-62.500;-104.207
1,72753E+12;2024-09-28T15.54.09.935;1.040;0.146;0.558;1.152;-18.902;-46.463;-106.402
1,72753E+12;2024-09-28T15.54.09.945;1.050;0.168;0.567;1.162;-18.598;-33.537;-107.256
1,72753E+12;2024-09-28T15.54.09.955;1.060;0.154;0.581;1.138;-20.976;-27.378;-105.000
1,72753E+12;2024-09-28T15.54.09.965;1.070;0.089;0.588;1.096;-27.744;-30.671;-99.329
1,72753E+12;2024-09-28T15.54.09.975;1.080;0.030;0.585;1.055;-38.780;-43.049;-91.707
1,72753E+12;2024-09-28T15.54.09.985;1.090;0.085;0.593;1.031;-50.976;-58.232;-88.354
1,72753E+12;2024-09-28T15.54.09.995;1.100;0.138;0.578;1.027;-61.037;-67.439;-86.585
1,72753E+12;2024-09-28T15.54.10.005;1.110;0.171;0.554;1.034;-67.622;-66.890;-81.768
1,72753E+12;2024-09-28T15.54.10.015;1.120;0.224;0.525;1.054;-70.610;-56.159;-75.366
1,72753E+12;2024-09-28T15.54.10.025;1.130;0.265;0.490;1.083;-69.329;-42.927;-70.854
1,72753E+12;2024-09-28T15.54.10.035;1.140;0.245;0.467;1.087;-67.134;-31.768;-66.707
1,72753E+12;2024-09-28T15.54.10.045;1.150;0.212;0.453;1.036;-66.829;-25.244;-59.878
1,72753E+12;2024-09-28T15.54.10.055;1.160;0.233;0.461;0.996;-70.061;-23.293;-56.951
1,72753E+12;2024-09-28T15.54.10.065;1.170;0.193;0.453;0.993;-75.122;-25.854;-56.402
1,72753E+12;2024-09-28T15.54.10.075;1.180;0.098;0.436;0.992;-79.756;-36.037;-52.256
1,72753E+12;2024-09-28T15.54.10.085;1.190;0.065;0.433;0.982;-85.488;-48.598;-48.476
1,72753E+12;2024-09-28T15.54.10.095;1.200;0.094;0.439;0.997;-92.256;-54.573;-47.134
1,72753E+12;2024-09-28T15.54.10.105;1.210;0.156;0.448;1.025;-96.524;-51.951;-45.915
1,72753E+12;2024-09-28T15.54.10.115;1.220;0.216;0.445;1.038;-98.476;-42.500;-44.451
1,72753E+12;2024-09-28T15.54.10.125;1.230;0.242;0.409;1.040;-99.024;-31.037;-40.671
1,72753E+12;2024-09-28T15.54.10.135;1.240;0.243;0.378;1.025;-98.659;-21.707;-34.512
1,72753E+12;2024-09-28T15.54.10.145;1.250;0.238;0.347;0.995;-97.683;-17.195;-27.500
1,72753E+12;2024-09-28T15.54.10.155;1.260;0.191;0.304;0.968;-96.707;-18.720;-19.756
1,72753E+12;2024-09-28T15.54.10.165;1.270;0.159;0.276;0.939;-96.220;-23.354;-13.049
1,72753E+12;2024-09-28T15.54.10.175;1.280;0.177;0.265;0.931;-96.463;-23.476;-7.866
1,72753E+12;2024-09-28T15.54.10.185;1.290;0.207;0.249;0.932;-96.524;-17.195;-3.720
1,72753E+12;2024-09-28T15.54.10.195;1.300;0.248;0.248;0.956;-96.463;-6.890;-0.976
1,72753E+12;2024-09-28T15.54.10.205;1.310;0.262;0.257;0.979;-95.671;4.573;2.073
1,72753E+12;2024-09-28T15.54.10.215;1.320;0.246;0.261;0.993;-94.878;12.073;5.854
1,72753E+12;2024-09-28T15.54.10.225;1.330;0.211;0.251;1.003;-94.024;13.171;8.720
1,72753E+12;2024-09-28T15.54.10.235;1.340;0.177;0.239;1.016;-92.073;9.207;11.768
1,72753E+12;2024-09-28T15.54.10.245;1.350;0.172;0.236;1.012;-90.061;4.268;15.793
1,72753E+12;2024-09-28T15.54.10.255;1.360;0.192;0.228;0.984;-89.024;2.317;20.732
1,72753E+12;2024-09-28T15.54.10.265;1.370;0.208;0.209;0.947;-89.512;4.329;26.463
1,72753E+12;2024-09-28T15.54.10.275;1.380;0.220;0.192;0.927;-90.671;7.744;33.659
1,72753E+12;2024-09-28T15.54.10.285;1.390;0.226;0.174;0.913;-91.341;11.159;41.159
1,72753E+12;2024-09-28T15.54.10.295;1.400;0.235;0.158;0.920;-91.098;13.598;47.012
1,72753E+12;2024-09-28T15.54.10.305;1.410;0.232;0.146;0.932;-89.329;15.061;51.159
1,72753E+12;2024-09-28T15.54.10.315;1.420;0.231;0.138;0.929;-87.256;15.854;54.512
1,72753E+12;2024-09-28T15.54.10.325;1.430;0.220;0.128;0.915;-86.037;15.488;57.073
1,72753E+12;2024-09-28T15.54.10.335;1.440;0.202;0.117;0.906;-85.488;13.963;59.146
1,72753E+12;2024-09-28T15.54.10.345;1.450;0.180;0.105;0.887;-85.061;10.854;60.915
1,72753E+12;2024-09-28T15.54.10.355;1.460;0.123;0.075;0.865;-84.756;5.671;63.841
1,72753E+12;2024-09-28T15.54.10.365;1.470;0.070;0.027;0.846;-83.963;-1.646;67.683
1,72753E+12;2024-09-28T15.54.10.375;1.480;0.052;-0.004;0.835;-82.378;-8.293;70.366
1,72753E+12;2024-09-28T15.54.10.385;1.490;0.048;-0.014;0.814;-81.402;-12.256;71.585
1,72753E+12;2024-09-28T15.54.10.395;1.500;0.042;-0.024;0.807;-80.793;-13.659;71.646
1,72753E+12;2024-09-28T15.54.10.405;1.510;0.035;-0.042;0.812;-78.659;-14.085;70.244
1,72753E+12;2024-09-28T15.54.10.415;1.520;0.020;-0.065;0.818;-75.915;-14.146;67.866
1,72753E+12;2024-09-28T15.54.10.425;1.530;0.005;-0.085;0.830;-72.073;-15.549;65.000
1,72753E+12;2024-09-28T15.54.10.435;1.540;-0.009;-0.101;0.834;-67.073;-17.988;61.524
1,72753E+12;2024-09-28T15.54.10.445;1.550;-0.016;-0.112;0.838;-61.890;-21.707;59.207
1,72753E+12;2024-09-28T15.54.10.455;1.560;-0.016;-0.115;0.837;-56.890;-27.012;57.378
1,72753E+12;2024-09-28T15.54.10.465;1.570;-0.031;-0.122;0.813;-53.110;-32.317;56.341
1,72753E+12;2024-09-28T15.54.10.475;1.580;-0.053;-0.144;0.781;-50.854;-34.390;57.317
1,72753E+12;2024-09-28T15.54.10.485;1.590;-0.039;-0.171;0.764;-49.329;-29.085;58.963
