epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.49.35.773;0.000;0.271;0.409;1.109;-90.427;-31.890;-51.037
1,72753E+12;2024-09-28T15.49.35.783;0.010;0.275;0.398;1.111;-90.854;-32.500;-49.573
1,72753E+12;2024-09-28T15.49.35.793;0.020;0.310;0.389;1.086;-91.524;-33.902;-42.622
1,72753E+12;2024-09-28T15.49.35.803;0.030;0.326;0.377;1.078;-92.683;-35.122;-34.207
1,72753E+12;2024-09-28T15.49.35.813;0.040;0.318;0.373;1.054;-95.000;-36.646;-27.927
1,72753E+12;2024-09-28T15.49.35.823;0.050;0.338;0.368;1.022;-99.146;-35.671;-22.988
1,72753E+12;2024-09-28T15.49.35.833;0.060;0.378;0.359;1.005;-104.390;-30.183;-17.805
1,72753E+12;2024-09-28T15.49.35.843;0.070;0.384;0.347;0.992;-109.268;-22.317;-12.012
1,72753E+12;2024-09-28T15.49.35.853;0.080;0.378;0.332;0.995;-112.073;-16.646;-5.488
1,72753E+12;2024-09-28T15.49.35.863;0.090;0.368;0.314;1.016;-112.439;-14.390;1.159
1,72753E+12;2024-09-28T15.49.35.873;0.100;0.361;0.311;1.029;-110.610;-14.817;8.232
1,72753E+12;2024-09-28T15.49.35.883;0.110;0.347;0.307;1.022;-108.110;-17.378;15.610
1,72753E+12;2024-09-28T15.49.35.893;0.120;0.318;0.284;1.001;-105.793;-21.646;22.988
1,72753E+12;2024-09-28T15.49.35.903;0.130;0.282;0.261;0.994;-103.780;-25.732;30.366
1,72753E+12;2024-09-28T15.49.35.913;0.140;0.287;0.250;0.984;-103.354;-25.915;37.500
1,72753E+12;2024-09-28T15.49.35.923;0.150;0.313;0.228;0.968;-104.939;-18.780;43.354
1,72753E+12;2024-09-28T15.49.35.933;0.160;0.337;0.218;0.936;-107.134;-7.866;46.951
1,72753E+12;2024-09-28T15.49.35.943;0.170;0.308;0.192;0.884;-110.122;0.610;50.671
1,72753E+12;2024-09-28T15.49.35.953;0.180;0.249;0.142;0.842;-112.866;2.439;55.427
1,72753E+12;2024-09-28T15.49.35.963;0.190;0.224;0.103;0.820;-113.476;-1.159;58.780
1,72753E+12;2024-09-28T15.49.35.973;0.200;0.224;0.074;0.815;-112.622;-4.390;62.317
1,72753E+12;2024-09-28T15.49.35.983;0.210;0.257;0.061;0.832;-109.756;-4.085;65.061
1,72753E+12;2024-09-28T15.49.35.993;0.220;0.280;0.070;0.847;-105.488;-2.683;66.951
1,72753E+12;2024-09-28T15.49.36.003;0.230;0.267;0.053;0.833;-100.366;-2.927;69.085
1,72753E+12;2024-09-28T15.49.36.013;0.240;0.235;0.013;0.811;-95.000;-4.878;72.683
1,72753E+12;2024-09-28T15.49.36.023;0.250;0.214;-0.010;0.784;-90.000;-8.171;77.561
1,72753E+12;2024-09-28T15.49.36.033;0.260;0.208;-0.029;0.753;-85.183;-11.463;81.646
1,72753E+12;2024-09-28T15.49.36.043;0.270;0.200;-0.056;0.742;-80.061;-13.720;83.963
