epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.53.14.505;0.000;0.145;-0.187;0.932;-1.159;-18.720;2.317
1,72753E+12;2024-09-28T15.53.14.515;0.010;0.190;-0.187;0.937;-1.159;-19.024;2.683
1,72753E+12;2024-09-28T15.53.14.525;0.020;0.184;-0.184;0.920;-0.427;-18.293;3.476
1,72753E+12;2024-09-28T15.53.14.535;0.030;0.188;-0.192;0.906;1.341;-15.183;5.366
1,72753E+12;2024-09-28T15.53.14.545;0.040;0.225;-0.187;0.884;3.354;-11.098;7.378
1,72753E+12;2024-09-28T15.53.14.555;0.050;0.226;-0.182;0.858;5.061;-8.232;8.537
1,72753E+12;2024-09-28T15.53.14.565;0.060;0.209;-0.177;0.830;7.561;-8.171;10.549
1,72753E+12;2024-09-28T15.53.14.575;0.070;0.185;-0.171;0.804;11.098;-10.732;13.659
1,72753E+12;2024-09-28T15.53.14.585;0.080;0.157;-0.167;0.783;15.976;-15.732;17.622
1,72753E+12;2024-09-28T15.53.14.595;0.090;0.125;-0.164;0.762;22.012;-23.537;22.073
1,72753E+12;2024-09-28T15.53.14.605;0.100;0.094;-0.162;0.741;28.780;-32.927;24.817
1,72753E+12;2024-09-28T15.53.14.615;0.110;0.092;-0.154;0.729;35.366;-38.841;25.488
1,72753E+12;2024-09-28T15.53.14.625;0.120;0.141;-0.128;0.726;40.976;-35.366;24.024
1,72753E+12;2024-09-28T15.53.14.635;0.130;0.186;-0.097;0.708;44.512;-22.561;21.951
1,72753E+12;2024-09-28T15.53.14.645;0.140;0.198;-0.079;0.700;46.951;-8.110;19.939
1,72753E+12;2024-09-28T15.53.14.655;0.150;0.159;-0.068;0.701;50.305;-0.366;17.134
1,72753E+12;2024-09-28T15.53.14.665;0.160;0.079;-0.065;0.706;55.610;-3.232;14.695
1,72753E+12;2024-09-28T15.53.14.675;0.170;-0.005;-0.077;0.719;63.415;-15.427;14.146
1,72753E+12;2024-09-28T15.53.14.685;0.180;-0.043;-0.088;0.746;74.817;-29.329;15.122
1,72753E+12;2024-09-28T15.53.14.695;0.190;-0.030;-0.095;0.734;88.232;-38.902;18.232
1,72753E+12;2024-09-28T15.53.14.705;0.200;-0.002;-0.087;0.683;99.573;-44.939;20.488
1,72753E+12;2024-09-28T15.53.14.715;0.210;0.016;-0.068;0.616;107.988;-50.549;19.939
1,72753E+12;2024-09-28T15.53.14.725;0.220;0.024;-0.031;0.570;112.927;-54.451;17.683
1,72753E+12;2024-09-28T15.53.14.735;0.230;0.073;0.017;0.585;114.756;-47.927;12.256
1,72753E+12;2024-09-28T15.53.14.745;0.240;0.201;0.073;0.642;113.537;-28.598;1.829
1,72753E+12;2024-09-28T15.53.14.755;0.250;0.305;0.183;0.743;112.256;2.378;-10.488
1,72753E+12;2024-09-28T15.53.14.765;0.260;0.344;0.230;0.852;120.915;35.976;-21.524
1,72753E+12;2024-09-28T15.53.14.775;0.270;0.212;0.297;0.926;125.671;50.854;-25.000
1,72753E+12;2024-09-28T15.53.14.785;0.280;0.021;0.294;0.963;132.134;42.988;-22.500
1,72753E+12;2024-09-28T15.53.14.795;0.290;-0.094;0.274;0.934;137.622;20.000;-15.732
1,72753E+12;2024-09-28T15.53.14.805;0.300;-0.123;0.289;0.898;138.720;-8.354;-13.049
1,72753E+12;2024-09-28T15.53.14.815;0.310;-0.114;0.293;0.874;137.622;-33.537;-11.707
1,72753E+12;2024-09-28T15.53.14.825;0.320;-0.079;0.299;0.843;135.183;-52.317;-10.000
1,72753E+12;2024-09-28T15.53.14.835;0.330;-0.010;0.319;0.815;131.402;-58.171;-12.317
1,72753E+12;2024-09-28T15.53.14.845;0.340;0.124;0.347;0.836;128.049;-44.329;-20.305
1,72753E+12;2024-09-28T15.53.14.855;0.350;0.240;0.393;0.894;126.768;-11.341;-30.427
1,72753E+12;2024-09-28T15.53.14.865;0.360;0.266;0.434;0.936;127.927;26.402;-36.585
1,72753E+12;2024-09-28T15.53.14.875;0.370;0.183;0.463;0.931;130.305;47.317;-39.695
1,72753E+12;2024-09-28T15.53.14.885;0.380;0.013;0.470;0.914;132.561;43.171;-41.402
1,72753E+12;2024-09-28T15.53.14.895;0.390;-0.150;0.477;0.904;134.451;21.220;-41.037
1,72753E+12;2024-09-28T15.53.14.905;0.400;-0.259;0.490;0.889;134.329;-6.890;-39.756
1,72753E+12;2024-09-28T15.53.14.915;0.410;-0.292;0.508;0.893;131.646;-31.220;-41.037
1,72753E+12;2024-09-28T15.53.14.925;0.420;-0.244;0.556;0.952;127.927;-42.256;-47.561
1,72753E+12;2024-09-28T15.53.14.935;0.430;-0.108;0.644;1.052;123.537;-33.476;-59.451
1,72753E+12;2024-09-28T15.53.14.945;0.440;0.075;0.743;1.118;117.683;-7.805;-73.780
1,72753E+12;2024-09-28T15.53.14.955;0.450;0.169;0.793;1.154;109.878;21.098;-88.171
1,72753E+12;2024-09-28T15.53.14.965;0.460;0.076;0.774;1.162;101.768;34.329;-96.951
1,72753E+12;2024-09-28T15.53.14.975;0.470;-0.096;0.733;1.139;94.695;21.159;-97.927
1,72753E+12;2024-09-28T15.53.14.985;0.480;-0.236;0.708;1.100;87.561;-10.366;-92.439
1,72753E+12;2024-09-28T15.53.14.995;0.490;-0.252;0.703;1.070;80.793;-43.537;-85.549
1,72753E+12;2024-09-28T15.53.15.005;0.500;-0.181;0.722;1.063;73.841;-64.817;-82.073
1,72753E+12;2024-09-28T15.53.15.015;0.510;-0.078;0.740;1.077;67.012;-68.232;-81.341
1,72753E+12;2024-09-28T15.53.15.025;0.520;0.031;0.774;1.113;59.085;-55.854;-84.451
1,72753E+12;2024-09-28T15.53.15.035;0.530;0.102;0.818;1.156;50.610;-37.073;-89.695
1,72753E+12;2024-09-28T15.53.15.045;0.540;0.099;0.848;1.172;41.951;-25.488;-96.220
1,72753E+12;2024-09-28T15.53.15.055;0.550;-0.001;0.841;1.145;30.366;-26.890;-101.341
1,72753E+12;2024-09-28T15.53.15.065;0.560;-0.109;0.802;1.131;18.598;-41.585;-101.341
1,72753E+12;2024-09-28T15.53.15.075;0.570;-0.149;0.781;1.120;9.024;-61.463;-100.854
1,72753E+12;2024-09-28T15.53.15.085;0.580;-0.113;0.755;1.117;2.988;-77.927;-102.927
1,72753E+12;2024-09-28T15.53.15.095;0.590;-0.060;0.719;1.120;-0.915;-87.134;-105.305
1,72753E+12;2024-09-28T15.53.15.105;0.600;-0.041;0.699;1.105;-3.963;-89.817;-104.817
1,72753E+12;2024-09-28T15.53.15.115;0.610;-0.020;0.698;1.080;-8.415;-91.280;-103.354
1,72753E+12;2024-09-28T15.53.15.125;0.620;0.003;0.732;1.088;-14.695;-92.378;-105.183
1,72753E+12;2024-09-28T15.53.15.135;0.630;0.016;0.748;1.082;-22.927;-93.293;-103.476
1,72753E+12;2024-09-28T15.53.15.145;0.640;0.094;0.795;1.070;-35.610;-95.915;-101.768
1,72753E+12;2024-09-28T15.53.15.155;0.650;0.169;0.827;1.060;-50.854;-97.683;-103.232
1,72753E+12;2024-09-28T15.53.15.165;0.660;0.212;0.791;1.046;-64.024;-97.683;-99.695
1,72753E+12;2024-09-28T15.53.15.175;0.670;0.282;0.762;1.067;-72.317;-94.085;-91.646
1,72753E+12;2024-09-28T15.53.15.185;0.680;0.345;0.736;1.075;-76.220;-87.378;-83.232
1,72753E+12;2024-09-28T15.53.15.195;0.690;0.359;0.710;1.048;-78.110;-80.732;-75.000
1,72753E+12;2024-09-28T15.53.15.205;0.700;0.347;0.692;1.008;-81.646;-74.024;-66.707
1,72753E+12;2024-09-28T15.53.15.215;0.710;0.396;0.674;0.983;-85.366;-65.427;-61.159
1,72753E+12;2024-09-28T15.53.15.225;0.720;0.434;0.664;0.969;-89.085;-54.573;-57.622
1,72753E+12;2024-09-28T15.53.15.235;0.730;0.379;0.631;0.951;-92.866;-49.268;-51.098
1,72753E+12;2024-09-28T15.53.15.245;0.740;0.312;0.608;0.938;-97.073;-51.037;-45.305
1,72753E+12;2024-09-28T15.53.15.255;0.750;0.320;0.597;0.925;-102.256;-50.366;-43.476
1,72753E+12;2024-09-28T15.53.15.265;0.760;0.335;0.578;0.914;-106.585;-44.024;-41.220
1,72753E+12;2024-09-28T15.53.15.275;0.770;0.361;0.565;0.927;-109.085;-35.488;-38.902
1,72753E+12;2024-09-28T15.53.15.285;0.780;0.388;0.551;0.936;-109.756;-25.366;-38.963
1,72753E+12;2024-09-28T15.53.15.295;0.790;0.381;0.527;0.934;-108.780;-15.915;-37.683
1,72753E+12;2024-09-28T15.53.15.305;0.800;0.348;0.494;0.917;-105.854;-11.402;-31.829
1,72753E+12;2024-09-28T15.53.15.315;0.810;0.318;0.480;0.912;-102.744;-12.439;-25.305
1,72753E+12;2024-09-28T15.53.15.325;0.820;0.301;0.466;0.903;-101.098;-14.817;-17.683
1,72753E+12;2024-09-28T15.53.15.335;0.830;0.343;0.473;0.875;-102.134;-14.939;-11.341
