epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528502318,2024-09-28T16.01.42.318,0.000,5.366,10.366,-20.793
1727528502328,2024-09-28T16.01.42.328,0.010,5.122,11.341,-20.488
1727528502338,2024-09-28T16.01.42.338,0.020,3.780,15.000,-20.427
1727528502348,2024-09-28T16.01.42.348,0.030,1.890,18.720,-19.756
1727528502358,2024-09-28T16.01.42.358,0.040,1.098,21.402,-19.329
1727528502368,2024-09-28T16.01.42.368,0.050,2.012,21.829,-19.451
1727528502378,2024-09-28T16.01.42.378,0.060,2.439,17.439,-17.683
1727528502388,2024-09-28T16.01.42.388,0.070,2.378,9.939,-14.146
1727528502398,2024-09-28T16.01.42.398,0.080,2.805,3.537,-11.463
1727528502408,2024-09-28T16.01.42.408,0.090,3.659,0.000,-10.610
1727528502418,2024-09-28T16.01.42.418,0.100,4.390,-0.610,-10.366
1727528502428,2024-09-28T16.01.42.428,0.110,5.305,2.073,-10.061
1727528502438,2024-09-28T16.01.42.438,0.120,6.341,7.500,-9.634
1727528502448,2024-09-28T16.01.42.448,0.130,5.732,13.902,-9.756
1727528502458,2024-09-28T16.01.42.458,0.140,4.085,21.341,-10.671
1727528502468,2024-09-28T16.01.42.468,0.150,3.049,28.720,-10.854
1727528502478,2024-09-28T16.01.42.478,0.160,1.585,31.890,-9.329
1727528502488,2024-09-28T16.01.42.488,0.170,-0.366,28.720,-7.134
1727528502498,2024-09-28T16.01.42.498,0.180,-1.280,23.171,-5.427
1727528502508,2024-09-28T16.01.42.508,0.190,-1.037,18.415,-4.207
1727528502518,2024-09-28T16.01.42.518,0.200,0.061,14.634,-3.841
1727528502528,2024-09-28T16.01.42.528,0.210,1.402,11.768,-4.085
1727528502538,2024-09-28T16.01.42.538,0.220,2.195,11.341,-4.512
1727528502548,2024-09-28T16.01.42.548,0.230,1.646,12.439,-4.024
1727528502558,2024-09-28T16.01.42.558,0.240,0.549,14.695,-4.085
1727528502568,2024-09-28T16.01.42.568,0.250,-0.061,17.805,-4.451
1727528502578,2024-09-28T16.01.42.578,0.260,-0.915,19.756,-4.573
1727528502588,2024-09-28T16.01.42.588,0.270,-1.890,19.939,-5.122
1727528502598,2024-09-28T16.01.42.598,0.280,-1.890,20.549,-6.280
1727528502608,2024-09-28T16.01.42.608,0.290,-1.341,21.768,-7.500
1727528502618,2024-09-28T16.01.42.618,0.300,-1.707,21.402,-8.232
1727528502628,2024-09-28T16.01.42.628,0.310,-2.500,19.634,-9.817
1727528502638,2024-09-28T16.01.42.638,0.320,-2.805,19.878,-12.439
1727528502648,2024-09-28T16.01.42.648,0.330,-2.805,21.037,-13.902
