epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528808954,2024-09-28T16.06.48.954,0.000,-3.476,-8.171,-64.024
1727528808964,2024-09-28T16.06.48.964,0.010,-3.171,-8.780,-64.573
1727528808974,2024-09-28T16.06.48.974,0.020,-2.378,-12.012,-68.171
1727528808984,2024-09-28T16.06.48.984,0.030,-1.402,-15.488,-74.024
1727528808994,2024-09-28T16.06.48.994,0.040,-0.244,-17.134,-79.024
1727528809004,2024-09-28T16.06.49.004,0.050,1.524,-16.220,-82.622
1727528809014,2024-09-28T16.06.49.014,0.060,3.780,-12.256,-85.061
1727528809024,2024-09-28T16.06.49.024,0.070,7.317,-6.768,-86.951
1727528809034,2024-09-28T16.06.49.034,0.080,11.280,-1.220,-88.902
1727528809044,2024-09-28T16.06.49.044,0.090,15.305,3.110,-90.488
1727528809054,2024-09-28T16.06.49.054,0.100,19.146,5.793,-91.463
1727528809064,2024-09-28T16.06.49.064,0.110,23.354,6.707,-92.134
1727528809074,2024-09-28T16.06.49.074,0.120,27.927,5.305,-92.317
1727528809084,2024-09-28T16.06.49.084,0.130,31.890,2.744,-91.098
1727528809094,2024-09-28T16.06.49.094,0.140,35.610,1.159,-89.878
1727528809104,2024-09-28T16.06.49.104,0.150,38.476,2.500,-89.451
1727528809114,2024-09-28T16.06.49.114,0.160,41.524,7.134,-90.122
1727528809124,2024-09-28T16.06.49.124,0.170,44.878,15.976,-91.890
1727528809134,2024-09-28T16.06.49.134,0.180,48.293,26.951,-93.415
1727528809144,2024-09-28T16.06.49.144,0.190,52.500,34.573,-94.024
1727528809154,2024-09-28T16.06.49.154,0.200,56.280,35.244,-94.939
1727528809164,2024-09-28T16.06.49.164,0.210,59.207,29.451,-96.402
1727528809174,2024-09-28T16.06.49.174,0.220,60.915,18.963,-95.671
1727528809184,2024-09-28T16.06.49.184,0.230,61.280,5.549,-90.427
1727528809194,2024-09-28T16.06.49.194,0.240,60.793,-5.549,-83.110
1727528809204,2024-09-28T16.06.49.204,0.250,59.634,-9.024,-78.415
1727528809214,2024-09-28T16.06.49.214,0.260,58.232,-5.244,-76.646
1727528809224,2024-09-28T16.06.49.224,0.270,58.232,2.134,-76.402
1727528809234,2024-09-28T16.06.49.234,0.280,58.963,10.122,-75.488
1727528809244,2024-09-28T16.06.49.244,0.290,60.671,12.866,-73.049
1727528809254,2024-09-28T16.06.49.254,0.300,63.537,10.793,-70.183
1727528809264,2024-09-28T16.06.49.264,0.310,66.707,5.366,-66.341
1727528809274,2024-09-28T16.06.49.274,0.320,69.695,-1.707,-62.866
1727528809284,2024-09-28T16.06.49.284,0.330,72.256,-4.451,-59.451
1727528809294,2024-09-28T16.06.49.294,0.340,73.841,0.244,-54.451
1727528809304,2024-09-28T16.06.49.304,0.350,74.268,11.402,-48.841
1727528809314,2024-09-28T16.06.49.314,0.360,74.085,26.524,-43.354
1727528809324,2024-09-28T16.06.49.324,0.370,73.232,38.902,-37.866
1727528809334,2024-09-28T16.06.49.334,0.380,71.646,42.256,-33.598
1727528809344,2024-09-28T16.06.49.344,0.390,69.634,35.793,-31.159
1727528809354,2024-09-28T16.06.49.354,0.400,67.927,21.585,-29.329
1727528809364,2024-09-28T16.06.49.364,0.410,68.293,1.280,-27.134
1727528809374,2024-09-28T16.06.49.374,0.420,71.402,-16.463,-26.646
1727528809384,2024-09-28T16.06.49.384,0.430,74.878,-27.317,-24.573
1727528809394,2024-09-28T16.06.49.394,0.440,77.500,-31.707,-19.817
1727528809404,2024-09-28T16.06.49.404,0.450,78.354,-29.817,-15.793
1727528809414,2024-09-28T16.06.49.414,0.460,76.768,-23.902,-13.354
1727528809424,2024-09-28T16.06.49.424,0.470,73.598,-16.951,-11.890
1727528809434,2024-09-28T16.06.49.434,0.480,70.732,-11.768,-10.488
1727528809444,2024-09-28T16.06.49.444,0.490,70.549,-10.000,-8.049
1727528809454,2024-09-28T16.06.49.454,0.500,74.756,-9.390,-2.439
1727528809464,2024-09-28T16.06.49.464,0.510,80.732,-6.220,4.939
1727528809474,2024-09-28T16.06.49.474,0.520,86.037,0.183,10.427
1727528809484,2024-09-28T16.06.49.484,0.530,87.805,7.073,13.902
1727528809494,2024-09-28T16.06.49.494,0.540,85.671,10.976,14.878
1727528809504,2024-09-28T16.06.49.504,0.550,81.585,11.707,14.329
1727528809514,2024-09-28T16.06.49.514,0.560,77.500,8.841,13.963
1727528809524,2024-09-28T16.06.49.524,0.570,74.634,5.183,15.976
1727528809534,2024-09-28T16.06.49.534,0.580,74.695,3.537,23.659
1727528809544,2024-09-28T16.06.49.544,0.590,77.317,7.683,33.720
1727528809554,2024-09-28T16.06.49.554,0.600,81.341,19.451,41.402
1727528809564,2024-09-28T16.06.49.564,0.610,85.366,33.476,48.537
1727528809574,2024-09-28T16.06.49.574,0.620,86.768,42.134,55.061
1727528809584,2024-09-28T16.06.49.584,0.630,81.280,43.049,54.756
1727528809594,2024-09-28T16.06.49.594,0.640,68.354,30.915,48.415
1727528809604,2024-09-28T16.06.49.604,0.650,52.317,6.463,40.671
1727528809614,2024-09-28T16.06.49.614,0.660,37.622,-22.073,40.122
1727528809624,2024-09-28T16.06.49.624,0.670,30.183,-41.402,48.476
1727528809634,2024-09-28T16.06.49.634,0.680,30.122,-36.768,54.634
