epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528476909,2024-09-28T16.01.16.909,0.000,-7.500,-5.000,-12.561
1727528476919,2024-09-28T16.01.16.919,0.010,-7.134,-4.634,-12.378
1727528476929,2024-09-28T16.01.16.929,0.020,-7.439,-5.427,-12.561
1727528476939,2024-09-28T16.01.16.939,0.030,-8.780,-6.585,-14.024
1727528476949,2024-09-28T16.01.16.949,0.040,-9.878,-6.646,-18.232
1727528476959,2024-09-28T16.01.16.959,0.050,-9.573,-4.756,-22.073
1727528476969,2024-09-28T16.01.16.969,0.060,-8.354,-2.439,-23.476
1727528476979,2024-09-28T16.01.16.979,0.070,-7.134,-0.915,-25.427
1727528476989,2024-09-28T16.01.16.989,0.080,-5.793,0.000,-28.232
1727528476999,2024-09-28T16.01.16.999,0.090,-4.390,-0.061,-30.610
1727528477009,2024-09-28T16.01.17.009,0.100,-2.195,-1.098,-31.890
1727528477019,2024-09-28T16.01.17.019,0.110,0.976,-2.134,-33.598
1727528477029,2024-09-28T16.01.17.029,0.120,4.695,-4.634,-37.683
1727528477039,2024-09-28T16.01.17.039,0.130,7.927,-9.024,-42.256
1727528477049,2024-09-28T16.01.17.049,0.140,10.610,-15.488,-47.256
1727528477059,2024-09-28T16.01.17.059,0.150,14.085,-18.902,-53.780
1727528477069,2024-09-28T16.01.17.069,0.160,18.232,-17.439,-58.415
1727528477079,2024-09-28T16.01.17.079,0.170,20.549,-14.390,-60.366
1727528477089,2024-09-28T16.01.17.089,0.180,20.427,-10.793,-62.500
1727528477099,2024-09-28T16.01.17.099,0.190,19.207,-1.829,-67.439
1727528477109,2024-09-28T16.01.17.109,0.200,20.122,17.622,-72.744
1727528477119,2024-09-28T16.01.17.119,0.210,23.659,43.293,-75.488
1727528477129,2024-09-28T16.01.17.129,0.220,27.439,62.012,-78.598
1727528477139,2024-09-28T16.01.17.139,0.230,30.000,66.951,-81.646
1727528477149,2024-09-28T16.01.17.149,0.240,33.720,60.183,-80.976
1727528477159,2024-09-28T16.01.17.159,0.250,40.244,48.110,-78.537
1727528477169,2024-09-28T16.01.17.169,0.260,48.476,34.390,-77.561
1727528477179,2024-09-28T16.01.17.179,0.270,56.037,20.732,-76.463
1727528477189,2024-09-28T16.01.17.189,0.280,61.707,9.756,-74.756
1727528477199,2024-09-28T16.01.17.199,0.290,63.720,4.756,-75.793
1727528477209,2024-09-28T16.01.17.209,0.300,63.232,10.366,-77.988
1727528477219,2024-09-28T16.01.17.219,0.310,61.463,22.805,-78.598
1727528477229,2024-09-28T16.01.17.229,0.320,59.634,35.366,-79.512
1727528477239,2024-09-28T16.01.17.239,0.330,60.061,44.756,-81.280
1727528477249,2024-09-28T16.01.17.249,0.340,63.720,44.512,-80.488
1727528477259,2024-09-28T16.01.17.259,0.350,67.622,31.280,-77.073
1727528477269,2024-09-28T16.01.17.269,0.360,70.427,12.744,-73.293
1727528477279,2024-09-28T16.01.17.279,0.370,73.232,-1.037,-70.061
1727528477289,2024-09-28T16.01.17.289,0.380,76.037,-4.878,-66.402
1727528477299,2024-09-28T16.01.17.299,0.390,77.500,-0.915,-62.195
1727528477309,2024-09-28T16.01.17.309,0.400,78.476,4.573,-58.841
1727528477319,2024-09-28T16.01.17.319,0.410,78.354,6.707,-55.915
1727528477329,2024-09-28T16.01.17.329,0.420,75.976,4.390,-54.268
1727528477339,2024-09-28T16.01.17.339,0.430,72.927,-1.280,-53.476
1727528477349,2024-09-28T16.01.17.349,0.440,69.695,-11.220,-51.646
1727528477359,2024-09-28T16.01.17.359,0.450,65.793,-21.220,-48.476
1727528477369,2024-09-28T16.01.17.369,0.460,61.829,-25.061,-43.780
1727528477379,2024-09-28T16.01.17.379,0.470,58.293,-21.768,-38.293
1727528477389,2024-09-28T16.01.17.389,0.480,55.915,-16.098,-32.927
1727528477399,2024-09-28T16.01.17.399,0.490,54.878,-13.476,-27.500
1727528477409,2024-09-28T16.01.17.409,0.500,55.061,-15.427,-21.463
1727528477419,2024-09-28T16.01.17.419,0.510,54.634,-19.756,-16.768
1727528477429,2024-09-28T16.01.17.429,0.520,52.439,-22.866,-15.244
1727528477439,2024-09-28T16.01.17.439,0.530,51.463,-20.183,-14.817
1727528477449,2024-09-28T16.01.17.449,0.540,52.073,-11.037,-13.110
1727528477459,2024-09-28T16.01.17.459,0.550,53.232,0.671,-11.524
1727528477469,2024-09-28T16.01.17.469,0.560,53.537,9.329,-8.354
1727528477479,2024-09-28T16.01.17.479,0.570,54.329,14.085,-2.927
1727528477489,2024-09-28T16.01.17.489,0.580,56.585,17.500,3.720
1727528477499,2024-09-28T16.01.17.499,0.590,60.183,20.610,10.732
1727528477509,2024-09-28T16.01.17.509,0.600,64.207,21.463,17.744
1727528477519,2024-09-28T16.01.17.519,0.610,65.305,16.951,23.354
1727528477529,2024-09-28T16.01.17.529,0.620,63.232,9.512,22.195
1727528477539,2024-09-28T16.01.17.539,0.630,60.976,3.780,16.524
1727528477549,2024-09-28T16.01.17.549,0.640,57.622,-1.463,14.329
1727528477559,2024-09-28T16.01.17.559,0.650,53.476,-6.037,12.683
1727528477569,2024-09-28T16.01.17.569,0.660,49.756,-8.720,10.854
1727528477579,2024-09-28T16.01.17.579,0.670,47.134,-12.744,12.378
1727528477589,2024-09-28T16.01.17.589,0.680,45.915,-17.195,15.854
1727528477599,2024-09-28T16.01.17.599,0.690,46.402,-20.732,21.341
1727528477609,2024-09-28T16.01.17.609,0.700,47.927,-22.744,29.146
1727528477619,2024-09-28T16.01.17.619,0.710,50.671,-19.939,35.915
1727528477629,2024-09-28T16.01.17.629,0.720,53.720,-12.012,40.976
1727528477639,2024-09-28T16.01.17.639,0.730,55.793,-0.976,44.695
1727528477649,2024-09-28T16.01.17.649,0.740,57.683,12.439,47.256
1727528477659,2024-09-28T16.01.17.659,0.750,57.317,21.098,51.280
1727528477669,2024-09-28T16.01.17.669,0.760,53.841,21.951,57.805
1727528477679,2024-09-28T16.01.17.679,0.770,48.354,18.415,65.549
1727528477689,2024-09-28T16.01.17.689,0.780,43.902,15.366,72.805
1727528477699,2024-09-28T16.01.17.699,0.790,42.012,15.976,78.537
1727528477709,2024-09-28T16.01.17.709,0.800,41.585,18.537,83.963
1727528477719,2024-09-28T16.01.17.719,0.810,41.341,19.146,91.524
1727528477729,2024-09-28T16.01.17.729,0.820,42.683,14.329,98.232
1727528477739,2024-09-28T16.01.17.739,0.830,44.085,2.134,101.524
1727528477749,2024-09-28T16.01.17.749,0.840,40.427,-18.232,102.317
1727528477759,2024-09-28T16.01.17.759,0.850,33.232,-37.622,101.768
1727528477769,2024-09-28T16.01.17.769,0.860,27.256,-45.305,101.829
1727528477779,2024-09-28T16.01.17.779,0.870,21.829,-41.220,103.780
1727528477789,2024-09-28T16.01.17.789,0.880,16.463,-27.256,106.280
1727528477799,2024-09-28T16.01.17.799,0.890,13.902,-5.732,109.634
1727528477809,2024-09-28T16.01.17.809,0.900,15.000,15.122,114.634
1727528477819,2024-09-28T16.01.17.819,0.910,17.134,28.293,121.159
1727528477829,2024-09-28T16.01.17.829,0.920,19.695,32.805,127.378
1727528477839,2024-09-28T16.01.17.839,0.930,22.561,31.280,131.890
1727528477849,2024-09-28T16.01.17.849,0.940,22.805,24.451,132.805
1727528477859,2024-09-28T16.01.17.859,0.950,19.451,17.012,131.463
1727528477869,2024-09-28T16.01.17.869,0.960,14.207,13.110,130.854
1727528477879,2024-09-28T16.01.17.879,0.970,8.963,14.878,129.207
1727528477889,2024-09-28T16.01.17.889,0.980,5.000,22.317,125.427
1727528477899,2024-09-28T16.01.17.899,0.990,2.500,33.049,123.598
1727528477909,2024-09-28T16.01.17.909,1.000,-0.061,41.341,123.841
1727528477919,2024-09-28T16.01.17.919,1.010,-2.317,44.207,122.317
1727528477929,2024-09-28T16.01.17.929,1.020,-4.024,41.402,121.402
1727528477939,2024-09-28T16.01.17.939,1.030,-6.220,33.049,119.512
1727528477949,2024-09-28T16.01.17.949,1.040,-9.390,22.683,115.549
1727528477959,2024-09-28T16.01.17.959,1.050,-13.963,13.780,113.171
1727528477969,2024-09-28T16.01.17.969,1.060,-18.780,9.329,110.366
1727528477979,2024-09-28T16.01.17.979,1.070,-22.622,12.134,106.707
1727528477989,2024-09-28T16.01.17.989,1.080,-25.244,20.061,104.512
1727528477999,2024-09-28T16.01.17.999,1.090,-26.707,27.927,102.439
1727528478009,2024-09-28T16.01.18.009,1.100,-28.049,30.305,100.732
1727528478019,2024-09-28T16.01.18.019,1.110,-30.976,24.939,99.390
1727528478029,2024-09-28T16.01.18.029,1.120,-34.817,17.561,97.012
1727528478039,2024-09-28T16.01.18.039,1.130,-38.049,13.780,93.963
1727528478049,2024-09-28T16.01.18.049,1.140,-40.915,14.024,90.671
1727528478059,2024-09-28T16.01.18.059,1.150,-44.146,15.366,87.622
1727528478069,2024-09-28T16.01.18.069,1.160,-47.073,16.585,83.902
1727528478079,2024-09-28T16.01.18.079,1.170,-48.598,18.415,80.671
1727528478089,2024-09-28T16.01.18.089,1.180,-49.512,20.305,77.378
1727528478099,2024-09-28T16.01.18.099,1.190,-51.220,20.122,73.476
1727528478109,2024-09-28T16.01.18.109,1.200,-53.598,17.073,70.366
1727528478119,2024-09-28T16.01.18.119,1.210,-57.195,12.988,67.500
1727528478129,2024-09-28T16.01.18.129,1.220,-60.610,11.280,63.537
1727528478139,2024-09-28T16.01.18.139,1.230,-62.866,11.951,60.244
1727528478149,2024-09-28T16.01.18.149,1.240,-64.634,11.890,58.354
1727528478159,2024-09-28T16.01.18.159,1.250,-66.341,11.463,55.976
1727528478169,2024-09-28T16.01.18.169,1.260,-67.683,13.293,53.415
1727528478179,2024-09-28T16.01.18.179,1.270,-67.805,16.280,50.549
1727528478189,2024-09-28T16.01.18.189,1.280,-68.171,17.988,47.500
1727528478199,2024-09-28T16.01.18.199,1.290,-68.963,16.220,43.659
1727528478209,2024-09-28T16.01.18.209,1.300,-71.220,12.073,39.634
1727528478219,2024-09-28T16.01.18.219,1.310,-75.183,9.695,36.463
1727528478229,2024-09-28T16.01.18.229,1.320,-79.451,9.878,32.744
1727528478239,2024-09-28T16.01.18.239,1.330,-84.146,11.159,29.207
1727528478249,2024-09-28T16.01.18.249,1.340,-88.598,11.768,24.024
1727528478259,2024-09-28T16.01.18.259,1.350,-91.280,16.402,19.695
1727528478269,2024-09-28T16.01.18.269,1.360,-92.622,20.183,18.537
1727528478279,2024-09-28T16.01.18.279,1.370,-93.720,19.878,14.817
1727528478289,2024-09-28T16.01.18.289,1.380,-95.366,17.988,10.610
1727528478299,2024-09-28T16.01.18.299,1.390,-95.976,17.195,7.073
1727528478309,2024-09-28T16.01.18.309,1.400,-95.122,17.500,3.293
1727528478319,2024-09-28T16.01.18.319,1.410,-95.183,15.915,0.061
1727528478329,2024-09-28T16.01.18.329,1.420,-95.244,14.329,-3.232
1727528478339,2024-09-28T16.01.18.339,1.430,-95.549,14.695,-5.549
1727528478349,2024-09-28T16.01.18.349,1.440,-95.732,17.500,-7.439
1727528478359,2024-09-28T16.01.18.359,1.450,-95.122,22.500,-10.183
1727528478369,2024-09-28T16.01.18.369,1.460,-93.537,26.280,-13.049
1727528478379,2024-09-28T16.01.18.379,1.470,-91.402,26.524,-17.744
1727528478389,2024-09-28T16.01.18.389,1.480,-89.878,26.585,-21.280
1727528478399,2024-09-28T16.01.18.399,1.490,-89.024,27.256,-23.780
1727528478409,2024-09-28T16.01.18.409,1.500,-87.073,29.512,-26.524
1727528478419,2024-09-28T16.01.18.419,1.510,-85.000,32.134,-28.293
1727528478429,2024-09-28T16.01.18.429,1.520,-82.500,33.720,-29.451
1727528478439,2024-09-28T16.01.18.439,1.530,-79.695,34.390,-30.854
1727528478449,2024-09-28T16.01.18.449,1.540,-77.134,33.780,-30.732
1727528478459,2024-09-28T16.01.18.459,1.550,-74.024,33.354,-31.280
1727528478469,2024-09-28T16.01.18.469,1.560,-68.902,35.488,-32.927
1727528478479,2024-09-28T16.01.18.479,1.570,-62.805,37.500,-35.244
1727528478489,2024-09-28T16.01.18.489,1.580,-57.439,36.220,-38.841
1727528478499,2024-09-28T16.01.18.499,1.590,-54.024,32.927,-42.134
1727528478509,2024-09-28T16.01.18.509,1.600,-51.768,29.695,-45.000
1727528478519,2024-09-28T16.01.18.519,1.610,-50.122,27.988,-47.744
1727528478529,2024-09-28T16.01.18.529,1.620,-48.720,28.049,-49.573
1727528478539,2024-09-28T16.01.18.539,1.630,-46.707,30.549,-51.402
1727528478549,2024-09-28T16.01.18.549,1.640,-43.476,34.939,-53.902
1727528478559,2024-09-28T16.01.18.559,1.650,-39.939,39.146,-55.976
1727528478569,2024-09-28T16.01.18.569,1.660,-36.220,40.366,-57.805
1727528478579,2024-09-28T16.01.18.579,1.670,-33.780,38.598,-60.854
1727528478589,2024-09-28T16.01.18.589,1.680,-32.195,35.976,-62.866
1727528478599,2024-09-28T16.01.18.599,1.690,-30.671,32.988,-64.451
1727528478609,2024-09-28T16.01.18.609,1.700,-28.902,31.890,-66.585
1727528478619,2024-09-28T16.01.18.619,1.710,-27.012,30.305,-67.683
1727528478629,2024-09-28T16.01.18.629,1.720,-25.244,26.890,-69.024
1727528478639,2024-09-28T16.01.18.639,1.730,-23.415,22.927,-70.305
1727528478649,2024-09-28T16.01.18.649,1.740,-21.646,18.354,-71.159
1727528478659,2024-09-28T16.01.18.659,1.750,-19.634,14.695,-72.500
1727528478669,2024-09-28T16.01.18.669,1.760,-17.195,12.195,-73.780
1727528478679,2024-09-28T16.01.18.679,1.770,-15.793,9.695,-75.793
1727528478689,2024-09-28T16.01.18.689,1.780,-14.756,10.427,-78.963
1727528478699,2024-09-28T16.01.18.699,1.790,-12.561,13.902,-81.829
1727528478709,2024-09-28T16.01.18.709,1.800,-10.549,16.037,-84.451
1727528478719,2024-09-28T16.01.18.719,1.810,-8.537,14.878,-85.915
1727528478729,2024-09-28T16.01.18.729,1.820,-6.098,11.585,-86.707
1727528478739,2024-09-28T16.01.18.739,1.830,-3.110,8.902,-85.244
1727528478749,2024-09-28T16.01.18.749,1.840,0.061,7.195,-83.598
1727528478759,2024-09-28T16.01.18.759,1.850,3.171,7.622,-83.537
1727528478769,2024-09-28T16.01.18.769,1.860,5.061,6.951,-84.512
1727528478779,2024-09-28T16.01.18.779,1.870,5.488,5.305,-86.951
1727528478789,2024-09-28T16.01.18.789,1.880,6.098,5.549,-88.841
1727528478799,2024-09-28T16.01.18.799,1.890,5.732,8.293,-87.622
1727528478809,2024-09-28T16.01.18.809,1.900,5.122,13.780,-86.768
1727528478819,2024-09-28T16.01.18.819,1.910,5.793,21.402,-86.524
1727528478829,2024-09-28T16.01.18.829,1.920,7.622,27.988,-83.902
1727528478839,2024-09-28T16.01.18.839,1.930,9.512,30.183,-80.183
1727528478849,2024-09-28T16.01.18.849,1.940,10.793,28.049,-76.951
1727528478859,2024-09-28T16.01.18.859,1.950,12.805,22.500,-73.720
1727528478869,2024-09-28T16.01.18.869,1.960,15.793,16.341,-70.305
1727528478879,2024-09-28T16.01.18.879,1.970,18.780,9.939,-67.378
1727528478889,2024-09-28T16.01.18.889,1.980,20.183,3.963,-64.512
1727528478899,2024-09-28T16.01.18.899,1.990,20.610,3.963,-62.195
1727528478909,2024-09-28T16.01.18.909,2.000,21.280,13.598,-61.280
1727528478919,2024-09-28T16.01.18.919,2.010,22.073,27.744,-60.061
1727528478929,2024-09-28T16.01.18.929,2.020,22.927,40.183,-56.524
1727528478939,2024-09-28T16.01.18.939,2.030,22.622,45.793,-53.049
1727528478949,2024-09-28T16.01.18.949,2.040,21.402,44.268,-50.549
1727528478959,2024-09-28T16.01.18.959,2.050,20.671,36.707,-45.976
1727528478969,2024-09-28T16.01.18.969,2.060,20.305,24.451,-39.939
1727528478979,2024-09-28T16.01.18.979,2.070,18.780,11.220,-36.159
1727528478989,2024-09-28T16.01.18.989,2.080,17.195,0.976,-33.476
1727528478999,2024-09-28T16.01.18.999,2.090,15.183,-5.366,-30.183
1727528479009,2024-09-28T16.01.19.009,2.100,12.683,-6.098,-28.720
1727528479019,2024-09-28T16.01.19.019,2.110,10.976,-1.829,-28.659
1727528479029,2024-09-28T16.01.19.029,2.120,10.793,4.756,-28.110
1727528479039,2024-09-28T16.01.19.039,2.130,12.134,11.341,-27.683
1727528479049,2024-09-28T16.01.19.049,2.140,13.902,13.720,-27.683
1727528479059,2024-09-28T16.01.19.059,2.150,13.415,9.634,-26.829
1727528479069,2024-09-28T16.01.19.069,2.160,11.037,2.561,-25.244
1727528479079,2024-09-28T16.01.19.079,2.170,8.720,-1.159,-23.415
1727528479089,2024-09-28T16.01.19.089,2.180,7.317,-0.305,-21.159
1727528479099,2024-09-28T16.01.19.099,2.190,6.524,2.927,-19.573
1727528479109,2024-09-28T16.01.19.109,2.200,6.159,5.427,-19.878
1727528479119,2024-09-28T16.01.19.119,2.210,7.439,7.927,-21.159
1727528479129,2024-09-28T16.01.19.129,2.220,10.061,9.207,-21.585
1727528479139,2024-09-28T16.01.19.139,2.230,12.134,7.439,-22.439
1727528479149,2024-09-28T16.01.19.149,2.240,14.085,4.329,-26.220
1727528479159,2024-09-28T16.01.19.159,2.250,15.854,2.500,-29.024
1727528479169,2024-09-28T16.01.19.169,2.260,16.646,0.183,-28.720
1727528479179,2024-09-28T16.01.19.179,2.270,16.707,-1.768,-28.902
1727528479189,2024-09-28T16.01.19.189,2.280,16.829,-1.646,-29.146
1727528479199,2024-09-28T16.01.19.199,2.290,16.951,1.524,-29.085
1727528479209,2024-09-28T16.01.19.209,2.300,18.110,7.561,-29.024
1727528479219,2024-09-28T16.01.19.219,2.310,20.610,13.293,-29.390
1727528479229,2024-09-28T16.01.19.229,2.320,22.500,17.195,-30.549
1727528479239,2024-09-28T16.01.19.239,2.330,23.171,18.780,-32.439
1727528479249,2024-09-28T16.01.19.249,2.340,24.329,18.476,-33.110
1727528479259,2024-09-28T16.01.19.259,2.350,25.793,15.732,-30.610
1727528479269,2024-09-28T16.01.19.269,2.360,26.341,10.305,-27.561
1727528479279,2024-09-28T16.01.19.279,2.370,26.463,4.268,-26.280
1727528479289,2024-09-28T16.01.19.289,2.380,26.280,-1.463,-25.793
1727528479299,2024-09-28T16.01.19.299,2.390,26.037,-5.061,-25.793
1727528479309,2024-09-28T16.01.19.309,2.400,25.854,-6.707,-26.037
1727528479319,2024-09-28T16.01.19.319,2.410,25.549,-7.012,-27.317
1727528479329,2024-09-28T16.01.19.329,2.420,25.488,-5.671,-29.878
