epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727528476908,2024-09-28T16.01.16.908,0.000,0.145,-0.180,0.978
1727528476918,2024-09-28T16.01.16.918,0.010,0.127,-0.177,0.973
1727528476928,2024-09-28T16.01.16.928,0.020,0.110,-0.183,0.962
1727528476938,2024-09-28T16.01.16.938,0.030,0.106,-0.182,0.952
1727528476948,2024-09-28T16.01.16.948,0.040,0.113,-0.173,0.942
1727528476958,2024-09-28T16.01.16.958,0.050,0.104,-0.179,0.942
1727528476968,2024-09-28T16.01.16.968,0.060,0.088,-0.191,0.931
1727528476978,2024-09-28T16.01.16.978,0.070,0.090,-0.190,0.911
1727528476988,2024-09-28T16.01.16.988,0.080,0.085,-0.182,0.885
1727528476998,2024-09-28T16.01.16.998,0.090,0.063,-0.184,0.855
1727528477008,2024-09-28T16.01.17.008,0.100,0.052,-0.182,0.845
1727528477018,2024-09-28T16.01.17.018,0.110,0.037,-0.184,0.837
1727528477028,2024-09-28T16.01.17.028,0.120,0.038,-0.175,0.844
1727528477038,2024-09-28T16.01.17.038,0.130,0.021,-0.161,0.847
1727528477048,2024-09-28T16.01.17.048,0.140,0.006,-0.142,0.846
1727528477058,2024-09-28T16.01.17.058,0.150,0.011,-0.141,0.830
1727528477068,2024-09-28T16.01.17.068,0.160,0.027,-0.151,0.808
1727528477078,2024-09-28T16.01.17.078,0.170,0.043,-0.155,0.781
1727528477088,2024-09-28T16.01.17.088,0.180,0.048,-0.137,0.753
1727528477098,2024-09-28T16.01.17.098,0.190,0.097,-0.104,0.753
1727528477108,2024-09-28T16.01.17.108,0.200,0.184,-0.077,0.775
1727528477118,2024-09-28T16.01.17.118,0.210,0.246,-0.085,0.802
1727528477128,2024-09-28T16.01.17.128,0.220,0.232,-0.088,0.805
1727528477138,2024-09-28T16.01.17.138,0.230,0.147,-0.062,0.795
1727528477148,2024-09-28T16.01.17.148,0.240,0.070,-0.056,0.811
1727528477158,2024-09-28T16.01.17.158,0.250,0.045,-0.053,0.829
1727528477168,2024-09-28T16.01.17.168,0.260,0.040,-0.045,0.844
1727528477178,2024-09-28T16.01.17.178,0.270,0.015,-0.044,0.845
1727528477188,2024-09-28T16.01.17.188,0.280,0.017,-0.035,0.826
1727528477198,2024-09-28T16.01.17.198,0.290,0.073,0.003,0.801
1727528477208,2024-09-28T16.01.17.208,0.300,0.136,0.041,0.803
1727528477218,2024-09-28T16.01.17.218,0.310,0.191,0.070,0.816
1727528477228,2024-09-28T16.01.17.228,0.320,0.234,0.117,0.838
1727528477238,2024-09-28T16.01.17.238,0.330,0.240,0.151,0.895
1727528477248,2024-09-28T16.01.17.248,0.340,0.196,0.149,0.939
1727528477258,2024-09-28T16.01.17.258,0.350,0.125,0.160,0.957
1727528477268,2024-09-28T16.01.17.268,0.360,0.088,0.175,0.950
1727528477278,2024-09-28T16.01.17.278,0.370,0.124,0.173,0.935
1727528477288,2024-09-28T16.01.17.288,0.380,0.192,0.177,0.916
1727528477298,2024-09-28T16.01.17.298,0.390,0.245,0.187,0.891
1727528477308,2024-09-28T16.01.17.308,0.400,0.264,0.194,0.890
1727528477318,2024-09-28T16.01.17.318,0.410,0.237,0.198,0.927
1727528477328,2024-09-28T16.01.17.328,0.420,0.198,0.219,0.972
1727528477338,2024-09-28T16.01.17.338,0.430,0.176,0.255,1.026
1727528477348,2024-09-28T16.01.17.348,0.440,0.168,0.287,1.062
1727528477358,2024-09-28T16.01.17.358,0.450,0.181,0.314,1.069
1727528477368,2024-09-28T16.01.17.368,0.460,0.238,0.326,1.054
1727528477378,2024-09-28T16.01.17.378,0.470,0.312,0.326,1.026
1727528477388,2024-09-28T16.01.17.388,0.480,0.361,0.312,1.009
1727528477398,2024-09-28T16.01.17.398,0.490,0.357,0.306,0.994
1727528477408,2024-09-28T16.01.17.408,0.500,0.326,0.303,0.990
1727528477418,2024-09-28T16.01.17.418,0.510,0.298,0.301,0.982
1727528477428,2024-09-28T16.01.17.428,0.520,0.296,0.322,0.961
1727528477438,2024-09-28T16.01.17.438,0.530,0.307,0.336,0.953
1727528477448,2024-09-28T16.01.17.448,0.540,0.334,0.338,0.960
1727528477458,2024-09-28T16.01.17.458,0.550,0.358,0.334,0.952
1727528477468,2024-09-28T16.01.17.468,0.560,0.353,0.339,0.930
1727528477478,2024-09-28T16.01.17.478,0.570,0.344,0.347,0.914
1727528477488,2024-09-28T16.01.17.488,0.580,0.340,0.339,0.906
1727528477498,2024-09-28T16.01.17.498,0.590,0.350,0.325,0.895
1727528477508,2024-09-28T16.01.17.508,0.600,0.327,0.325,0.902
1727528477518,2024-09-28T16.01.17.518,0.610,0.263,0.344,0.930
1727528477528,2024-09-28T16.01.17.528,0.620,0.214,0.373,0.969
1727528477538,2024-09-28T16.01.17.538,0.630,0.175,0.372,1.007
1727528477548,2024-09-28T16.01.17.548,0.640,0.127,0.373,1.023
1727528477558,2024-09-28T16.01.17.558,0.650,0.146,0.398,1.021
1727528477568,2024-09-28T16.01.17.568,0.660,0.182,0.422,1.012
1727528477578,2024-09-28T16.01.17.578,0.670,0.220,0.436,0.992
1727528477588,2024-09-28T16.01.17.588,0.680,0.265,0.430,0.977
1727528477598,2024-09-28T16.01.17.598,0.690,0.287,0.423,0.945
1727528477608,2024-09-28T16.01.17.608,0.700,0.311,0.417,0.905
1727528477618,2024-09-28T16.01.17.618,0.710,0.358,0.421,0.894
1727528477628,2024-09-28T16.01.17.628,0.720,0.398,0.419,0.893
1727528477638,2024-09-28T16.01.17.638,0.730,0.422,0.442,0.909
1727528477648,2024-09-28T16.01.17.648,0.740,0.424,0.469,0.952
1727528477658,2024-09-28T16.01.17.658,0.750,0.394,0.493,0.960
1727528477668,2024-09-28T16.01.17.668,0.760,0.336,0.521,0.950
1727528477678,2024-09-28T16.01.17.678,0.770,0.293,0.521,0.942
1727528477688,2024-09-28T16.01.17.688,0.780,0.302,0.524,0.945
1727528477698,2024-09-28T16.01.17.698,0.790,0.351,0.523,0.950
1727528477708,2024-09-28T16.01.17.708,0.800,0.370,0.508,0.951
1727528477718,2024-09-28T16.01.17.718,0.810,0.337,0.504,0.955
1727528477728,2024-09-28T16.01.17.728,0.820,0.309,0.524,1.014
1727528477738,2024-09-28T16.01.17.738,0.830,0.255,0.536,1.101
1727528477748,2024-09-28T16.01.17.748,0.840,0.188,0.566,1.131
1727528477758,2024-09-28T16.01.17.758,0.850,0.181,0.601,1.128
1727528477768,2024-09-28T16.01.17.768,0.860,0.235,0.593,1.124
1727528477778,2024-09-28T16.01.17.778,0.870,0.296,0.562,1.091
1727528477788,2024-09-28T16.01.17.788,0.880,0.384,0.550,1.040
1727528477798,2024-09-28T16.01.17.798,0.890,0.457,0.527,1.014
1727528477808,2024-09-28T16.01.17.808,0.900,0.485,0.500,0.998
1727528477818,2024-09-28T16.01.17.818,0.910,0.450,0.491,0.976
1727528477828,2024-09-28T16.01.17.828,0.920,0.407,0.502,0.995
1727528477838,2024-09-28T16.01.17.838,0.930,0.344,0.505,1.040
1727528477848,2024-09-28T16.01.17.848,0.940,0.286,0.509,1.042
1727528477858,2024-09-28T16.01.17.858,0.950,0.234,0.508,1.003
1727528477868,2024-09-28T16.01.17.868,0.960,0.216,0.491,0.969
1727528477878,2024-09-28T16.01.17.878,0.970,0.243,0.469,0.943
1727528477888,2024-09-28T16.01.17.888,0.980,0.284,0.455,0.931
1727528477898,2024-09-28T16.01.17.898,0.990,0.299,0.435,0.941
1727528477908,2024-09-28T16.01.17.908,1.000,0.297,0.434,0.970
1727528477918,2024-09-28T16.01.17.918,1.010,0.281,0.441,1.004
1727528477928,2024-09-28T16.01.17.928,1.020,0.235,0.440,1.042
1727528477938,2024-09-28T16.01.17.938,1.030,0.206,0.440,1.052
1727528477948,2024-09-28T16.01.17.948,1.040,0.180,0.427,1.041
1727528477958,2024-09-28T16.01.17.958,1.050,0.153,0.406,1.015
1727528477968,2024-09-28T16.01.17.968,1.060,0.179,0.400,0.988
1727528477978,2024-09-28T16.01.17.978,1.070,0.225,0.386,0.979
1727528477988,2024-09-28T16.01.17.988,1.080,0.267,0.378,0.985
1727528477998,2024-09-28T16.01.17.998,1.090,0.296,0.391,0.996
1727528478008,2024-09-28T16.01.18.008,1.100,0.272,0.391,1.013
1727528478018,2024-09-28T16.01.18.018,1.110,0.223,0.398,1.023
1727528478028,2024-09-28T16.01.18.028,1.120,0.215,0.414,1.031
1727528478038,2024-09-28T16.01.18.038,1.130,0.232,0.411,1.038
1727528478048,2024-09-28T16.01.18.048,1.140,0.240,0.393,1.029
1727528478058,2024-09-28T16.01.18.058,1.150,0.249,0.370,1.011
1727528478068,2024-09-28T16.01.18.068,1.160,0.246,0.356,1.010
1727528478078,2024-09-28T16.01.18.078,1.170,0.235,0.339,1.026
1727528478088,2024-09-28T16.01.18.088,1.180,0.234,0.325,1.038
1727528478098,2024-09-28T16.01.18.098,1.190,0.231,0.326,1.040
1727528478108,2024-09-28T16.01.18.108,1.200,0.214,0.337,1.043
1727528478118,2024-09-28T16.01.18.118,1.210,0.216,0.341,1.045
1727528478128,2024-09-28T16.01.18.128,1.220,0.258,0.338,1.050
1727528478138,2024-09-28T16.01.18.138,1.230,0.283,0.323,1.043
1727528478148,2024-09-28T16.01.18.148,1.240,0.263,0.285,1.024
1727528478158,2024-09-28T16.01.18.158,1.250,0.255,0.254,0.997
1727528478168,2024-09-28T16.01.18.168,1.260,0.263,0.233,0.988
1727528478178,2024-09-28T16.01.18.178,1.270,0.266,0.208,0.982
1727528478188,2024-09-28T16.01.18.188,1.280,0.253,0.189,0.980
1727528478198,2024-09-28T16.01.18.198,1.290,0.242,0.181,0.978
1727528478208,2024-09-28T16.01.18.208,1.300,0.232,0.165,0.968
1727528478218,2024-09-28T16.01.18.218,1.310,0.247,0.157,0.972
1727528478228,2024-09-28T16.01.18.228,1.320,0.299,0.158,0.972
1727528478238,2024-09-28T16.01.18.238,1.330,0.310,0.146,0.963
1727528478248,2024-09-28T16.01.18.248,1.340,0.333,0.133,0.944
1727528478258,2024-09-28T16.01.18.258,1.350,0.319,0.110,0.946
1727528478268,2024-09-28T16.01.18.268,1.360,0.290,0.077,0.969
1727528478278,2024-09-28T16.01.18.278,1.370,0.255,0.063,0.980
1727528478288,2024-09-28T16.01.18.288,1.380,0.219,0.054,0.978
1727528478298,2024-09-28T16.01.18.298,1.390,0.221,0.042,0.976
1727528478308,2024-09-28T16.01.18.308,1.400,0.219,0.030,0.983
1727528478318,2024-09-28T16.01.18.318,1.410,0.212,0.019,0.967
1727528478328,2024-09-28T16.01.18.328,1.420,0.205,0.014,0.941
1727528478338,2024-09-28T16.01.18.338,1.430,0.218,0.003,0.927
1727528478348,2024-09-28T16.01.18.348,1.440,0.249,-0.003,0.919
1727528478358,2024-09-28T16.01.18.358,1.450,0.267,-0.014,0.921
1727528478368,2024-09-28T16.01.18.368,1.460,0.258,-0.038,0.924
1727528478378,2024-09-28T16.01.18.378,1.470,0.249,-0.047,0.908
1727528478388,2024-09-28T16.01.18.388,1.480,0.223,-0.068,0.888
1727528478398,2024-09-28T16.01.18.398,1.490,0.230,-0.085,0.879
1727528478408,2024-09-28T16.01.18.408,1.500,0.248,-0.097,0.872
1727528478418,2024-09-28T16.01.18.418,1.510,0.258,-0.105,0.866
1727528478428,2024-09-28T16.01.18.428,1.520,0.277,-0.109,0.857
1727528478438,2024-09-28T16.01.18.438,1.530,0.274,-0.124,0.830
1727528478448,2024-09-28T16.01.18.448,1.540,0.257,-0.150,0.803
1727528478458,2024-09-28T16.01.18.458,1.550,0.267,-0.170,0.793
1727528478468,2024-09-28T16.01.18.468,1.560,0.264,-0.205,0.804
1727528478478,2024-09-28T16.01.18.478,1.570,0.250,-0.232,0.825
1727528478488,2024-09-28T16.01.18.488,1.580,0.218,-0.248,0.817
1727528478498,2024-09-28T16.01.18.498,1.590,0.186,-0.259,0.793
1727528478508,2024-09-28T16.01.18.508,1.600,0.178,-0.265,0.778
1727528478518,2024-09-28T16.01.18.518,1.610,0.180,-0.269,0.764
1727528478528,2024-09-28T16.01.18.528,1.620,0.184,-0.271,0.766
1727528478538,2024-09-28T16.01.18.538,1.630,0.214,-0.276,0.787
1727528478548,2024-09-28T16.01.18.548,1.640,0.250,-0.271,0.802
1727528478558,2024-09-28T16.01.18.558,1.650,0.255,-0.273,0.815
1727528478568,2024-09-28T16.01.18.568,1.660,0.252,-0.277,0.815
1727528478578,2024-09-28T16.01.18.578,1.670,0.247,-0.272,0.806
1727528478588,2024-09-28T16.01.18.588,1.680,0.229,-0.270,0.806
1727528478598,2024-09-28T16.01.18.598,1.690,0.225,-0.282,0.809
1727528478608,2024-09-28T16.01.18.608,1.700,0.216,-0.289,0.814
1727528478618,2024-09-28T16.01.18.618,1.710,0.211,-0.300,0.815
1727528478628,2024-09-28T16.01.18.628,1.720,0.194,-0.310,0.802
1727528478638,2024-09-28T16.01.18.638,1.730,0.176,-0.315,0.787
1727528478648,2024-09-28T16.01.18.648,1.740,0.176,-0.321,0.774
1727528478658,2024-09-28T16.01.18.658,1.750,0.182,-0.326,0.771
1727528478668,2024-09-28T16.01.18.668,1.760,0.177,-0.327,0.774
1727528478678,2024-09-28T16.01.18.678,1.770,0.190,-0.319,0.772
1727528478688,2024-09-28T16.01.18.688,1.780,0.207,-0.304,0.794
1727528478698,2024-09-28T16.01.18.698,1.790,0.218,-0.303,0.807
1727528478708,2024-09-28T16.01.18.708,1.800,0.222,-0.304,0.792
1727528478718,2024-09-28T16.01.18.718,1.810,0.227,-0.299,0.782
1727528478728,2024-09-28T16.01.18.728,1.820,0.239,-0.290,0.773
1727528478738,2024-09-28T16.01.18.738,1.830,0.255,-0.278,0.786
1727528478748,2024-09-28T16.01.18.748,1.840,0.311,-0.265,0.809
1727528478758,2024-09-28T16.01.18.758,1.850,0.349,-0.253,0.834
1727528478768,2024-09-28T16.01.18.768,1.860,0.365,-0.248,0.841
1727528478778,2024-09-28T16.01.18.778,1.870,0.365,-0.243,0.841
1727528478788,2024-09-28T16.01.18.788,1.880,0.348,-0.255,0.825
1727528478798,2024-09-28T16.01.18.798,1.890,0.342,-0.272,0.804
1727528478808,2024-09-28T16.01.18.808,1.900,0.365,-0.278,0.795
1727528478818,2024-09-28T16.01.18.818,1.910,0.392,-0.265,0.812
1727528478828,2024-09-28T16.01.18.828,1.920,0.408,-0.239,0.851
1727528478838,2024-09-28T16.01.18.838,1.930,0.435,-0.207,0.875
1727528478848,2024-09-28T16.01.18.848,1.940,0.431,-0.182,0.888
1727528478858,2024-09-28T16.01.18.858,1.950,0.412,-0.191,0.898
1727528478868,2024-09-28T16.01.18.868,1.960,0.405,-0.211,0.907
1727528478878,2024-09-28T16.01.18.878,1.970,0.388,-0.235,0.891
1727528478888,2024-09-28T16.01.18.888,1.980,0.373,-0.256,0.868
1727528478898,2024-09-28T16.01.18.898,1.990,0.413,-0.257,0.866
1727528478908,2024-09-28T16.01.18.908,2.000,0.491,-0.230,0.881
1727528478918,2024-09-28T16.01.18.918,2.010,0.542,-0.198,0.894
1727528478928,2024-09-28T16.01.18.928,2.020,0.536,-0.187,0.919
1727528478938,2024-09-28T16.01.18.938,2.030,0.519,-0.179,0.941
1727528478948,2024-09-28T16.01.18.948,2.040,0.479,-0.165,0.961
1727528478958,2024-09-28T16.01.18.958,2.050,0.423,-0.177,0.971
1727528478968,2024-09-28T16.01.18.968,2.060,0.387,-0.203,0.972
1727528478978,2024-09-28T16.01.18.978,2.070,0.381,-0.208,0.969
1727528478988,2024-09-28T16.01.18.988,2.080,0.358,-0.211,0.966
1727528478998,2024-09-28T16.01.18.998,2.090,0.360,-0.221,0.954
1727528479008,2024-09-28T16.01.19.008,2.100,0.384,-0.222,0.944
1727528479018,2024-09-28T16.01.19.018,2.110,0.408,-0.218,0.936
1727528479028,2024-09-28T16.01.19.028,2.120,0.430,-0.208,0.953
1727528479038,2024-09-28T16.01.19.038,2.130,0.435,-0.205,0.988
1727528479048,2024-09-28T16.01.19.048,2.140,0.407,-0.217,1.005
1727528479058,2024-09-28T16.01.19.058,2.150,0.354,-0.221,0.987
1727528479068,2024-09-28T16.01.19.068,2.160,0.316,-0.214,0.965
1727528479078,2024-09-28T16.01.19.078,2.170,0.308,-0.214,0.957
1727528479088,2024-09-28T16.01.19.088,2.180,0.326,-0.222,0.950
1727528479098,2024-09-28T16.01.19.098,2.190,0.339,-0.225,0.936
1727528479108,2024-09-28T16.01.19.108,2.200,0.337,-0.221,0.921
1727528479118,2024-09-28T16.01.19.118,2.210,0.319,-0.217,0.931
1727528479128,2024-09-28T16.01.19.128,2.220,0.289,-0.210,0.946
1727528479138,2024-09-28T16.01.19.138,2.230,0.266,-0.197,0.943
1727528479148,2024-09-28T16.01.19.148,2.240,0.251,-0.183,0.934
1727528479158,2024-09-28T16.01.19.158,2.250,0.219,-0.179,0.912
1727528479168,2024-09-28T16.01.19.168,2.260,0.202,-0.172,0.876
1727528479178,2024-09-28T16.01.19.178,2.270,0.207,-0.158,0.852
1727528479188,2024-09-28T16.01.19.188,2.280,0.216,-0.150,0.832
1727528479198,2024-09-28T16.01.19.198,2.290,0.241,-0.132,0.832
1727528479208,2024-09-28T16.01.19.208,2.300,0.276,-0.108,0.858
1727528479218,2024-09-28T16.01.19.218,2.310,0.306,-0.085,0.883
1727528479228,2024-09-28T16.01.19.228,2.320,0.320,-0.047,0.895
1727528479238,2024-09-28T16.01.19.238,2.330,0.329,-0.021,0.895
1727528479248,2024-09-28T16.01.19.248,2.340,0.304,-0.019,0.886
1727528479258,2024-09-28T16.01.19.258,2.350,0.264,-0.031,0.878
1727528479268,2024-09-28T16.01.19.268,2.360,0.243,-0.034,0.867
1727528479278,2024-09-28T16.01.19.278,2.370,0.234,-0.039,0.861
1727528479288,2024-09-28T16.01.19.288,2.380,0.226,-0.046,0.857
1727528479298,2024-09-28T16.01.19.298,2.390,0.216,-0.044,0.861
1727528479308,2024-09-28T16.01.19.308,2.400,0.210,-0.057,0.863
