epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528448259,2024-09-28T16.00.48.259,0.000,-5.122,9.573,-10.671
1727528448269,2024-09-28T16.00.48.269,0.010,-4.634,9.817,-10.305
1727528448279,2024-09-28T16.00.48.279,0.020,-3.780,10.244,-9.817
1727528448289,2024-09-28T16.00.48.289,0.030,-3.415,11.585,-8.963
1727528448299,2024-09-28T16.00.48.299,0.040,-3.659,15.671,-8.659
1727528448309,2024-09-28T16.00.48.309,0.050,-2.866,22.500,-9.329
1727528448319,2024-09-28T16.00.48.319,0.060,-1.280,28.780,-9.390
1727528448329,2024-09-28T16.00.48.329,0.070,-0.244,30.244,-8.780
1727528448339,2024-09-28T16.00.48.339,0.080,0.061,27.378,-10.244
1727528448349,2024-09-28T16.00.48.349,0.090,-0.793,22.561,-13.232
1727528448359,2024-09-28T16.00.48.359,0.100,-1.585,17.012,-14.451
1727528448369,2024-09-28T16.00.48.369,0.110,-2.073,11.220,-14.268
1727528448379,2024-09-28T16.00.48.379,0.120,-2.805,6.829,-15.061
1727528448389,2024-09-28T16.00.48.389,0.130,-3.841,5.305,-17.988
1727528448399,2024-09-28T16.00.48.399,0.140,-4.390,5.976,-21.585
1727528448409,2024-09-28T16.00.48.409,0.150,-4.756,7.012,-24.329
1727528448419,2024-09-28T16.00.48.419,0.160,-4.756,7.805,-26.524
1727528448429,2024-09-28T16.00.48.429,0.170,-4.390,8.354,-28.659
1727528448439,2024-09-28T16.00.48.439,0.180,-3.415,8.293,-31.524
1727528448449,2024-09-28T16.00.48.449,0.190,-2.683,6.707,-33.780
1727528448459,2024-09-28T16.00.48.459,0.200,-3.232,4.817,-36.585
1727528448469,2024-09-28T16.00.48.469,0.210,-4.695,4.695,-40.305
1727528448479,2024-09-28T16.00.48.479,0.220,-5.183,5.427,-43.720
1727528448489,2024-09-28T16.00.48.489,0.230,-3.598,5.549,-47.439
1727528448499,2024-09-28T16.00.48.499,0.240,-1.220,5.366,-51.646
1727528448509,2024-09-28T16.00.48.509,0.250,1.768,5.793,-55.793
1727528448519,2024-09-28T16.00.48.519,0.260,5.488,5.671,-59.329
1727528448529,2024-09-28T16.00.48.529,0.270,9.451,5.061,-62.744
1727528448539,2024-09-28T16.00.48.539,0.280,10.793,5.488,-65.915
1727528448549,2024-09-28T16.00.48.549,0.290,5.610,14.695,-69.573
1727528448559,2024-09-28T16.00.48.559,0.300,-5.000,42.561,-75.671
1727528448569,2024-09-28T16.00.48.569,0.310,-13.598,86.585,-84.695
1727528448579,2024-09-28T16.00.48.579,0.320,-12.378,130.000,-92.256
1727528448589,2024-09-28T16.00.48.589,0.330,-0.061,148.902,-93.720
1727528448599,2024-09-28T16.00.48.599,0.340,19.146,134.268,-90.549
1727528448609,2024-09-28T16.00.48.609,0.350,35.854,95.488,-83.841
1727528448619,2024-09-28T16.00.48.619,0.360,47.622,45.061,-69.024
1727528448629,2024-09-28T16.00.48.629,0.370,59.085,0.061,-55.183
1727528448639,2024-09-28T16.00.48.639,0.380,65.122,-33.110,-50.793
1727528448649,2024-09-28T16.00.48.649,0.390,66.220,-52.073,-48.110
1727528448659,2024-09-28T16.00.48.659,0.400,62.256,-60.976,-46.463
1727528448669,2024-09-28T16.00.48.669,0.410,55.488,-53.476,-50.610
1727528448679,2024-09-28T16.00.48.679,0.420,49.146,-18.841,-58.354
1727528448689,2024-09-28T16.00.48.689,0.430,45.488,36.280,-61.220
1727528448699,2024-09-28T16.00.48.699,0.440,46.707,82.866,-57.317
1727528448709,2024-09-28T16.00.48.709,0.450,52.317,94.207,-52.073
1727528448719,2024-09-28T16.00.48.719,0.460,58.415,73.049,-46.098
1727528448729,2024-09-28T16.00.48.729,0.470,63.354,38.354,-38.659
1727528448739,2024-09-28T16.00.48.739,0.480,68.049,6.524,-30.549
1727528448749,2024-09-28T16.00.48.749,0.490,71.890,-14.756,-24.817
1727528448759,2024-09-28T16.00.48.759,0.500,76.159,-26.768,-20.732
1727528448769,2024-09-28T16.00.48.769,0.510,80.183,-30.854,-15.671
1727528448779,2024-09-28T16.00.48.779,0.520,84.573,-25.366,-10.183
1727528448789,2024-09-28T16.00.48.789,0.530,89.085,-13.963,-5.122
1727528448799,2024-09-28T16.00.48.799,0.540,91.646,-5.122,-4.146
1727528448809,2024-09-28T16.00.48.809,0.550,92.561,-2.744,-6.037
1727528448819,2024-09-28T16.00.48.819,0.560,92.439,-8.598,-7.317
1727528448829,2024-09-28T16.00.48.829,0.570,92.195,-18.171,-6.159
1727528448839,2024-09-28T16.00.48.839,0.580,92.805,-25.122,-2.683
1727528448849,2024-09-28T16.00.48.849,0.590,92.500,-26.402,1.402
1727528448859,2024-09-28T16.00.48.859,0.600,90.305,-23.171,5.488
1727528448869,2024-09-28T16.00.48.869,0.610,87.622,-16.890,10.061
1727528448879,2024-09-28T16.00.48.879,0.620,85.793,-9.695,14.268
1727528448889,2024-09-28T16.00.48.889,0.630,84.268,-5.610,17.805
1727528448899,2024-09-28T16.00.48.899,0.640,83.049,-5.366,20.000
1727528448909,2024-09-28T16.00.48.909,0.650,81.768,-8.049,20.732
1727528448919,2024-09-28T16.00.48.919,0.660,80.061,-14.817,23.354
1727528448929,2024-09-28T16.00.48.929,0.670,78.049,-24.085,26.707
1727528448939,2024-09-28T16.00.48.939,0.680,75.915,-34.390,30.366
1727528448949,2024-09-28T16.00.48.949,0.690,73.232,-43.720,35.732
1727528448959,2024-09-28T16.00.48.959,0.700,70.610,-44.878,40.732
1727528448969,2024-09-28T16.00.48.969,0.710,69.512,-32.927,45.122
1727528448979,2024-09-28T16.00.48.979,0.720,70.000,-11.890,51.646
1727528448989,2024-09-28T16.00.48.989,0.730,68.293,4.024,60.122
1727528448999,2024-09-28T16.00.48.999,0.740,63.537,6.768,64.207
1727528449009,2024-09-28T16.00.49.009,0.750,57.134,-0.183,64.207
1727528449019,2024-09-28T16.00.49.019,0.760,50.671,-12.012,64.146
1727528449029,2024-09-28T16.00.49.029,0.770,44.512,-22.683,65.976
1727528449039,2024-09-28T16.00.49.039,0.780,40.000,-26.402,69.085
1727528449049,2024-09-28T16.00.49.049,0.790,38.293,-22.927,71.037
1727528449059,2024-09-28T16.00.49.059,0.800,37.439,-15.671,73.049
1727528449069,2024-09-28T16.00.49.069,0.810,35.915,-7.683,77.561
1727528449079,2024-09-28T16.00.49.079,0.820,34.817,1.280,82.805
1727528449089,2024-09-28T16.00.49.089,0.830,35.183,12.866,86.037
1727528449099,2024-09-28T16.00.49.099,0.840,34.512,20.854,91.585
1727528449109,2024-09-28T16.00.49.109,0.850,30.061,22.683,101.402
1727528449119,2024-09-28T16.00.49.119,0.860,23.293,25.244,111.280
1727528449129,2024-09-28T16.00.49.129,0.870,18.841,30.915,117.317
1727528449139,2024-09-28T16.00.49.139,0.880,16.220,36.951,120.976
1727528449149,2024-09-28T16.00.49.149,0.890,15.061,42.866,124.756
1727528449159,2024-09-28T16.00.49.159,0.900,15.427,49.268,128.902
1727528449169,2024-09-28T16.00.49.169,0.910,15.854,55.732,133.171
1727528449179,2024-09-28T16.00.49.179,0.920,14.329,62.012,136.829
1727528449189,2024-09-28T16.00.49.189,0.930,11.280,67.378,138.476
1727528449199,2024-09-28T16.00.49.199,0.940,6.890,66.037,138.171
1727528449209,2024-09-28T16.00.49.209,0.950,0.427,56.159,137.073
1727528449219,2024-09-28T16.00.49.219,0.960,-6.829,43.171,136.037
1727528449229,2024-09-28T16.00.49.229,0.970,-13.537,33.415,135.183
1727528449239,2024-09-28T16.00.49.239,0.980,-17.195,30.122,132.317
1727528449249,2024-09-28T16.00.49.249,0.990,-18.963,34.085,127.988
1727528449259,2024-09-28T16.00.49.259,1.000,-22.561,48.354,124.024
1727528449269,2024-09-28T16.00.49.269,1.010,-28.049,77.134,121.159
1727528449279,2024-09-28T16.00.49.279,1.020,-32.012,105.061,117.866
1727528449289,2024-09-28T16.00.49.289,1.030,-35.000,112.012,114.268
1727528449299,2024-09-28T16.00.49.299,1.040,-36.098,90.488,113.841
1727528449309,2024-09-28T16.00.49.309,1.050,-36.463,54.146,116.524
1727528449319,2024-09-28T16.00.49.319,1.060,-38.232,20.244,118.780
1727528449329,2024-09-28T16.00.49.329,1.070,-39.268,-1.220,116.951
1727528449339,2024-09-28T16.00.49.339,1.080,-39.207,-8.354,113.963
1727528449349,2024-09-28T16.00.49.349,1.090,-41.159,-7.195,111.037
1727528449359,2024-09-28T16.00.49.359,1.100,-45.549,0.183,105.610
1727528449369,2024-09-28T16.00.49.369,1.110,-51.707,13.476,99.512
1727528449379,2024-09-28T16.00.49.379,1.120,-58.841,28.110,94.512
1727528449389,2024-09-28T16.00.49.389,1.130,-64.329,38.232,90.122
1727528449399,2024-09-28T16.00.49.399,1.140,-67.134,41.463,87.134
1727528449409,2024-09-28T16.00.49.409,1.150,-68.293,36.524,84.451
