epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727528896134,2024-09-28T16.08.16.134,0.000,0.123,-0.118,1.057
1727528896144,2024-09-28T16.08.16.144,0.010,0.128,-0.119,1.051
1727528896154,2024-09-28T16.08.16.154,0.020,0.132,-0.119,1.035
1727528896164,2024-09-28T16.08.16.164,0.030,0.127,-0.130,1.029
1727528896174,2024-09-28T16.08.16.174,0.040,0.116,-0.143,1.020
1727528896184,2024-09-28T16.08.16.184,0.050,0.094,-0.152,1.023
1727528896194,2024-09-28T16.08.16.194,0.060,0.071,-0.163,1.026
1727528896204,2024-09-28T16.08.16.204,0.070,0.056,-0.159,1.026
1727528896214,2024-09-28T16.08.16.214,0.080,0.052,-0.144,1.034
1727528896224,2024-09-28T16.08.16.224,0.090,0.057,-0.135,1.032
1727528896234,2024-09-28T16.08.16.234,0.100,0.053,-0.125,1.028
1727528896244,2024-09-28T16.08.16.244,0.110,0.054,-0.120,1.030
1727528896254,2024-09-28T16.08.16.254,0.120,0.051,-0.121,1.049
1727528896264,2024-09-28T16.08.16.264,0.130,0.049,-0.124,1.055
1727528896274,2024-09-28T16.08.16.274,0.140,0.024,-0.117,1.057
1727528896284,2024-09-28T16.08.16.284,0.150,-0.009,-0.116,1.053
1727528896294,2024-09-28T16.08.16.294,0.160,-0.016,-0.108,1.050
1727528896304,2024-09-28T16.08.16.304,0.170,-0.009,-0.101,1.045
1727528896314,2024-09-28T16.08.16.314,0.180,-0.011,-0.107,1.029
1727528896324,2024-09-28T16.08.16.324,0.190,-0.016,-0.115,1.030
1727528896334,2024-09-28T16.08.16.334,0.200,-0.025,-0.129,1.033
1727528896344,2024-09-28T16.08.16.344,0.210,-0.036,-0.132,1.019
1727528896354,2024-09-28T16.08.16.354,0.220,-0.040,-0.127,1.009
1727528896364,2024-09-28T16.08.16.364,0.230,-0.046,-0.134,0.995
1727528896374,2024-09-28T16.08.16.374,0.240,-0.052,-0.135,0.978
1727528896384,2024-09-28T16.08.16.384,0.250,-0.063,-0.131,0.964
1727528896394,2024-09-28T16.08.16.394,0.260,-0.060,-0.133,0.949
1727528896404,2024-09-28T16.08.16.404,0.270,-0.060,-0.129,0.944
