epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727528448258,2024-09-28T16.00.48.258,0.000,0.140,-0.053,1.020
1727528448268,2024-09-28T16.00.48.268,0.010,0.131,-0.058,1.025
1727528448278,2024-09-28T16.00.48.278,0.020,0.115,-0.063,1.017
1727528448288,2024-09-28T16.00.48.288,0.030,0.110,-0.065,1.000
1727528448298,2024-09-28T16.00.48.298,0.040,0.123,-0.060,0.990
1727528448308,2024-09-28T16.00.48.308,0.050,0.141,-0.059,0.996
1727528448318,2024-09-28T16.00.48.318,0.060,0.126,-0.066,1.005
1727528448328,2024-09-28T16.00.48.328,0.070,0.091,-0.069,1.006
1727528448338,2024-09-28T16.00.48.338,0.080,0.066,-0.061,1.004
1727528448348,2024-09-28T16.00.48.348,0.090,0.041,-0.051,1.000
1727528448358,2024-09-28T16.00.48.358,0.100,0.011,-0.055,1.000
1727528448368,2024-09-28T16.00.48.368,0.110,-0.019,-0.057,1.005
1727528448378,2024-09-28T16.00.48.378,0.120,-0.026,-0.051,1.018
1727528448388,2024-09-28T16.00.48.388,0.130,-0.012,-0.048,1.020
1727528448398,2024-09-28T16.00.48.398,0.140,-0.007,-0.051,1.013
1727528448408,2024-09-28T16.00.48.408,0.150,-0.019,-0.051,0.999
1727528448418,2024-09-28T16.00.48.418,0.160,-0.035,-0.049,0.988
1727528448428,2024-09-28T16.00.48.428,0.170,-0.043,-0.048,0.984
1727528448438,2024-09-28T16.00.48.438,0.180,-0.045,-0.048,0.976
1727528448448,2024-09-28T16.00.48.448,0.190,-0.065,-0.059,0.958
1727528448458,2024-09-28T16.00.48.458,0.200,-0.080,-0.057,0.927
1727528448468,2024-09-28T16.00.48.468,0.210,-0.075,-0.049,0.906
1727528448478,2024-09-28T16.00.48.478,0.220,-0.067,-0.051,0.887
1727528448488,2024-09-28T16.00.48.488,0.230,-0.072,-0.057,0.875
1727528448498,2024-09-28T16.00.48.498,0.240,-0.073,-0.057,0.845
1727528448508,2024-09-28T16.00.48.508,0.250,-0.073,-0.057,0.814
1727528448518,2024-09-28T16.00.48.518,0.260,-0.073,-0.059,0.794
1727528448528,2024-09-28T16.00.48.528,0.270,-0.070,-0.054,0.769
1727528448538,2024-09-28T16.00.48.538,0.280,-0.065,-0.050,0.721
1727528448548,2024-09-28T16.00.48.548,0.290,-0.023,-0.017,0.644
1727528448558,2024-09-28T16.00.48.558,0.300,0.098,0.021,0.581
1727528448568,2024-09-28T16.00.48.568,0.310,0.247,0.023,0.576
1727528448578,2024-09-28T16.00.48.578,0.320,0.261,-0.009,0.687
1727528448588,2024-09-28T16.00.48.588,0.330,0.148,-0.004,0.811
1727528448598,2024-09-28T16.00.48.598,0.340,-0.004,0.030,0.855
1727528448608,2024-09-28T16.00.48.608,0.350,-0.122,0.062,0.849
1727528448618,2024-09-28T16.00.48.618,0.360,-0.158,0.042,0.826
1727528448628,2024-09-28T16.00.48.628,0.370,-0.126,0.059,0.821
1727528448638,2024-09-28T16.00.48.638,0.380,-0.042,0.107,0.825
1727528448648,2024-09-28T16.00.48.648,0.390,0.022,0.100,0.815
1727528448658,2024-09-28T16.00.48.658,0.400,0.082,0.136,0.804
1727528448668,2024-09-28T16.00.48.668,0.410,0.149,0.163,0.827
1727528448678,2024-09-28T16.00.48.678,0.420,0.254,0.157,0.859
1727528448688,2024-09-28T16.00.48.688,0.430,0.342,0.134,0.882
1727528448698,2024-09-28T16.00.48.698,0.440,0.308,0.111,0.925
1727528448708,2024-09-28T16.00.48.708,0.450,0.186,0.131,0.937
1727528448718,2024-09-28T16.00.48.718,0.460,0.046,0.140,0.926
1727528448728,2024-09-28T16.00.48.728,0.470,-0.017,0.139,0.916
1727528448738,2024-09-28T16.00.48.738,0.480,0.019,0.150,0.905
1727528448748,2024-09-28T16.00.48.748,0.490,0.083,0.162,0.887
1727528448758,2024-09-28T16.00.48.758,0.500,0.143,0.178,0.876
1727528448768,2024-09-28T16.00.48.768,0.510,0.180,0.194,0.893
1727528448778,2024-09-28T16.00.48.778,0.520,0.200,0.204,0.943
1727528448788,2024-09-28T16.00.48.788,0.530,0.214,0.191,1.003
1727528448798,2024-09-28T16.00.48.798,0.540,0.219,0.211,1.021
1727528448808,2024-09-28T16.00.48.808,0.550,0.188,0.247,1.027
1727528448818,2024-09-28T16.00.48.818,0.560,0.131,0.267,1.021
1727528448828,2024-09-28T16.00.48.828,0.570,0.081,0.278,1.020
1727528448838,2024-09-28T16.00.48.838,0.580,0.096,0.284,1.013
1727528448848,2024-09-28T16.00.48.848,0.590,0.135,0.290,0.992
1727528448858,2024-09-28T16.00.48.858,0.600,0.170,0.303,0.962
1727528448868,2024-09-28T16.00.48.868,0.610,0.218,0.320,0.938
1727528448878,2024-09-28T16.00.48.878,0.620,0.240,0.317,0.950
1727528448888,2024-09-28T16.00.48.888,0.630,0.217,0.330,0.978
1727528448898,2024-09-28T16.00.48.898,0.640,0.211,0.368,0.999
1727528448908,2024-09-28T16.00.48.908,0.650,0.197,0.394,1.015
1727528448918,2024-09-28T16.00.48.918,0.660,0.161,0.411,1.022
1727528448928,2024-09-28T16.00.48.928,0.670,0.150,0.440,1.011
1727528448938,2024-09-28T16.00.48.938,0.680,0.150,0.461,0.992
1727528448948,2024-09-28T16.00.48.948,0.690,0.152,0.479,0.965
1727528448958,2024-09-28T16.00.48.958,0.700,0.211,0.506,0.949
1727528448968,2024-09-28T16.00.48.968,0.710,0.318,0.512,0.952
1727528448978,2024-09-28T16.00.48.978,0.720,0.331,0.481,1.037
1727528448988,2024-09-28T16.00.48.988,0.730,0.228,0.444,1.128
1727528448998,2024-09-28T16.00.48.998,0.740,0.171,0.470,1.155
1727528449008,2024-09-28T16.00.49.008,0.750,0.131,0.496,1.177
1727528449018,2024-09-28T16.00.49.018,0.760,0.064,0.487,1.189
1727528449028,2024-09-28T16.00.49.028,0.770,0.026,0.482,1.170
1727528449038,2024-09-28T16.00.49.038,0.780,0.065,0.475,1.153
1727528449048,2024-09-28T16.00.49.048,0.790,0.140,0.455,1.148
1727528449058,2024-09-28T16.00.49.058,0.800,0.196,0.449,1.130
1727528449068,2024-09-28T16.00.49.068,0.810,0.225,0.456,1.108
1727528449078,2024-09-28T16.00.49.078,0.820,0.282,0.472,1.105
1727528449088,2024-09-28T16.00.49.088,0.830,0.346,0.503,1.108
1727528449098,2024-09-28T16.00.49.098,0.840,0.338,0.519,1.090
1727528449108,2024-09-28T16.00.49.108,0.850,0.274,0.533,1.037
1727528449118,2024-09-28T16.00.49.118,0.860,0.255,0.545,1.033
1727528449128,2024-09-28T16.00.49.128,0.870,0.289,0.534,1.054
1727528449138,2024-09-28T16.00.49.138,0.880,0.291,0.539,1.046
1727528449148,2024-09-28T16.00.49.148,0.890,0.289,0.537,1.040
1727528449158,2024-09-28T16.00.49.158,0.900,0.288,0.536,1.043
1727528449168,2024-09-28T16.00.49.168,0.910,0.278,0.545,1.035
1727528449178,2024-09-28T16.00.49.178,0.920,0.265,0.568,1.023
1727528449188,2024-09-28T16.00.49.188,0.930,0.250,0.576,1.028
1727528449198,2024-09-28T16.00.49.198,0.940,0.185,0.567,1.041
1727528449208,2024-09-28T16.00.49.208,0.950,0.089,0.567,1.034
1727528449218,2024-09-28T16.00.49.218,0.960,0.019,0.556,1.031
1727528449228,2024-09-28T16.00.49.228,0.970,0.004,0.536,1.040
1727528449238,2024-09-28T16.00.49.238,0.980,0.043,0.514,1.058
1727528449248,2024-09-28T16.00.49.248,0.990,0.063,0.507,1.073
1727528449258,2024-09-28T16.00.49.258,1.000,0.096,0.513,1.073
1727528449268,2024-09-28T16.00.49.268,1.010,0.169,0.512,1.068
1727528449278,2024-09-28T16.00.49.278,1.020,0.235,0.517,1.060
1727528449288,2024-09-28T16.00.49.288,1.030,0.162,0.520,1.042
1727528449298,2024-09-28T16.00.49.298,1.040,-0.010,0.496,1.020
1727528449308,2024-09-28T16.00.49.308,1.050,-0.154,0.480,1.002
1727528449318,2024-09-28T16.00.49.318,1.060,-0.191,0.469,1.001
1727528449328,2024-09-28T16.00.49.328,1.070,-0.153,0.445,1.022
1727528449338,2024-09-28T16.00.49.338,1.080,-0.124,0.418,1.053
1727528449348,2024-09-28T16.00.49.348,1.090,-0.089,0.420,1.068
1727528449358,2024-09-28T16.00.49.358,1.100,-0.036,0.442,1.080
