epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727528843485,2024-09-28T16.07.23.485,0.000,5.183,-8.293,-4.085
1727528843495,2024-09-28T16.07.23.495,0.010,4.939,-8.293,-3.659
1727528843505,2024-09-28T16.07.23.505,0.020,4.329,-9.634,-2.195
1727528843515,2024-09-28T16.07.23.515,0.030,2.012,-10.366,-1.951
1727528843525,2024-09-28T16.07.23.525,0.040,-1.890,-8.963,-3.110
1727528843535,2024-09-28T16.07.23.535,0.050,-5.549,-5.671,-2.866
1727528843545,2024-09-28T16.07.23.545,0.060,-6.707,-1.646,-1.646
1727528843555,2024-09-28T16.07.23.555,0.070,-6.220,0.610,-1.341
1727528843565,2024-09-28T16.07.23.565,0.080,-5.732,0.183,-2.256
1727528843575,2024-09-28T16.07.23.575,0.090,-5.488,-2.134,-2.500
1727528843585,2024-09-28T16.07.23.585,0.100,-4.939,-5.244,-2.012
1727528843595,2024-09-28T16.07.23.595,0.110,-4.329,-7.500,-1.524
1727528843605,2024-09-28T16.07.23.605,0.120,-3.659,-9.085,-0.732
1727528843615,2024-09-28T16.07.23.615,0.130,-3.354,-9.329,-0.427
1727528843625,2024-09-28T16.07.23.625,0.140,-3.720,-8.902,-0.671
1727528843635,2024-09-28T16.07.23.635,0.150,-4.817,-8.110,-1.341
1727528843645,2024-09-28T16.07.23.645,0.160,-6.402,-7.439,-2.317
1727528843655,2024-09-28T16.07.23.655,0.170,-8.720,-6.951,-3.415
1727528843665,2024-09-28T16.07.23.665,0.180,-11.037,-5.610,-4.451
1727528843675,2024-09-28T16.07.23.675,0.190,-12.805,-3.476,-4.817
1727528843685,2024-09-28T16.07.23.685,0.200,-14.024,-1.768,-5.549
1727528843695,2024-09-28T16.07.23.695,0.210,-13.293,-0.244,-6.829
1727528843705,2024-09-28T16.07.23.705,0.220,-11.951,-0.061,-8.659
1727528843715,2024-09-28T16.07.23.715,0.230,-11.951,-2.256,-10.732
1727528843725,2024-09-28T16.07.23.725,0.240,-12.561,-5.366,-12.927
1727528843735,2024-09-28T16.07.23.735,0.250,-13.841,-7.561,-14.207
1727528843745,2024-09-28T16.07.23.745,0.260,-16.280,-9.878,-14.695
1727528843755,2024-09-28T16.07.23.755,0.270,-19.451,-11.768,-16.646
1727528843765,2024-09-28T16.07.23.765,0.280,-22.073,-12.439,-20.244
1727528843775,2024-09-28T16.07.23.775,0.290,-23.293,-11.159,-24.451
1727528843785,2024-09-28T16.07.23.785,0.300,-22.378,-9.024,-29.207
1727528843795,2024-09-28T16.07.23.795,0.310,-21.037,-7.988,-34.634
1727528843805,2024-09-28T16.07.23.805,0.320,-20.183,-9.451,-40.244
1727528843815,2024-09-28T16.07.23.815,0.330,-19.207,-12.744,-45.915
1727528843825,2024-09-28T16.07.23.825,0.340,-18.720,-15.732,-52.134
1727528843835,2024-09-28T16.07.23.835,0.350,-18.049,-17.012,-57.317
1727528843845,2024-09-28T16.07.23.845,0.360,-16.951,-17.073,-61.585
1727528843855,2024-09-28T16.07.23.855,0.370,-15.488,-16.098,-66.768
1727528843865,2024-09-28T16.07.23.865,0.380,-12.744,-13.476,-73.110
1727528843875,2024-09-28T16.07.23.875,0.390,-8.780,-9.756,-80.244
1727528843885,2024-09-28T16.07.23.885,0.400,-4.512,-6.098,-87.012
1727528843895,2024-09-28T16.07.23.895,0.410,-0.244,-3.780,-91.890
1727528843905,2024-09-28T16.07.23.905,0.420,5.122,-2.012,-94.695
1727528843915,2024-09-28T16.07.23.915,0.430,13.841,2.683,-96.951
1727528843925,2024-09-28T16.07.23.925,0.440,26.341,11.220,-98.780
1727528843935,2024-09-28T16.07.23.935,0.450,38.720,17.683,-100.915
1727528843945,2024-09-28T16.07.23.945,0.460,48.476,15.366,-103.415
1727528843955,2024-09-28T16.07.23.955,0.470,55.000,4.329,-105.915
1727528843965,2024-09-28T16.07.23.965,0.480,57.073,-12.012,-104.451
1727528843975,2024-09-28T16.07.23.975,0.490,54.573,-28.963,-99.634
1727528843985,2024-09-28T16.07.23.985,0.500,51.829,-38.110,-98.354
1727528843995,2024-09-28T16.07.23.995,0.510,52.805,-35.976,-101.280
1727528844005,2024-09-28T16.07.24.005,0.520,57.988,-24.756,-104.451
1727528844015,2024-09-28T16.07.24.015,0.530,64.695,-12.195,-103.476
1727528844025,2024-09-28T16.07.24.025,0.540,69.390,-5.244,-101.951
1727528844035,2024-09-28T16.07.24.035,0.550,71.402,-6.220,-101.890
1727528844045,2024-09-28T16.07.24.045,0.560,73.171,-11.098,-101.707
1727528844055,2024-09-28T16.07.24.055,0.570,74.329,-16.037,-99.390
1727528844065,2024-09-28T16.07.24.065,0.580,74.024,-20.122,-97.378
1727528844075,2024-09-28T16.07.24.075,0.590,71.585,-24.329,-96.585
1727528844085,2024-09-28T16.07.24.085,0.600,67.744,-29.024,-95.427
1727528844095,2024-09-28T16.07.24.095,0.610,63.415,-31.524,-94.939
1727528844105,2024-09-28T16.07.24.105,0.620,61.220,-28.780,-94.390
1727528844115,2024-09-28T16.07.24.115,0.630,62.500,-19.878,-90.671
1727528844125,2024-09-28T16.07.24.125,0.640,66.037,-9.756,-84.695
1727528844135,2024-09-28T16.07.24.135,0.650,70.244,-2.561,-79.451
1727528844145,2024-09-28T16.07.24.145,0.660,74.024,0.793,-75.000
1727528844155,2024-09-28T16.07.24.155,0.670,77.744,1.280,-72.134
